Labels,NQ D 600 nm 400 us Delta OD KV 1_75 Ar 20 disparos,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

34240.000,1.07522217E-4,
34280.000,-9.69253324E-6,
34320.000,-2.31470261E-3,
34360.000,-3.35482415E-4,
3.44E04,-1.18350166E-4,
34440.000,2.10105311E-4,
34480.000,2.41041626E-3,
34520.000,-2.22439237E-4,
34560.000,7.63169024E-4,
3.46E04,8.71307799E-4,
34640.000,2.52074795E-3,
34680.000,-5.55556908E-4,
34720.000,8.71307740E-4,
34760.000,1.53102633E-3,
3.48E04,-1.65465823E-3,
34840.000,8.72298784E-4,
34880.000,-1.42979878E-3,
34920.000,1.31139276E-3,
34960.000,-7.77277182E-6,
3.5E04,5.43121248E-4,
35040.000,4.33766894E-4,
35080.000,-1.10502052E-3,
35120.000,-2.21271743E-3,
35160.000,2.18953262E-3,
3.52E04,-1.65773602E-3,
35240.000,-1.21938654E-4,
35280.000,-4.43105266E-4,
35320.000,8.71803612E-4,
35360.000,8.71649361E-4,
3.54E04,-1.54820527E-3,
35440.000,-1.20977056E-3,
35480.000,3.21532978E-4,
35520.000,7.62260752E-4,
35560.000,-9.94194299E-4,
3.56E04,1.42107601E-3,
35640.000,1.75051938E-3,
35680.000,-1.77228055E-3,
35720.000,-3.37387319E-4,
35760.000,7.61929492E-4,
3.58E04,-4.49411775E-4,
35840.000,4.32674191E-4,
35880.000,-4.48433653E-4,
35920.000,6.51929178E-4,
35960.000,-7.79272174E-4,
3.6E04,9.80955781E-4,
36040.000,1.31139276E-3,
36080.000,1.09143497E-3,
36120.000,-1.32337667E-3,
36160.000,1.86055689E-3,
3.62E04,-9.91791137E-4,
36240.000,-1.10891892E-3,
36280.000,1.42115261E-3,
36320.000,-7.76412198E-4,
36360.000,-1.43277482E-3,
3.64E04,4.32641420E-4,
36440.000,-6.66211883E-4,
36480.000,-7.74096756E-4,
36520.000,-9.93666705E-4,
36560.000,2.52041942E-3,
3.66E04,1.20145048E-3,
36640.000,1.03668390E-4,
36680.000,8.71649361E-4,
36720.000,1.20141765E-3,
36760.000,-8.84180889E-4,
3.68E04,2.12036291E-4,
36840.000,7.60619878E-4,
36880.000,-5.57136140E-4,
36920.000,4.34031594E-4,
36960.000,-1.15148679E-4,
3.7E04,-9.94259724E-4,
37040.000,1.42125075E-3,
37080.000,-1.15115909E-4,
37120.000,1.86042825E-3,
37160.000,5.42106049E-4,
3.72E04,2.13993975E-4,
37240.000,-2.53643258E-3,
37280.000,-8.87708738E-4,
37320.000,5.42884052E-4,
37360.000,9.81560792E-4,
3.74E04,1.31114468E-3,
37440.000,1.75082439E-3,
37480.000,-3.35974648E-4,
37520.000,-6.61873957E-4,
37560.000,-7.75270222E-4,
3.76E04,1.64109678E-3,
37640.000,7.62162555E-4,
37680.000,2.11294930E-4,
37720.000,-5.59817534E-4,
37760.000,-5.59169275E-4,
3.78E04,2.14216037E-4,
37840.000,-3.36927187E-4,
37880.000,-8.86008842E-4,
37920.000,-1.16261828E-4,
37960.000,1.75058737E-3,
3.8E04,1.42122887E-3,
38040.000,-1.43559300E-3,
38080.000,8.72606644E-4,
38120.000,3.22087319E-4,
38160.000,-1.43274176E-3,
3.82E04,3.23259883E-4,
38240.000,-1.15148679E-4,
38280.000,1.20119948E-3,
38320.000,-3.34564131E-4,
38360.000,9.81274876E-4,
3.84E04,-7.75841181E-4,
38440.000,9.82286176E-4,
38480.000,-2.28978912E-4,
38520.000,7.62558891E-4,
38560.000,-1.86843215E-3,
3.86E04,-2.25487049E-4,
38640.000,-1.21453428E-3,
38680.000,-4.48922598E-4,
38720.000,4.31546534E-4,
38760.000,-9.96733084E-4,
3.88E04,2.13993975E-4,
38840.000,7.59855378E-4,
38880.000,-5.53563819E-4,
38920.000,-7.74666958E-4,
38960.000,1.31149089E-3,
3.9E04,-2.25918746E-4,
39040.000,4.31579188E-4,
39080.000,3.22673965E-4,
39120.000,-3.37815000E-4,
39160.000,-1.32825028E-3,
3.92E04,-3.35548015E-4,
39240.000,-4.45084035E-4,
39280.000,8.70721939E-4,
39320.000,-4.45960584E-4,
39360.000,-6.65668747E-4,
3.94E04,-2.27247554E-4,
39440.000,1.20091520E-3,
39480.000,7.62805925E-4,
39520.000,3.22673877E-4,
39560.000,-2.42410623E-3,
3.96E04,8.71714845E-4,
39640.000,-8.84180714E-4,
39680.000,2.18971167E-3,
39720.000,-9.96138784E-4,
39760.000,-9.96765913E-4,
3.98E04,1.04462815E-4,
39840.000,-8.97002064E-6,
39880.000,-7.78699876E-4,
39920.000,4.34031594E-4,
39960.000,1.53104647E-3,
4E04,-4.53366229E-4,
40040.000,8.72793142E-4,
40080.000,5.85275795E-3,
40120.000,8.41986388E-3,
40160.000,7.86355697E-3,
4.02E04,1.06398109E-2,
40240.000,8.52835178E-3,
40280.000,1.05344988E-2,
40320.000,9.86109767E-3,
40360.000,9.54540446E-3,
4.04E04,8.87183007E-3,
40440.000,1.16201276E-2,
40480.000,7.97214359E-3,
40520.000,9.63479001E-3,
40560.000,9.18287039E-3,
4.06E04,9.42291599E-3,
40640.000,1.00766104E-2,
40680.000,8.32192879E-3,
40720.000,9.30277165E-3,
40760.000,8.96882173E-3,
4.08E04,8.85490235E-3,
40840.000,8.39330722E-3,
40880.000,1.10865133E-2,
40920.000,1.05135934E-2,
40960.000,1.06117548E-2,
4.1E04,9.28883348E-3,
41040.000,7.53106782E-3,
41080.000,9.08269733E-3,
41120.000,9.42698307E-3,
41160.000,6.97210664E-3,
4.12E04,8.51931982E-3,
41240.000,7.08810845E-3,
41280.000,8.85681994E-3,
41320.000,8.18225276E-3,
41360.000,9.06708091E-3,
4.14E04,9.30277165E-3,
41440.000,9.07489751E-3,
41480.000,6.97906734E-3,
41520.000,9.07295849E-3,
41560.000,8.53918027E-3,
4.16E04,9.19863489E-3,
41640.000,8.08240008E-3,
41680.000,9.19866748E-3,
41720.000,1.03121195E-2,
41760.000,9.40469839E-3,
4.18E04,8.18909984E-3,
41840.000,8.75606481E-3,
41880.000,8.95538460E-3,
41920.000,7.84568302E-3,
41960.000,9.52681340E-3,
4.2E04,8.62563308E-3,
42040.000,7.19563756E-3,
42080.000,1.00832703E-2,
42120.000,9.63270664E-3,
42160.000,7.73890782E-3,
4.22E04,8.83423723E-3,
42240.000,8.63293372E-3,
42280.000,8.52651615E-3,
42320.000,8.63296725E-3,
42360.000,1.06210439E-2,
4.24E04,7.97058269E-3,
42440.000,6.85621193E-3,
42480.000,7.29992334E-3,
42520.000,9.63062420E-3,
42560.000,1.02896430E-2,
4.26E04,7.63196405E-3,
42640.000,9.18487087E-3,
42680.000,7.63976155E-3,
42720.000,1.03834225E-2,
42760.000,5.97099354E-3,
4.28E04,8.19084793E-3,
42840.000,9.28886700E-3,
42880.000,7.51877762E-3,
42920.000,9.39863455E-3,
42960.000,7.52948783E-3,
4.3E04,5.85834123E-3,
43040.000,7.73887476E-3,
43080.000,8.52108467E-3,
43120.000,6.63036294E-3,
43160.000,9.17700771E-3,
4.32E04,6.96076732E-3,
43240.000,7.29840435E-3,
43280.000,7.18529522E-3,
43320.000,9.39866714E-3,
43360.000,5.74247818E-3,
4.34E04,8.18913337E-3,
43440.000,7.40850577E-3,
43480.000,6.85066031E-3,
43520.000,8.40926357E-3,
43560.000,7.95064028E-3,
4.36E04,7.52794091E-3,
43640.000,8.84552766E-3,
43680.000,9.05744825E-3,
43720.000,6.41243812E-3,
43760.000,8.50851834E-3,
4.38E04,8.28881096E-3,
43840.000,9.06911585E-3,
43880.000,8.30796547E-3,
43920.000,9.95593052E-3,
43960.000,8.74487963E-3,
4.4E04,9.07102041E-3,
44040.000,6.06384967E-3,
44080.000,8.72451998E-3,
44120.000,7.62725528E-3,
44160.000,9.39052831E-3,
4.42E04,8.62390921E-3,
44240.000,8.28700978E-3,
44280.000,7.31034484E-3,
44320.000,5.08313579E-3,
44360.000,8.51935241E-3,
4.44E04,7.61942286E-3,
44440.000,7.18096318E-3,
44480.000,8.17883387E-3,
44520.000,8.05212930E-3,
44560.000,6.50990382E-3,
4.46E04,6.40357146E-3,
44640.000,8.05045757E-3,
44680.000,7.63356825E-3,
44720.000,7.71973561E-3,
44760.000,8.17203987E-3,
4.48E04,4.74309875E-3,
44840.000,6.96366373E-3,
44880.000,5.40359411E-3,
44920.000,9.49821528E-3,
44960.000,8.95920023E-3,
4.5E04,8.38809274E-3,
45040.000,8.06050096E-3,
45080.000,8.16516019E-3,
45120.000,7.28352182E-3,
45160.000,4.85250866E-3,
4.52E04,8.28184001E-3,
45240.000,7.62095489E-3,
45280.000,7.29105296E-3,
45320.000,9.16717015E-3,
45360.000,7.51881115E-3,
4.54E04,6.40614936E-3,
45440.000,7.18241790E-3,
45480.000,8.51393119E-3,
45520.000,7.73246074E-3,
45560.000,8.51220265E-3,
4.56E04,7.62405386E-3,
45640.000,9.93223675E-3,
45680.000,5.85498940E-3,
45720.000,7.18532829E-3,
45760.000,7.17815617E-3,
4.58E04,7.39648985E-3,
45840.000,7.73571571E-3,
45880.000,5.95958298E-3,
45920.000,7.50180613E-3,
45960.000,7.72768259E-3,
4.6E04,8.51742364E-3,
46040.000,8.84355046E-3,
46080.000,6.85350085E-3,
46120.000,6.29230402E-3,
46160.000,6.83573121E-3,
4.62E04,5.52506326E-3,
46240.000,7.95064028E-3,
46280.000,5.95160620E-3,
46320.000,7.61789177E-3,
46360.000,6.62114797E-3,
4.64E04,6.51885383E-3,
46440.000,7.83912931E-3,
46480.000,7.52025377E-3,
46520.000,7.40709202E-3,
46560.000,6.63305912E-3,
4.66E04,6.29233709E-3,
46640.000,7.52794091E-3,
46680.000,6.62249047E-3,
46720.000,7.16656167E-3,
46760.000,5.84938191E-3,
4.68E04,6.18572906E-3,
46840.000,5.74244559E-3,
46880.000,8.49603023E-3,
46920.000,5.72731160E-3,
46960.000,5.18040312E-3,
4.7E04,6.17857138E-3,
47040.000,7.06237042E-3,
47080.000,6.50471915E-3,
47120.000,7.05665722E-3,
47160.000,6.38987171E-3,
4.72E04,6.95524784E-3,
47240.000,5.29828854E-3,
47280.000,4.40751109E-3,
47320.000,5.51983994E-3,
47360.000,6.28614705E-3,
4.74E04,4.61989595E-3,
47440.000,7.16505013E-3,
47480.000,7.39652291E-3,
47520.000,7.71025801E-3,
47560.000,5.84611017E-3,
4.76E04,7.29098637E-3,
47640.000,4.52389522E-3,
47680.000,5.40459389E-3,
47720.000,7.73093244E-3,
47760.000,6.95239240E-3,
4.78E04,5.73606370E-3,
47840.000,8.29048175E-3,
47880.000,5.83941629E-3,
47920.000,5.85722364E-3,
47960.000,6.17857138E-3,
4.8E04,5.51466271E-3,
48040.000,7.06660515E-3,
48080.000,6.06735190E-3,
48120.000,7.39799812E-3,
48160.000,5.95619390E-3,
4.82E04,7.06952019E-3,
48240.000,6.39361795E-3,
48280.000,6.06852071E-3,
48320.000,6.84929080E-3,
48360.000,6.83845766E-3,
4.84E04,7.40857190E-3,
48440.000,5.51264128E-3,
48480.000,5.84830157E-3,
48520.000,6.72854064E-3,
48560.000,7.16642989E-3,
4.86E04,6.39994163E-3,
48640.000,6.84658624E-3,
48680.000,7.18691712E-3,
48720.000,6.06972259E-3,
48760.000,6.82621170E-3,
4.88E04,5.51678427E-3,
48840.000,7.61945639E-3,
48880.000,5.84163377E-3,
48920.000,6.84385234E-3,
48960.000,6.51509920E-3,
4.9E04,6.39493437E-3,
49040.000,3.96622438E-3,
49080.000,5.30013768E-3,
49120.000,5.62160555E-3,
49160.000,6.17744122E-3,
4.92E04,6.61206339E-3,
49240.000,6.72854064E-3,
49280.000,5.72734419E-3,
49320.000,6.39361842E-3,
49360.000,6.38983864E-3,
4.94E04,6.50612963E-3,
49440.000,6.49840198E-3,
49480.000,7.06524728E-3,
49520.000,4.63112816E-3,
49560.000,5.62371407E-3,
4.96E04,4.84643877E-3,
49640.000,5.84611017E-3,
49680.000,5.95157361E-3,
49720.000,6.06625015E-3,
49760.000,5.51880943E-3,
4.98E04,8.06556735E-3,
49840.000,3.85589874E-3,
49880.000,6.05915627E-3,
49920.000,5.29048219E-3,
49960.000,6.05569920E-3,
5E04,6.06385013E-3,
50040.000,7.94569775E-3,
50080.000,5.50649129E-3,
50120.000,6.72987709E-3,
50160.000,3.96060431E-3,
5.02E04,5.06850239E-3,
50240.000,4.51460667E-3,
50280.000,6.84792222E-3,
50320.000,6.73392275E-3,
50360.000,5.62694715E-3,
5.04E04,6.39496744E-3,
50440.000,5.94699569E-3,
50480.000,6.73245266E-3,
50520.000,6.06038608E-3,
50560.000,6.06505014E-3,
5.06E04,6.40238309E-3,
50640.000,5.83840627E-3,
50680.000,6.51250035E-3,
50720.000,5.51260822E-3,
50760.000,8.27142503E-3,
5.08E04,5.83723327E-3,
50840.000,4.29286854E-3,
50880.000,4.17933008E-3,
50920.000,5.40153123E-3,
50960.000,4.51695640E-3,
5.1E04,6.82478817E-3,
51040.000,6.17734203E-3,
51080.000,6.17863750E-3,
51120.000,3.84739111E-3,
51160.000,3.07880202E-3,
5.12E04,3.74602294E-3,
51240.000,6.49967743E-3,
51280.000,5.40266139E-3,
51320.000,6.95521384E-3,
51360.000,5.51164802E-3,
5.14E04,3.19047528E-3,
51440.000,6.06621662E-3,
51480.000,5.40153123E-3,
51520.000,4.73642536E-3,
51560.000,7.18387263E-3,
5.16E04,7.39050005E-3,
51640.000,5.17291715E-3,
51680.000,7.06243608E-3,
51720.000,5.50751574E-3,
51760.000,7.92276673E-3,
5.18E04,4.51541180E-3,
51840.000,6.72987709E-3,
51880.000,6.39358535E-3,
51920.000,5.06384484E-3,
51960.000,6.94549922E-3,
5.2E04,5.18030440E-3,
52040.000,5.29051526E-3,
52080.000,5.83609287E-3,
52120.000,7.04957312E-3,
52160.000,5.18981181E-3,
5.22E04,6.49840198E-3,
52240.000,5.29439794E-3,
52280.000,8.26631300E-3,
52320.000,4.62308759E-3,
52360.000,5.17100934E-3,
5.24E04,5.17476117E-3,
52440.000,5.40053332E-3,
52480.000,5.17942896E-3,
52520.000,6.72186911E-3,
52560.000,6.51374971E-3,
5.26E04,7.39197154E-3,
52640.000,2.63724499E-3,
52680.000,5.07023046E-3,
52720.000,5.73701598E-3,
52760.000,5.73484832E-3,
5.28E04,4.96190134E-3,
52840.000,4.29361640E-3,
52880.000,6.62376778E-3,
52920.000,5.07483864E-3,
52960.000,6.72053685E-3,
5.3E04,5.06846979E-3,
53040.000,7.37400074E-3,
53080.000,4.73556435E-3,
53120.000,4.07137489E-3,
53160.000,4.18692362E-3,
5.32E04,8.05216189E-3,
53240.000,5.73051907E-3,
53280.000,4.61986288E-3,
53320.000,5.39760897E-3,
53360.000,4.94868262E-3,
5.34E04,3.85170290E-3,
53440.000,4.73387726E-3,
53480.000,5.83391357E-3,
53520.000,7.93586951E-3,
53560.000,5.61953150E-3,
5.36E04,4.51463973E-3,
53640.000,5.28854365E-3,
53680.000,4.29147203E-3,
53720.000,5.06478874E-3,
53760.000,6.39118534E-3,
5.38E04,5.39055001E-3,
53840.000,6.39240164E-3,
53880.000,4.95570479E-3,
53920.000,5.50039392E-3,
53960.000,4.95217368E-3,
5.4E04,6.27881847E-3,
54040.000,5.06384484E-3,
54080.000,5.95280994E-3,
54120.000,4.40595485E-3,
54160.000,4.73057199E-3,
5.42E04,6.72453549E-3,
54240.000,4.07137489E-3,
54280.000,5.07114455E-3,
54320.000,3.63177503E-3,
54360.000,5.50953113E-3,
5.44E04,4.73311543E-3,
54440.000,7.06094922E-3,
54480.000,3.74090439E-3,
54520.000,6.48825429E-3,
54560.000,7.72138871E-3,
5.46E04,4.84821806E-3,
54640.000,6.27151132E-3,
54680.000,3.51884123E-3,
54720.000,7.83104077E-3,
54760.000,3.40570975E-3,
5.48E04,5.17949462E-3,
54840.000,4.84479312E-3,
54880.000,5.83167095E-3,
54920.000,6.05689501E-3,
54960.000,4.62069316E-3,
5.5E04,6.62255613E-3,
55040.000,5.61207673E-3,
55080.000,4.07193508E-3,
55120.000,5.17660705E-3,
55160.000,5.94255887E-3,
5.52E04,5.06570004E-3,
55240.000,5.72619913E-3,
55280.000,2.96658115E-3,
55320.000,4.84732818E-3,
55360.000,4.61909873E-3,
5.54E04,4.95665427E-3,
55440.000,4.62312018E-3,
55480.000,4.84052161E-3,
55520.000,6.71388581E-3,
55560.000,5.39661245E-3,
5.56E04,3.40969209E-3,
55640.000,3.95676261E-3,
55680.000,6.06271718E-3,
55720.000,4.39778855E-3,
55760.000,5.39857196E-3,
5.58E04,5.71869221E-3,
55840.000,4.95302305E-3,
55880.000,5.95043646E-3,
55920.000,3.62948910E-3,
55960.000,4.51152353E-3,
5.6E04,4.62312018E-3,
56040.000,6.26668567E-3,
56080.000,5.06837061E-3,
56120.000,4.51534567E-3,
56160.000,3.51939234E-3,
5.62E04,4.95747291E-3,
56240.000,4.62312065E-3,
56280.000,5.38671529E-3,
56320.000,4.94858390E-3,
56360.000,3.84558970E-3,
5.64E04,5.39462268E-3,
56440.000,3.84922745E-3,
56480.000,5.82952891E-3,
56520.000,4.29007690E-3,
56560.000,2.74479808E-3,
5.66E04,4.62391926E-3,
56640.000,4.73722117E-3,
56680.000,3.62519431E-3,
56720.000,4.29075817E-3,
56760.000,4.39930288E-3,
5.68E04,4.18207468E-3,
56840.000,6.60161348E-3,
56880.000,4.85079130E-3,
56920.000,4.95044375E-3,
56960.000,4.28722519E-3,
5.7E04,4.29296726E-3,
57040.000,5.49934106E-3,
57080.000,2.63346476E-3,
57120.000,5.05295116E-3,
57160.000,4.28861752E-3,
5.72E04,7.49262283E-3,
57240.000,4.73390939E-3,
57280.000,5.06027183E-3,
57320.000,5.73058520E-3,
57360.000,4.84226178E-3,
5.74E04,3.96183273E-3,
57440.000,4.51383507E-3,
57480.000,4.18272847E-3,
57520.000,4.06536274E-3,
57560.000,5.83280809E-3,
5.76E04,3.95431742E-3,
57640.000,5.38859889E-3,
57680.000,4.28648014E-3,
57720.000,3.84802488E-3,
57760.000,5.94586134E-3,
5.78E04,5.39064873E-3,
57840.000,4.61826939E-3,
57880.000,3.29391146E-3,
57920.000,5.50649175E-3,
57960.000,3.62570537E-3,
5.8E04,4.39194357E-3,
58040.000,6.50229584E-3,
58080.000,5.39760897E-3,
58120.000,3.51425540E-3,
58160.000,5.16726542E-3,
5.82E04,3.84982978E-3,
58240.000,3.29706981E-3,
58280.000,6.38488447E-3,
58320.000,4.18070192E-3,
58360.000,4.17936314E-3,
5.84E04,3.51838907E-3,
58440.000,5.06664440E-3,
58480.000,4.17590747E-3,
58520.000,6.27881801E-3,
58560.000,4.62162215E-3,
5.86E04,3.40330298E-3,
58640.000,2.52577127E-3,
58680.000,6.71252469E-3,
58720.000,3.40580847E-3,
58760.000,5.16907079E-3,
5.88E04,4.06477321E-3,
58840.000,3.29204160E-3,
58880.000,5.06664440E-3,
58920.000,5.06303320E-3,
58960.000,3.73628316E-3,
5.9E04,3.07761622E-3,
59040.000,3.51522164E-3,
59080.000,2.63430947E-3,
59120.000,4.62468574E-3,
59160.000,4.94956272E-3,
5.92E04,2.41321302E-3,
59240.000,3.85106727E-3,
59280.000,4.50924737E-3,
59320.000,6.27763150E-3,
59360.000,4.62312065E-3,
5.94E04,3.84625560E-3,
59440.000,3.84498993E-3,
59480.000,5.61115891E-3,
59520.000,2.96391058E-3,
59560.000,4.73725423E-3,
5.96E04,6.26796531E-3,
59640.000,4.50924784E-3,
59680.000,5.72198629E-3,
59720.000,3.51683702E-3,
59760.000,4.40304633E-3,
5.98E04,6.27157697E-3,
59840.000,3.74093722E-3,
59880.000,5.17378934E-3,
59920.000,5.61011117E-3,
59960.000,4.17936314E-3,
6E04,3.73393018E-3,
60040.000,4.83626127E-3,
60080.000,5.50553435E-3,
60120.000,4.39708168E-3,
60160.000,2.96585960E-3,
6.02E04,4.17799316E-3,
60240.000,3.51835624E-3,
60280.000,5.60487807E-3,
60320.000,3.85103421E-3,
60360.000,5.16546192E-3,
6.04E04,3.84679018E-3,
60440.000,3.73682287E-3,
60480.000,4.51226067E-3,
60520.000,5.49526606E-3,
60560.000,4.17525694E-3,
6.06E04,4.72737243E-3,
60640.000,3.84562253E-3,
60680.000,4.84308321E-3,
60720.000,1.53119711E-3,
60760.000,4.62471927E-3,
6.08E04,4.29001125E-3,
60840.000,5.28077688E-3,
60880.000,2.96658138E-3,
60920.000,3.73688852E-3,
60960.000,4.06864472E-3,
6.1E04,2.30162079E-3,
61040.000,2.30388041E-3,
61080.000,4.51383553E-3,
61120.000,4.94953012E-3,
61160.000,4.28576861E-3,
6.12E04,3.40629718E-3,
61240.000,3.62516125E-3,
61280.000,3.07589560E-3,
61320.000,3.07511888E-3,
61360.000,4.61432571E-3,
6.14E04,5.94709394E-3,
61440.000,6.17027516E-3,
61480.000,3.84622277E-3,
61520.000,4.72898828E-3,
61560.000,4.61823680E-3,
6.16E04,2.19367142E-3,
61640.000,4.06729802E-3,
61680.000,3.95362498E-3,
61720.000,5.16916905E-3,
61760.000,3.29387863E-3,
6.18E04,4.84055467E-3,
61840.000,4.39930288E-3,
61880.000,5.06023970E-3,
61920.000,3.73914861E-3,
61960.000,3.07393866E-3,
6.2E04,2.74226884E-3,
62040.000,4.40592226E-3,
62080.000,5.50134806E-3,
62120.000,3.73399584E-3,
62160.000,4.06933483E-3,
6.22E04,4.39335359E-3,
62240.000,4.17933008E-3,
62280.000,3.18523566E-3,
62320.000,4.83374298E-3,
62360.000,5.28564025E-3,
6.24E04,3.84926051E-3,
62440.000,4.06536274E-3,
62480.000,6.38111774E-3,
62520.000,3.62247787E-3,
62560.000,5.39157586E-3,
6.26E04,4.50384198E-3,
62640.000,5.16636344E-3,
62680.000,3.73285380E-3,
62720.000,5.61427465E-3,
62760.000,6.26180461E-3,
6.28E04,4.61830245E-3,
62840.000,3.73685570E-3,
62880.000,4.61906567E-3,
62920.000,4.61753877E-3,
62960.000,4.83799726E-3,
6.3E04,3.18257860E-3,
63040.000,3.07599432E-3,
63080.000,2.08138651E-3,
63120.000,4.17320849E-3,
63160.000,4.28722519E-3,
6.32E04,3.62516125E-3,
63240.000,1.86167785E-3,
63280.000,2.85426853E-3,
63320.000,2.52252724E-3,
63360.000,2.63320515E-3,
6.34E04,3.84502276E-3,
63440.000,4.07140749E-3,
63480.000,3.07309814E-3,
63520.000,2.85319099E-3,
63560.000,5.17858658E-3,
6.36E04,4.40446706E-3,
63640.000,5.50345657E-3,
63680.000,4.07196814E-3,
63720.000,3.95934470E-3,
63760.000,4.17457381E-3,
6.38E04,2.63379002E-3,
63840.000,3.51319206E-3,
63880.000,3.96060431E-3,
63920.000,3.51832341E-3,
63960.000,2.52150511E-3,
6.4E04,3.73463286E-3,
64040.000,3.84922791E-3,
64080.000,2.96056527E-3,
64120.000,3.73800169E-3,
64160.000,3.84562276E-3,
6.42E04,3.62682738E-3,
64240.000,3.95550672E-3,
64280.000,2.52282410E-3,
64320.000,5.71983401E-3,
64360.000,2.41416018E-3,
6.44E04,4.72816359E-3,
64440.000,3.40138865E-3,
64480.000,3.07037611E-3,
64520.000,4.06339765E-3,
64560.000,3.95858334E-3,
6.46E04,3.73114320E-3,
64640.000,7.14628538E-3,
64680.000,3.73561215E-3,
64720.000,2.74550589E-3,
64760.000,4.28292574E-3,
6.48E04,2.63375719E-3,
64840.000,3.51422280E-3,
64880.000,5.39651420E-3,
64920.000,2.30373722E-3,
64960.000,2.41551828E-3,
6.5E04,6.04526279E-3,
65040.000,7.17373705E-3,
65080.000,3.73450154E-3,
65120.000,3.73679004E-3,
65160.000,5.16719976E-3,
6.52E04,2.41324585E-3,
65240.000,4.83796420E-3,
65280.000,4.17460687E-3,
65320.000,3.96057125E-3,
65360.000,2.19280063E-3,
6.54E04,2.63310666E-3,
65440.000,3.51677113E-3,
65480.000,4.28719260E-3,
65520.000,3.17877205E-3,
65560.000,3.51522164E-3,
6.56E04,4.61674342E-3,
65640.000,2.63375719E-3,
65680.000,4.28221608E-3,
65720.000,2.08174437E-3,
65760.000,4.95298998E-3,
6.58E04,3.29433847E-3,
65840.000,4.50847903E-3,
65880.000,3.18261166E-3,
65920.000,4.28370200E-3,
65960.000,3.18560260E-3,
6.6E04,3.62897618E-3,
66040.000,3.29437130E-3,
66080.000,3.51168076E-3,
66120.000,3.40720941E-3,
66160.000,2.85242964E-3,
6.62E04,3.51887429E-3,
66240.000,4.83793113E-3,
66280.000,5.27888117E-3,
66320.000,4.28933045E-3,
66360.000,3.40135582E-3,
6.64E04,2.30373722E-3,
66440.000,6.27279328E-3,
66480.000,3.62193515E-3,
66520.000,4.72816359E-3,
66560.000,4.94692335E-3,
6.66E04,3.40375770E-3,
66640.000,3.07272747E-3,
66680.000,2.96284840E-3,
66720.000,4.61280392E-3,
66760.000,3.40629718E-3,
6.68E04,4.72984556E-3,
66840.000,3.94986989E-3,
66880.000,3.18178232E-3,
66920.000,3.73453461E-3,
66960.000,2.63135624E-3,
6.7E04,3.73688852E-3,
67040.000,5.29148476E-3,
67080.000,4.17460687E-3,
67120.000,3.61760543E-3,
67160.000,4.95302305E-3,
6.72E04,3.51010612E-3,
67240.000,4.28499188E-3,
67280.000,7.02565443E-3,
67320.000,3.29338596E-3,
67360.000,3.40278307E-3,
6.74E04,4.72809747E-3,
67440.000,2.08135368E-3,
67480.000,4.28865012E-3,
67520.000,3.73685570E-3,
67560.000,2.96538393E-3,
6.76E04,4.50157793E-3,
67640.000,6.38983864E-3,
67680.000,3.51829035E-3,
67720.000,3.18264426E-3,
67760.000,5.49221551E-3,
6.78E04,1.20059762E-3,
67840.000,5.48913656E-3,
67880.000,2.63229641E-3,
67920.000,3.62468301E-3,
67960.000,2.96544936E-3,
6.8E04,2.30352837E-3,
68040.000,4.07005847E-3,
68080.000,3.51415714E-3,
68120.000,3.62631562E-3,
68160.000,4.06150101E-3,
6.82E04,3.73571063E-3,
68240.000,2.30079028E-3,
68280.000,4.94604418E-3,
68320.000,3.73918167E-3,
68360.000,2.08181003E-3,
6.84E04,3.28975031E-3,
68440.000,3.61598632E-3,
68480.000,3.51274270E-3,
68520.000,5.49832173E-3,
68560.000,4.17392375E-3,
6.86E04,4.94776992E-3,
68640.000,3.18437093E-3,
68680.000,4.39852942E-3,
68720.000,3.74029693E-3,
68760.000,3.40038352E-3,
6.88E04,4.06215480E-3,
68840.000,4.84052161E-3,
68880.000,3.51370708E-3,
68920.000,2.85699614E-3,
68960.000,4.50540800E-3,
6.9E04,1.31073443E-3,
69040.000,5.05936379E-3,
69080.000,4.61601373E-3,
69120.000,3.29345162E-3,
69160.000,3.51680419E-3,
6.92E04,5.16249752E-3,
69240.000,3.51525447E-3,
69280.000,4.94159106E-3,
69320.000,5.94706181E-3,
69360.000,3.07555636E-3,
6.94E04,3.18221305E-3,
69440.000,2.74127815E-3,
69480.000,5.16536320E-3,
69520.000,3.84622277E-3,
69560.000,2.74444441E-3,
6.96E04,2.19132635E-3,
69640.000,3.95174604E-3,
69680.000,3.18480330E-3,
69720.000,3.84445605E-3,
69760.000,1.64129911E-3,
6.98E04,3.28932563E-3,
69840.000,2.41135759E-3,
69880.000,8.70754709E-4,
69920.000,2.19201343E-3,
69960.000,4.39412473E-3,
