Labels,MOF 1 Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

32284.0000,7.93524610E-4,
32288.0000,-4.12845332E-3,
32292.0000,-2.97701219E-3,
32296.0000,1.91840623E-3,
3.23E04,-5.22141717E-3,
32304.0000,-4.51367581E-3,
32308.0000,-1.47437199E-3,
32312.0000,-3.37890792E-3,
32316.0000,5.29142702E-3,
32320.000,1.54812215E-3,
32324.0000,-1.47812557E-3,
32328.0000,-2.97924108E-3,
32332.0000,-2.24654120E-3,
32336.0000,-2.24318122E-3,
32340.000,-4.14518686E-3,
32344.0000,3.45319067E-3,
32348.0000,-2.49060813E-5,
32352.0000,-3.71857733E-3,
32356.0000,-7.57292670E-4,
32360.000,-1.85114064E-3,
32364.0000,-1.10956526E-3,
32368.0000,-3.58508638E-4,
32372.0000,-2.22532009E-3,
32376.0000,-3.36485589E-3,
32380.000,3.79421795E-3,
32384.0000,-2.24613352E-3,
32388.0000,-7.62852083E-4,
32392.0000,1.54837687E-3,
32396.0000,3.79991601E-3,
3.24E04,-3.38208559E-3,
32404.0000,-1.10078708E-3,
32408.0000,-1.86411350E-3,
32412.0000,-5.28348237E-3,
32416.0000,-2.98865279E-3,
32420.000,1.90505793E-3,
32424.0000,-1.89901469E-3,
32428.0000,1.15765922E-3,
32432.0000,-1.86660758E-3,
32436.0000,7.72066240E-4,
32440.000,7.84242875E-4,
32444.0000,-1.87800347E-3,
32448.0000,-3.77485855E-3,
32452.0000,1.56742230E-3,
32456.0000,-1.48677453E-3,
32460.000,-3.75323510E-3,
32464.0000,9.92310470E-6,
32468.0000,1.54950807E-3,
32472.0000,-4.85192472E-3,
32476.0000,-3.37896054E-3,
32480.000,1.06453654E-5,
32484.0000,-1.48968026E-3,
32488.0000,-1.07905909E-3,
32492.0000,-7.53250264E-4,
32496.0000,-3.72142741E-3,
3.25E04,-2.61158496E-3,
32504.0000,7.82695424E-4,
32508.0000,-1.46652490E-3,
32512.0000,4.13442234E-4,
32516.0000,-7.15356495E-4,
32520.000,-3.70526267E-3,
32524.0000,-2.99075851E-3,
32528.0000,-2.26213387E-3,
32532.0000,-3.36680305E-3,
32536.0000,-7.18198251E-4,
32540.000,1.90541463E-3,
32544.0000,-7.54077919E-3,
32548.0000,3.42817721E-3,
32552.0000,-4.12921654E-3,
32556.0000,-3.87456384E-4,
32560.000,-1.09223626E-3,
32564.0000,-7.45055440E-4,
32568.0000,-3.43935069E-4,
32572.0000,2.42273582E-5,
32576.0000,-1.10522751E-3,
32580.000,-2.95593031E-3,
32584.0000,-5.61483437E-3,
32588.0000,-7.22276745E-4,
32592.0000,-4.14214935E-3,
32596.0000,-2.62342067E-3,
3.26E04,-7.17480143E-4,
32604.0000,-3.76427989E-3,
32608.0000,-4.05794289E-3,
32612.0000,2.25118268E-3,
32616.0000,3.86283500E-4,
32620.000,-3.34363291E-3,
32624.0000,-2.62736110E-3,
32628.0000,3.05669018E-5,
32632.0000,-4.12007840E-3,
32636.0000,7.96255656E-4,
32640.000,-4.11814172E-3,
32644.0000,-5.63716190E-3,
32648.0000,-1.89786963E-3,
32652.0000,-2.59844935E-3,
32656.0000,-2.29002931E-3,
32660.000,4.39674244E-4,
32664.0000,-1.08507252E-3,
32668.0000,5.72118955E-3,
32672.0000,-3.91776528E-4,
32676.0000,-5.30045480E-3,
32680.000,-3.41637089E-4,
32684.0000,-3.43952258E-3,
32688.0000,-3.33487173E-4,
32692.0000,-3.50476417E-4,
32696.0000,-2.99103721E-3,
3.27E04,-1.08045212E-3,
32704.0000,-7.28166895E-4,
32708.0000,-3.75692593E-3,
32712.0000,-2.96799652E-3,
32716.0000,-1.07387116E-3,
32720.000,-4.12485469E-3,
32724.0000,-1.08198624E-3,
32728.0000,-3.38582695E-3,
32732.0000,-4.10634000E-3,
32736.0000,4.10677712E-5,
32740.000,-2.18053767E-3,
32744.0000,4.95184166E-3,
32748.0000,2.66755326E-3,
32752.0000,-2.26461166E-3,
32756.0000,2.66402937E-3,
32760.000,-6.01261156E-3,
32764.0000,7.66561774E-4,
32768.0000,-4.14100382E-3,
32772.0000,-2.62761069E-3,
32776.0000,-7.16555119E-3,
32780.000,-7.30702304E-4,
32784.0000,-3.72441905E-3,
32788.0000,-2.97939428E-3,
32792.0000,-4.49139811E-3,
32796.0000,3.51631570E-5,
3.28E04,-3.38702905E-3,
32804.0000,-1.84526620E-3,
32808.0000,7.72013678E-4,
32812.0000,-1.08075095E-3,
32816.0000,2.27315677E-3,
32820.000,-1.83676300E-3,
32824.0000,3.90026195E-4,
32828.0000,-2.97059561E-3,
32832.0000,-1.87714759E-3,
32836.0000,1.54137856E-3,
32840.000,-3.40151228E-3,
32844.0000,-1.11566461E-3,
32848.0000,-1.86878780E-3,
32852.0000,4.53657843E-3,
32856.0000,4.99163149E-3,
32860.000,1.93361868E-3,
32864.0000,7.89066078E-4,
32868.0000,-1.09533104E-3,
32872.0000,3.44047789E-3,
32876.0000,-5.63282054E-3,
32880.000,1.55695237E-3,
32884.0000,4.53440053E-3,
32888.0000,1.20536564E-3,
32892.0000,-1.51086459E-3,
32896.0000,-6.87820546E-4,
3.29E04,4.39710740E-4,
32904.0000,4.06100407E-5,
32908.0000,1.91018055E-3,
32912.0000,-1.86657498E-3,
32916.0000,-1.82792440E-3,
32920.000,-2.96447845E-3,
32924.0000,3.78491473E-3,
32928.0000,4.10460852E-5,
32932.0000,-7.44031684E-4,
32936.0000,-1.83996151E-3,
32940.000,-2.24231603E-3,
32944.0000,-7.33682886E-4,
32948.0000,1.90663128E-3,
32952.0000,3.74579162E-4,
32956.0000,1.52069749E-3,
32960.000,-2.24001822E-3,
32964.0000,-7.51664455E-4,
32968.0000,2.68955529E-3,
32972.0000,-7.25900580E-4,
32976.0000,1.14459638E-3,
32980.000,4.14908491E-3,
32984.0000,1.53869204E-3,
32988.0000,-3.73174553E-3,
32992.0000,-7.50206993E-4,
32996.0000,4.04126826E-4,
3.3E04,-3.50458693E-4,
33004.0000,1.14751223E-3,
33008.0000,1.54838385E-3,
33012.0000,-7.31461623E-4,
33016.0000,6.07986050E-3,
33020.000,-1.82780088E-3,
33024.0000,-3.02095525E-3,
33028.0000,3.06400913E-3,
33032.0000,2.27495143E-3,
33036.0000,-1.50556327E-3,
33040.000,1.15769170E-3,
33044.0000,1.12528377E-3,
33048.0000,-1.85888656E-3,
33052.0000,-3.35760240E-4,
33056.0000,-5.22875553E-6,
33060.000,1.51485461E-3,
33064.0000,-2.60126311E-3,
33068.0000,-2.61010951E-3,
33072.0000,-1.85616349E-3,
33076.0000,-5.29520586E-3,
33080.000,-3.57222219E-4,
33084.0000,-4.51060804E-3,
33088.0000,-1.47020153E-3,
33092.0000,-2.24128598E-3,
33096.0000,-1.82752230E-3,
3.31E04,-2.62775319E-3,
33104.0000,-3.72519554E-3,
33108.0000,-1.48795010E-3,
33112.0000,1.16168207E-3,
33116.0000,-1.48272270E-3,
33120.000,-2.57866131E-3,
33124.0000,2.27038725E-3,
33128.0000,3.71714006E-4,
33132.0000,-1.47897867E-3,
33136.0000,-6.58654433E-4,
33140.000,-3.69873689E-3,
33144.0000,-1.86620385E-3,
33148.0000,-1.08770782E-3,
33152.0000,-2.99737160E-3,
33156.0000,-1.82878971E-3,
33160.000,1.91008195E-3,
33164.0000,-3.37474700E-3,
33168.0000,-5.27808676E-3,
33172.0000,-2.60867062E-3,
33176.0000,-1.10683707E-3,
33180.000,-4.83817607E-3,
33184.0000,-4.52370849E-3,
33188.0000,3.45311104E-3,
33192.0000,-5.24541643E-3,
33196.0000,-1.88047497E-3,
3.32E04,-3.72439274E-3,
33204.0000,-6.91040361E-4,
33208.0000,-7.48086139E-4,
33212.0000,-3.75172030E-3,
33216.0000,-1.85948750E-3,
33220.000,-1.49028271E-3,
33224.0000,-4.13436722E-3,
33228.0000,-3.40195693E-4,
33232.0000,1.53107569E-3,
33236.0000,-3.41038592E-3,
33240.000,-4.10469668E-3,
33244.0000,-1.83176028E-3,
33248.0000,3.42187984E-3,
33252.0000,1.54132955E-3,
33256.0000,-7.39227107E-4,
33260.000,1.16267416E-3,
33264.0000,-9.06519778E-3,
33268.0000,-2.25365744E-3,
33272.0000,2.29411433E-3,
33276.0000,-4.49586334E-3,
33280.000,1.55172264E-3,
33284.0000,2.29503703E-3,
33288.0000,-1.50190317E-3,
33292.0000,-7.08369131E-4,
33296.0000,-2.69161677E-3,
3.33E04,-5.22545911E-3,
33304.0000,-3.36775603E-3,
33308.0000,-3.00666108E-3,
33312.0000,-4.10027290E-3,
33316.0000,-5.63861849E-3,
33320.000,-1.11556728E-3,
33324.0000,3.07790213E-3,
33328.0000,7.98211026E-4,
33332.0000,-6.39609108E-3,
33336.0000,4.31275053E-4,
33340.000,-3.36556975E-3,
33344.0000,-2.23539118E-3,
33348.0000,-2.22070538E-3,
33352.0000,-3.00638773E-3,
33356.0000,-3.73612042E-3,
33360.000,-7.11479876E-3,
33364.0000,-2.25847564E-3,
33368.0000,-1.07574009E-3,
33372.0000,2.67688837E-3,
33376.0000,7.79903086E-4,
33380.000,-3.39381816E-3,
33384.0000,2.29823263E-3,
33388.0000,-2.63206521E-3,
33392.0000,4.14997339E-3,
33396.0000,4.11930727E-3,
3.34E04,-1.86591083E-3,
33404.0000,-2.59174104E-3,
33408.0000,3.81366815E-4,
33412.0000,1.91532495E-3,
33416.0000,-7.17533461E-4,
33420.000,6.44506933E-3,
33424.0000,-1.11251441E-3,
33428.0000,-1.43532571E-3,
33432.0000,-4.88882884E-3,
33436.0000,-2.62478273E-3,
33440.000,-3.38537199E-3,
33444.0000,-1.86528149E-3,
33448.0000,-1.50795269E-3,
33452.0000,-1.89492246E-3,
33456.0000,-3.73415253E-3,
33460.000,3.83517169E-3,
33464.0000,-3.63820203E-4,
33468.0000,-3.76891601E-3,
33472.0000,1.14191754E-3,
33476.0000,2.24226271E-3,
33480.000,-7.38161616E-4,
33484.0000,-2.24228809E-3,
33488.0000,-3.75022937E-4,
33492.0000,-1.11705845E-3,
33496.0000,-1.48494972E-3,
3.35E04,-2.61262315E-3,
33504.0000,-3.00334580E-3,
33508.0000,4.92969621E-3,
33512.0000,-4.10168245E-3,
33516.0000,-2.61486205E-3,
33520.000,4.01344994E-4,
33524.0000,8.03090399E-4,
33528.0000,-2.22847471E-3,
33532.0000,-2.18296703E-3,
33536.0000,-3.66005901E-4,
33540.000,-7.35501177E-4,
33544.0000,-2.24251719E-3,
33548.0000,-1.48501864E-3,
33552.0000,-1.10110396E-3,
33556.0000,-3.72746959E-3,
33560.000,-2.22072913E-3,
33564.0000,-2.58374657E-3,
33568.0000,7.89305195E-4,
33572.0000,-7.21497636E-4,
33576.0000,-1.46911759E-3,
33580.000,4.19078977E-4,
33584.0000,4.16588184E-4,
33588.0000,1.99803999E-5,
33592.0000,-1.85737712E-3,
33596.0000,-2.24741315E-3,
3.36E04,-2.23952788E-3,
33604.0000,2.65491428E-3,
33608.0000,-2.98903743E-3,
33612.0000,-1.11688441E-3,
33616.0000,3.78511962E-3,
33620.000,-2.21368414E-3,
33624.0000,-1.47194124E-3,
33628.0000,-3.46098852E-4,
33632.0000,-7.30410276E-4,
33636.0000,-3.03812232E-3,
33640.000,-2.96149356E-3,
33644.0000,4.93689813E-3,
33648.0000,-2.98770214E-3,
33652.0000,-2.20006169E-3,
33656.0000,-2.99751828E-3,
33660.000,-1.10078708E-3,
33664.0000,-1.09213183E-3,
33668.0000,1.54189859E-3,
33672.0000,3.89188877E-4,
33676.0000,-3.49768292E-4,
33680.000,-3.29837058E-4,
33684.0000,-1.48547359E-3,
33688.0000,4.16692486E-3,
33692.0000,-1.49084034E-3,
33696.0000,-2.61196005E-3,
3.37E04,1.52545481E-3,
33704.0000,6.06754376E-3,
33708.0000,3.78847518E-3,
33712.0000,-1.49846764E-3,
33716.0000,3.83521110E-4,
33720.000,-2.99428846E-3,
33724.0000,-1.48273539E-3,
33728.0000,1.53457688E-3,
33732.0000,-1.09340565E-3,
33736.0000,-2.23999959E-3,
33740.000,-1.86385831E-3,
33744.0000,-2.61206599E-3,
33748.0000,-2.24432698E-3,
33752.0000,4.13231552E-4,
33756.0000,1.03456587E-5,
33760.000,-1.15250354E-3,
33764.0000,3.47686291E-5,
33768.0000,9.47110857E-6,
33772.0000,1.15944853E-3,
33776.0000,6.41731312E-3,
33780.000,-2.61726673E-3,
33784.0000,-3.37565620E-3,
33788.0000,1.13303319E-3,
33792.0000,4.15015820E-5,
33796.0000,1.54811516E-3,
3.38E04,-1.09794340E-3,
33804.0000,-3.57140932E-4,
33808.0000,2.66324286E-3,
33812.0000,3.94121198E-5,
33816.0000,3.56099599E-6,
33820.000,-3.38785746E-3,
33824.0000,1.17693737E-3,
33828.0000,-3.01503739E-3,
33832.0000,4.59536957E-3,
33836.0000,-2.63286242E-3,
33840.000,-2.27529206E-3,
33844.0000,-4.48771520E-3,
33848.0000,3.16328897E-6,
33852.0000,5.30845532E-3,
33856.0000,1.54953601E-3,
33860.000,-7.37657887E-4,
33864.0000,-4.14800597E-3,
33868.0000,-3.02340812E-3,
33872.0000,1.50096614E-3,
33876.0000,-7.60966260E-3,
33880.000,-2.22883397E-3,
33884.0000,-1.87243149E-3,
33888.0000,-1.83823833E-3,
33892.0000,-2.23135785E-3,
33896.0000,2.28798529E-3,
3.39E04,3.34416254E-5,
33904.0000,-3.36311921E-3,
33908.0000,7.81524228E-4,
33912.0000,-3.38828634E-3,
33916.0000,-3.01785441E-3,
33920.000,-7.44727615E-4,
33924.0000,-3.69213568E-3,
33928.0000,1.51606021E-3,
33932.0000,-2.62684003E-3,
33936.0000,-1.47391192E-3,
33940.000,1.91026565E-3,
33944.0000,-7.21528602E-4,
33948.0000,1.88366661E-3,
33952.0000,-7.18589814E-4,
33956.0000,-7.50230858E-4,
33960.000,-4.88636550E-3,
33964.0000,-2.24256399E-3,
33968.0000,-4.88293171E-3,
33972.0000,-1.47973141E-3,
33976.0000,-4.49759420E-3,
33980.000,-2.57704989E-3,
33984.0000,-3.02712526E-3,
33988.0000,-2.23366241E-3,
33992.0000,8.55156577E-6,
33996.0000,1.55223475E-3,
3.4E04,7.79017340E-4,
34004.0000,-1.89819769E-3,
34008.0000,1.95171335E-3,
34012.0000,1.17407111E-3,
34016.0000,-7.36202928E-4,
34020.000,-3.71351559E-3,
34024.0000,-1.08493934E-3,
34028.0000,-3.77015956E-3,
34032.0000,1.20119262E-3,
34036.0000,5.88304465E-5,
34040.000,2.27604550E-3,
34044.0000,8.04128358E-4,
34048.0000,-1.09537935E-3,
34052.0000,-1.85061712E-3,
34056.0000,-3.33445938E-3,
34060.000,-2.26315041E-3,
34064.0000,1.94176694E-3,
34068.0000,-3.00053600E-3,
34072.0000,1.53490785E-3,
34076.0000,-3.72508075E-3,
34080.000,-2.64127064E-3,
34084.0000,3.82034364E-3,
34088.0000,-1.88349525E-3,
34092.0000,4.33928508E-4,
34096.0000,-1.09353254E-3,
3.41E04,-4.15276596E-3,
34104.0000,-5.96682122E-3,
34108.0000,-5.64578967E-3,
34112.0000,-1.19891126E-6,
34116.0000,-1.49030902E-3,
34120.000,2.32886923E-5,
34124.0000,-2.97625572E-3,
34128.0000,1.91800846E-5,
34132.0000,-2.61928863E-3,
34136.0000,-6.01671450E-3,
34140.000,-2.98192329E-3,
34144.0000,-1.85242074E-3,
34148.0000,-2.22130236E-3,
34152.0000,-2.23790156E-3,
34156.0000,1.44898286E-5,
34160.000,-1.51090464E-3,
34164.0000,3.98111035E-4,
34168.0000,2.64485972E-3,
34172.0000,3.04403109E-3,
34176.0000,1.16944464E-3,
34180.000,-5.27073955E-3,
34184.0000,3.02564516E-3,
34188.0000,-7.16276281E-3,
34192.0000,-3.12036922E-4,
34196.0000,2.69737723E-3,
3.42E04,-1.47646549E-3,
34204.0000,-4.46359999E-3,
34208.0000,-3.39396531E-4,
34212.0000,-4.88933083E-3,
34216.0000,-1.42179918E-3,
34220.000,-1.48615474E-3,
34224.0000,-1.85175962E-3,
34228.0000,-1.86298985E-3,
34232.0000,-5.27301664E-3,
34236.0000,-2.24437378E-3,
34240.000,-1.50136510E-3,
34244.0000,7.66365672E-4,
34248.0000,8.08289449E-4,
34252.0000,2.30560242E-3,
34256.0000,-5.97523712E-3,
34260.000,-2.95012980E-3,
34264.0000,-3.03619495E-3,
34268.0000,-3.75995971E-3,
34272.0000,2.29384843E-3,
34276.0000,-1.46157516E-3,
34280.000,-4.47215233E-3,
34284.0000,-3.52768140E-4,
34288.0000,7.88355013E-4,
34292.0000,1.13169395E-3,
34296.0000,-1.87664852E-3,
3.43E04,1.10765267E-3,
34304.0000,-1.46013778E-3,
34308.0000,-4.50608367E-3,
34312.0000,-1.10822322E-3,
34316.0000,-7.54580367E-3,
34320.000,-3.35041108E-3,
34324.0000,-2.57171993E-3,
34328.0000,-5.61595522E-3,
34332.0000,-2.98889657E-3,
34336.0000,-6.75428053E-3,
34340.000,-1.85802660E-3,
34344.0000,-5.64318150E-3,
34348.0000,6.17199621E-5,
34352.0000,-3.38715152E-4,
34356.0000,-1.09822548E-3,
34360.000,6.50659495E-5,
34364.0000,-4.11808211E-3,
34368.0000,-1.15234812E-3,
34372.0000,1.57743134E-3,
34376.0000,-3.37194884E-4,
34380.000,-3.60005564E-4,
34384.0000,-4.46513109E-3,
34388.0000,3.77492288E-5,
34392.0000,1.17223011E-3,
34396.0000,4.13136469E-4,
3.44E04,-3.38930846E-3,
34404.0000,1.20237761E-3,
34408.0000,1.93310331E-3,
34412.0000,-2.97942688E-3,
34416.0000,-2.23264028E-3,
34420.000,-3.76777048E-3,
34424.0000,-1.84149691E-3,
34428.0000,3.44817224E-3,
34432.0000,7.79020891E-4,
34436.0000,-7.22838624E-4,
34440.000,-3.73255205E-3,
34444.0000,3.99035576E-4,
34448.0000,1.53489411E-3,
34452.0000,-3.53494397E-4,
34456.0000,-5.62130520E-3,
34460.000,-3.38633824E-3,
34464.0000,-1.88894139E-3,
34468.0000,-5.64237265E-3,
34472.0000,1.55771698E-3,
34476.0000,1.10587361E-3,
34480.000,2.66602379E-3,
34484.0000,2.33928786E-5,
34488.0000,-6.30998798E-3,
34492.0000,3.92863585E-4,
34496.0000,1.90300646E-3,
3.45E04,-1.09828019E-3,
34504.0000,4.61921591E-5,
34508.0000,-2.97939987E-3,
34512.0000,-3.34341661E-4,
34516.0000,3.03459470E-3,
34520.000,1.16301829E-3,
34524.0000,-1.10246567E-3,
34528.0000,-3.60795093E-4,
34532.0000,1.55131728E-3,
34536.0000,2.65039736E-3,
34540.000,6.00127642E-5,
34544.0000,-7.21508986E-4,
34548.0000,-1.12601626E-3,
34552.0000,2.28213007E-3,
34556.0000,7.75388326E-4,
34560.000,-2.25799042E-3,
34564.0000,-1.49016990E-3,
34568.0000,7.94934283E-4,
34572.0000,-1.12298504E-3,
34576.0000,-1.09823165E-3,
34580.000,-3.71252047E-3,
34584.0000,-6.38991641E-3,
34588.0000,1.18052610E-3,
34592.0000,1.54787314E-3,
34596.0000,-1.15103216E-3,
3.46E04,1.52799964E-3,
34604.0000,-1.51788653E-3,
34608.0000,-1.90159411E-3,
34612.0000,-3.09342111E-4,
34616.0000,-1.49036420E-3,
34620.000,2.65954994E-3,
34624.0000,2.66835606E-3,
34628.0000,-2.23902729E-3,
34632.0000,-4.17316891E-3,
34636.0000,-1.49030983E-3,
34640.000,1.88362726E-3,
34644.0000,4.04199818E-4,
34648.0000,2.28662859E-3,
34652.0000,1.16772600E-3,
34656.0000,-4.09939606E-3,
34660.000,3.12813700E-6,
34664.0000,-5.62769454E-3,
34668.0000,-7.56901689E-3,
34672.0000,3.76861193E-3,
34676.0000,7.73340114E-4,
34680.000,-6.73404150E-3,
34684.0000,-1.52686692E-3,
34688.0000,-4.13021818E-3,
34692.0000,-1.85591716E-3,
34696.0000,1.53039198E-3,
3.47E04,-1.86325482E-3,
34704.0000,-1.48775941E-3,
34708.0000,1.91178871E-3,
34712.0000,-3.75845819E-3,
34716.0000,-4.85713361E-3,
34720.000,-3.00027826E-3,
34724.0000,3.40733374E-3,
34728.0000,-3.48289555E-4,
34732.0000,3.41785979E-3,
34736.0000,-2.25323485E-3,
34740.000,-3.23194254E-4,
34744.0000,1.91085201E-5,
34748.0000,-1.13915047E-3,
34752.0000,-3.60847218E-4,
34756.0000,-2.62151472E-3,
34760.000,8.04362760E-4,
34764.0000,-1.50785630E-3,
34768.0000,-3.69746384E-4,
34772.0000,-1.49426691E-3,
34776.0000,-4.88836318E-3,
34780.000,-2.62618857E-3,
34784.0000,-3.49141046E-4,
34788.0000,-3.83527280E-4,
34792.0000,-2.63902452E-3,
34796.0000,-2.65948568E-3,
3.48E04,-2.99735158E-3,
34804.0000,3.82080814E-3,
34808.0000,-2.25736294E-3,
34812.0000,-1.05715147E-3,
34816.0000,4.27780942E-5,
34820.000,3.09913812E-5,
34824.0000,-7.37393042E-4,
34828.0000,-5.98907005E-3,
34832.0000,3.41998367E-3,
34836.0000,-3.00662871E-3,
34840.000,-3.85306019E-4,
34844.0000,-3.36507568E-4,
34848.0000,-7.53473444E-3,
34852.0000,-4.14205762E-3,
34856.0000,-2.99372245E-3,
34860.000,-1.88225228E-3,
34864.0000,-1.87625026E-3,
34868.0000,-2.21660268E-3,
34872.0000,-1.08434784E-3,
34876.0000,-1.11253140E-3,
34880.000,-4.50302009E-3,
34884.0000,-3.64604552E-4,
34888.0000,-1.84331567E-3,
34892.0000,-2.96429428E-3,
34896.0000,-1.45238522E-3,
3.49E04,-2.61256634E-3,
34904.0000,-1.43939804E-3,
34908.0000,-1.86618336E-3,
34912.0000,-1.88347895E-3,
34916.0000,-2.98821460E-3,
34920.000,5.27686279E-5,
34924.0000,-2.59278086E-3,
34928.0000,-1.46591198E-3,
34932.0000,-7.38425471E-4,
34936.0000,-4.46398417E-3,
34940.000,-2.98160035E-3,
34944.0000,-3.00285313E-3,
34948.0000,-3.66666733E-4,
34952.0000,-3.79631575E-3,
34956.0000,-6.72829384E-3,
34960.000,2.28371518E-3,
34964.0000,-7.40620540E-4,
34968.0000,-6.39884407E-3,
34972.0000,-1.11092022E-3,
34976.0000,-6.74270978E-3,
34980.000,-4.89694765E-3,
34984.0000,-2.25860788E-3,
34988.0000,-1.49258750E-3,
34992.0000,1.13438605E-3,
34996.0000,-1.09519844E-3,
3.5E04,-7.27721781E-4,
35004.0000,1.55039446E-3,
35008.0000,-3.33698862E-3,
35012.0000,-5.98762324E-3,
35016.0000,-5.61329862E-3,
35020.000,-1.09935470E-3,
35024.0000,4.48523533E-5,
35028.0000,-4.11163410E-3,
35032.0000,-2.99677858E-3,
35036.0000,1.90610578E-3,
35040.000,2.28950055E-3,
35044.0000,2.67781597E-3,
35048.0000,-2.63825618E-3,
35052.0000,-3.76730622E-3,
35056.0000,-3.37183662E-3,
35060.000,-3.79757583E-3,
35064.0000,-4.51642554E-3,
35068.0000,-1.09386700E-3,
35072.0000,-6.42287778E-3,
35076.0000,-1.10655557E-3,
35080.000,7.82200601E-4,
35084.0000,-3.74658336E-3,
35088.0000,-4.11058916E-3,
35092.0000,3.78228584E-3,
35096.0000,-1.86391885E-3,
3.51E04,-1.48563297E-3,
35104.0000,-3.39103513E-3,
35108.0000,-5.30606462E-3,
35112.0000,4.04597376E-4,
35116.0000,-3.70836514E-3,
35120.000,-5.65810548E-3,
35124.0000,-6.40152302E-3,
35128.0000,-3.75071727E-3,
35132.0000,-1.11410592E-3,
35136.0000,-5.62868873E-3,
35140.000,2.17262750E-5,
35144.0000,-3.36771994E-3,
35148.0000,1.15988625E-3,
35152.0000,-2.23977398E-3,
35156.0000,-1.50735374E-3,
35160.000,-1.85917155E-3,
35164.0000,4.90691699E-3,
35168.0000,1.53875281E-3,
35172.0000,-4.49173478E-3,
35176.0000,-2.59242370E-3,
35180.000,-4.12976416E-3,
35184.0000,-1.47491693E-3,
35188.0000,5.33367973E-3,
35192.0000,4.92765335E-3,
35196.0000,1.91302784E-3,
3.52E04,-1.49314979E-3,
35204.0000,-2.22587818E-3,
35208.0000,-1.88563322E-3,
35212.0000,-1.09532464E-3,
35216.0000,-7.46925070E-4,
35220.000,-1.49260031E-3,
35224.0000,3.03744641E-3,
35228.0000,-4.47289087E-3,
35232.0000,-1.47724571E-3,
35236.0000,-1.08627661E-3,
35240.000,2.66216230E-3,
35244.0000,-2.21542176E-3,
35248.0000,3.55900702E-5,
35252.0000,-1.49437529E-3,
35256.0000,-2.21587624E-3,
35260.000,-3.70015763E-3,
35264.0000,7.76092231E-4,
35268.0000,-2.25174846E-3,
35272.0000,1.91527803E-3,
35276.0000,-3.35512543E-3,
35280.000,-2.96736485E-3,
35284.0000,-3.47496796E-4,
35288.0000,1.91530609E-3,
35292.0000,-3.00948694E-3,
35296.0000,-3.54865537E-4,
3.53E04,-4.91068093E-3,
35304.0000,-1.83744612E-3,
35308.0000,-4.13291622E-3,
35312.0000,2.67244014E-3,
35316.0000,-6.77137286E-4,
35320.000,-3.38155380E-3,
35324.0000,-1.08495029E-3,
35328.0000,-2.99379230E-3,
35332.0000,3.40819638E-3,
35336.0000,2.30256119E-3,
35340.000,-7.21247226E-4,
35344.0000,1.56353496E-3,
35348.0000,3.84690799E-3,
35352.0000,-2.24281382E-3,
35356.0000,-2.98583135E-3,
35360.000,-7.22257129E-4,
35364.0000,4.13440808E-4,
35368.0000,2.33370301E-5,
35372.0000,-2.61440640E-3,
35376.0000,-2.98816292E-3,
35380.000,-3.37308133E-3,
35384.0000,4.22582176E-4,
35388.0000,5.29805152E-3,
35392.0000,1.55879662E-3,
35396.0000,1.91939215E-3,
3.54E04,-7.10781198E-4,
35404.0000,-1.12918962E-3,
35408.0000,-3.73640592E-4,
35412.0000,7.43794255E-4,
35416.0000,-3.65124783E-4,
35420.000,-2.24885601E-3,
35424.0000,-1.09372102E-3,
35428.0000,3.72225419E-4,
35432.0000,7.55054352E-4,
35436.0000,1.55516376E-3,
35440.000,1.50263228E-3,
35444.0000,-1.84442452E-3,
35448.0000,-2.61889235E-3,
35452.0000,-1.88476616E-3,
35456.0000,-4.51378291E-3,
35460.000,-7.13866157E-3,
35464.0000,3.39095388E-3,
35468.0000,5.73904766E-3,
35472.0000,-3.74158099E-3,
35476.0000,3.02135479E-3,
35480.000,-2.59756949E-3,
35484.0000,-1.06656190E-3,
35488.0000,-5.63373836E-3,
35492.0000,-3.60063335E-4,
35496.0000,-2.23184587E-3,
3.55E04,-6.95840630E-4,
35504.0000,3.84160376E-4,
35508.0000,-1.07881764E-3,
35512.0000,-7.20744370E-4,
35516.0000,-1.93702945E-5,
35520.000,-1.45543576E-3,
35524.0000,-1.11092627E-3,
35528.0000,-7.12960027E-4,
35532.0000,-1.46424340E-3,
35536.0000,1.15768099E-3,
35540.000,4.32262277E-5,
35544.0000,-1.51277182E-3,
35548.0000,1.16286322E-3,
35552.0000,-4.88142157E-3,
35556.0000,-4.50331112E-3,
35560.000,-1.10851030E-3,
35564.0000,-1.49190577E-3,
35568.0000,4.04917344E-4,
35572.0000,-6.03827974E-3,
35576.0000,3.07278801E-3,
35580.000,-1.89145736E-3,
35584.0000,-3.59944708E-4,
35588.0000,3.95167444E-4,
35592.0000,-2.64653470E-3,
35596.0000,1.54816417E-3,
3.56E04,-3.38173634E-3,
35604.0000,-6.38685981E-3,
35608.0000,-1.10432657E-3,
35612.0000,-2.63845595E-3,
35616.0000,-4.15874086E-3,
35620.000,-3.15788202E-4,
35624.0000,1.92142278E-3,
35628.0000,2.96999933E-5,
35632.0000,7.59448507E-4,
35636.0000,-3.37688485E-3,
35640.000,-5.66541031E-3,
