Labels,MOF 2 O2  420 nm 10 us Delta OD,
4655.000,-1.46013599E-5,
4656.000,-3.90661508E-3,
4657.000,-1.09920010E-3,
4658.000,-1.31784473E-3,
4659.000,-3.13666300E-4,
4660.00,1.22475531E-3,
4661.000,-7.53626344E-4,
4662.000,-2.36662547E-3,
4663.000,-2.68595089E-4,
4664.000,-1.30358350E-3,
4665.000,1.02550432E-3,
4666.000,-1.36074226E-3,
4667.000,-5.47032163E-4,
4668.000,-1.62419060E-3,
4669.000,-1.66335867E-5,
4670.00,-6.04368572E-4,
4671.000,-1.35466433E-3,
4672.000,-2.64162361E-3,
4673.000,-3.46565177E-3,
4674.000,-3.09526513E-4,
4675.000,-1.07674475E-3,
4676.000,-1.84661860E-3,
4677.000,-8.33443541E-4,
4678.000,-1.32801430E-3,
4679.000,-1.56496372E-3,
4680.00,-4.20092279E-3,
4681.000,-7.84330012E-4,
4682.000,-2.97351088E-3,
4683.000,-1.08083826E-3,
4684.000,-1.79765839E-3,
4685.000,-2.09343689E-3,
4686.000,-1.63022580E-3,
4687.000,-2.91131291E-4,
4688.000,-2.60903081E-3,
4689.000,-1.86704937E-3,
4690.00,-1.05015561E-3,
4691.000,2.30280403E-3,
4692.000,-4.32861416E-5,
4693.000,-3.15253227E-3,
4694.000,-1.31784473E-3,
4695.000,-1.60990062E-3,
4696.000,-1.04196800E-3,
4697.000,-1.87312008E-3,
4698.000,-1.10122724E-3,
4699.000,5.24626346E-4,
4700.00,-2.36864691E-3,
4701.000,-5.40864829E-4,
4702.000,-5.63386886E-4,
4703.000,-1.34846952E-3,
4704.000,-2.39305664E-3,
4705.000,-5.77672385E-4,
4706.000,-2.62126792E-3,
4707.000,-1.58124126E-3,
4708.000,-1.87113544E-3,
4709.000,-1.29536178E-3,
4710.00,1.27813953E-3,
4711.000,-3.12401331E-3,
4712.000,-2.65999720E-3,
4713.000,-2.89812358E-3,
4714.000,-2.07370922E-5,
4715.000,-1.07471750E-3,
4716.000,-1.32193591E-3,
4717.000,-5.53160382E-4,
4718.000,-1.57719140E-3,
4719.000,-2.08729156E-3,
4720.00,-2.09545949E-3,
4721.000,-1.88129209E-3,
4722.000,-1.57107762E-3,
4723.000,-7.78244052E-4,
4724.000,-3.51185990E-5,
4725.000,-1.06855761E-3,
4726.000,-1.06442510E-3,
4727.000,-1.34028750E-3,
4728.000,-2.36254418E-3,
4729.000,-2.89206719E-3,
4730.00,-2.64574122E-3,
4731.000,-1.09105243E-3,
4732.000,-2.59481207E-3,
4733.000,-8.23184382E-4,
4734.000,-2.12400709E-3,
4735.000,-1.34437857E-3,
4736.000,2.39541012E-4,
4737.000,-5.65416529E-4,
4738.000,-1.07261224E-3,
4739.000,-2.84960319E-4,
4740.00,-5.24509232E-4,
4741.000,4.93832165E-4,
4742.000,-2.58361630E-4,
4743.000,4.89723869E-4,
4744.000,5.22591581E-4,
4745.000,-1.29333546E-3,
4746.000,-8.12963990E-4,
4747.000,-2.78828316E-4,
4748.000,-3.05464782E-4,
4749.000,-2.29055217E-6,
4750.00,-5.42894588E-4,
4751.000,-2.89061281E-4,
4752.000,-1.87926856E-3,
4753.000,-1.64455408E-3,
4754.000,-5.16311731E-4,
4755.000,1.27406290E-3,
4756.000,-1.33417046E-3,
4757.000,4.91758459E-4,
4758.000,1.74084248E-3,
4759.000,-1.61597494E-3,
4760.00,-4.93787229E-4,
4761.000,-8.43624468E-4,
4762.000,-2.09752098E-3,
4763.000,5.00014343E-4,
4764.000,-1.09105243E-3,
4765.000,2.33168341E-3,
4766.000,1.81500673E-5,
4767.000,-2.61520757E-3,
4768.000,-1.05424935E-3,
4769.000,1.31310546E-3,
4770.00,-1.60172349E-3,
4771.000,-1.34032650E-3,
4772.000,-3.41691263E-3,
4773.000,-1.60783692E-3,
4774.000,-1.83439848E-3,
4775.000,-2.92060128E-3,
4776.000,-3.96544579E-3,
4777.000,-2.27692908E-5,
4778.000,-4.73893961E-5,
4779.000,-3.03433888E-4,
4780.00,-1.85887713E-3,
4781.000,5.14374406E-4,
4782.000,-2.65180110E-3,
4783.000,-1.87109655E-3,
4784.000,1.81312794E-6,
4785.000,-8.31376121E-4,
4786.000,-2.60701077E-3,
4787.000,-1.31577963E-3,
4788.000,-8.14992469E-4,
4789.000,-1.80785567E-3,
4790.00,-1.33011828E-3,
4791.000,2.62640300E-3,
4792.000,-3.36161087E-4,
4793.000,-7.76137342E-4,
4794.000,-5.30637801E-4,
4795.000,2.12872721E-4,
4796.000,-1.62621541E-3,
4797.000,1.03165477E-3,
4798.000,-7.78244052E-4,
4799.000,9.90561442E-4,
4800.00,-7.86436663E-4,
4801.000,-2.41552154E-3,
4802.000,-5.28607983E-4,
4803.000,7.48311460E-4,
4804.000,-4.36191885E-6,
4805.000,5.24626346E-4,
4806.000,-1.04808924E-3,
4807.000,-1.82007649E-3,
4808.000,1.28644949E-3,
4809.000,1.55367039E-3,
4810.00,1.04395614E-3,
4811.000,4.34402114E-4,
4812.000,-5.71583514E-4,
4813.000,-2.19175661E-7,
4814.000,-5.16311731E-4,
4815.000,-1.84661860E-3,
4816.000,1.29871885E-3,
4817.000,-4.32861416E-5,
4818.000,-1.53435417E-3,
4819.000,1.80665241E-3,
4820.00,-2.11996236E-3,
4821.000,-1.31375343E-3,
4822.000,-1.06855761E-3,
4823.000,-1.64872012E-3,
4824.000,-1.79968227E-3,
4825.000,-1.84459484E-3,
4826.000,-1.58128014E-3,
4827.000,-6.98979857E-5,
4828.000,-2.35033850E-3,
4829.000,-2.65789963E-3,
4830.00,-2.65591848E-3,
4831.000,-3.47584882E-3,
4832.000,-1.50576769E-3,
4833.000,-2.66201701E-3,
4834.000,-1.87522150E-3,
4835.000,-2.13423558E-3,
4836.000,-5.36766252E-4,
4837.000,-1.60783692E-3,
4838.000,3.80635788E-6,
4839.000,-5.40864829E-4,
4840.00,-1.82824943E-3,
4841.000,-1.25691240E-5,
4842.000,-1.62010221E-3,
4843.000,-2.89000943E-3,
4844.000,-3.38437804E-3,
4845.000,-5.81809611E-4,
4846.000,-5.59327542E-4,
4847.000,-1.08286552E-3,
4848.000,-2.89139396E-4,
4849.000,-1.00925495E-3,
4850.00,-2.90425750E-3,
4851.000,-1.32809218E-3,
4852.000,-1.85272843E-3,
4853.000,-2.11587874E-3,
4854.000,-1.06450298E-3,
4855.000,-1.86090078E-3,
4856.000,2.34814757E-3,
4857.000,-1.29532279E-3,
4858.000,2.00555820E-4,
4859.000,9.67920700E-4,
4860.00,-1.84459484E-3,
4861.000,-2.39511649E-3,
4862.000,-2.35434249E-3,
4863.000,7.74973538E-4,
4864.000,7.70862505E-4,
4865.000,-5.59288485E-4,
4866.000,-7.94551044E-4,
4867.000,-1.58949662E-3,
4868.000,-1.62625429E-3,
4869.000,7.42164964E-4,
4870.00,-2.56330532E-4,
4871.000,-1.60374830E-3,
4872.000,7.70901679E-4,
4873.000,-1.32193591E-3,
4874.000,-8.02743365E-4,
4875.000,-2.50159093E-4,
4876.000,-2.13015196E-3,
4877.000,-1.60172349E-3,
4878.000,-5.14926105E-5,
4879.000,-1.05218298E-3,
4880.00,-2.09755986E-3,
4881.000,1.03780546E-3,
4882.000,-2.58055376E-3,
4883.000,-1.08898617E-3,
4884.000,-8.41596106E-4,
4885.000,-5.30676800E-4,
4886.000,-2.61516892E-3,
4887.000,1.28229451E-3,
4888.000,-1.36280712E-3,
4889.000,-8.31376121E-4,
4890.00,-3.70957586E-3,
4891.000,-7.78205052E-4,
4892.000,-5.44963405E-4,
4893.000,1.03165477E-3,
4894.000,-7.82301358E-4,
4895.000,-2.39713769E-3,
4896.000,-3.69938440E-3,
4897.000,-1.05424935E-3,
4898.000,1.30283483E-3,
4899.000,-2.36456539E-3,
4900.00,-4.36191885E-6,
4901.000,-5.57219784E-4,
4902.000,-7.82301358E-4,
4903.000,-3.69938440E-3,
4904.000,-2.11183378E-3,
4905.000,-1.85887713E-3,
4906.000,7.38054281E-4,
4907.000,-1.06239773E-3,
4908.000,-3.30473777E-5,
4909.000,-2.89408606E-3,
4910.00,-3.91881587E-3,
4911.000,-2.13423558E-3,
4912.000,-8.27319280E-4,
4913.000,5.14335290E-4,
4914.000,2.72350706E-4,
4915.000,-2.89439886E-5,
4916.000,-1.84463384E-3,
4917.000,-3.69733060E-3,
4918.000,-5.34775492E-4,
4919.000,-1.03378017E-3,
4920.00,-5.28607983E-4,
4921.000,-1.37507939E-3,
4922.000,-1.60172349E-3,
4923.000,5.41022106E-4,
4924.000,-1.64050481E-3,
4925.000,-1.03381916E-3,
4926.000,-2.13217433E-3,
4927.000,-1.59763498E-3,
4928.000,-2.33805506E-3,
4929.000,-1.07062398E-3,
4930.00,-2.36864691E-3,
4931.000,-2.12809071E-3,
4932.000,2.64138274E-4,
4933.000,-1.65070582E-3,
4934.000,-1.84050854E-3,
4935.000,-2.13423558E-3,
4936.000,-2.37680948E-3,
4937.000,-1.56091375E-3,
4938.000,-1.58334407E-3,
4939.000,-8.10935453E-4,
4940.00,-6.39419341E-6,
4941.000,-2.92467745E-3,
4942.000,-5.34736435E-4,
4943.000,2.49786448E-4,
4944.000,-2.39717658E-3,
4945.000,-2.12202361E-3,
4946.000,-4.12540394E-5,
4947.000,-2.31761340E-4,
4948.000,-2.64772237E-3,
4949.000,-2.48088880E-4,
4950.00,-2.12198473E-3,
4951.000,-2.56330532E-4,
4952.000,-1.87312008E-3,
4953.000,-1.83027319E-3,
4954.000,-8.29347700E-4,
4955.000,-1.05830410E-3,
4956.000,-1.03175268E-3,
4957.000,-1.03994051E-3,
4958.000,-2.13423558E-3,
4959.000,-8.17059947E-4,
4960.00,2.43646980E-4,
4961.000,-1.65276928E-3,
4962.000,-3.16068018E-3,
4963.000,2.09481083E-3,
4964.000,-1.32400100E-3,
4965.000,9.92637593E-4,
4966.000,-1.62621541E-3,
4967.000,-2.72696227E-4,
4968.000,-2.65587959E-3,
4969.000,-1.04808924E-3,
4970.00,-5.79780026E-4,
4971.000,-1.05834298E-3,
4972.000,-1.61192543E-3,
4973.000,-1.36070326E-3,
4974.000,4.85615572E-4,
4975.000,1.06244790E-3,
4976.000,-1.06649136E-3,
4977.000,-1.81805261E-3,
4978.000,-1.94658444E-3,
4979.000,2.90809694E-4,
4980.00,-1.37504051E-3,
4981.000,2.21084192E-4,
4982.000,1.34603551E-3,
4983.000,7.97565095E-4,
4984.000,-2.94905598E-3,
4985.000,5.28695877E-4,
4986.000,1.26790896E-3,
4987.000,2.38520396E-3,
4988.000,2.14945132E-4,
4989.000,2.76496110E-4,
4990.00,-2.64574122E-3,
4991.000,-1.12372031E-3,
4992.000,-1.32602709E-3,
4993.000,-3.43723106E-3,
4994.000,-2.63960357E-3,
4995.000,-3.41896783E-3,
4996.000,-8.00714770E-4,
4997.000,2.19050868E-4,
4998.000,-2.99294014E-4,
4999.000,-2.10771104E-3,
5000.00,-1.63030368E-3,
5001.000,-2.62462854E-4,
5002.000,5.04083640E-4,
5003.000,-5.51091623E-4,
5004.000,-1.88133097E-3,
5005.000,-3.13627243E-4,
5006.000,-5.63386886E-4,
5007.000,-1.36280712E-3,
5008.000,-3.07495648E-4,
5009.000,-2.61112861E-3,
5010.00,-1.59557117E-3,
5011.000,3.84544092E-6,
5012.000,-2.64776102E-3,
5013.000,-1.87518261E-3,
5014.000,-5.36805252E-4,
5015.000,5.18443878E-4,
5016.000,-8.23223381E-4,
5017.000,1.23913935E-3,
5018.000,-5.18341607E-4,
5019.000,-1.46013599E-5,
5020.00,1.29664131E-3,
5021.000,-1.34036550E-3,
5022.000,2.68244476E-4,
5023.000,-3.71116475E-5,
5024.000,-4.53182365E-5,
5025.000,-1.09101343E-3,
5026.000,-3.13421828E-3,
5027.000,-8.04810901E-4,
5028.000,-1.05627673E-3,
5029.000,-1.64046593E-3,
5030.00,-8.10935453E-4,
5031.000,-7.65915844E-4,
5032.000,-2.10568868E-3,
5033.000,-3.01363965E-4,
5034.000,-1.37710536E-3,
5035.000,-1.81598985E-3,
5036.000,-1.56091375E-3,
5037.000,-1.62621541E-3,
5038.000,-2.35232105E-3,
5039.000,-4.19283286E-3,
5040.00,-1.59965979E-3,
5041.000,-3.03433888E-4,
5042.000,-1.04606175E-3,
5043.000,-1.09721185E-3,
5044.000,-3.01403023E-4,
5045.000,-2.62126792E-3,
5046.000,-2.37680948E-3,
5047.000,7.60604802E-4,
5048.000,-3.90452356E-3,
5049.000,-7.96618639E-4,
5050.00,-2.12606834E-3,
5051.000,7.56533060E-4,
5052.000,-2.91092234E-4,
5053.000,-7.84369011E-4,
5054.000,-2.62328796E-3,
5055.000,-5.85868780E-4,
5056.000,-5.85868780E-4,
5057.000,-1.06649136E-3,
5058.000,-1.57107762E-3,
5059.000,-2.74805352E-4,
5060.00,-2.93888547E-3,
5061.000,-5.76669008E-5,
5062.000,-2.11587874E-3,
5063.000,-1.46013599E-5,
5064.000,-3.13014397E-3,
5065.000,2.43646980E-4,
5066.000,-5.40864829E-4,
5067.000,-1.60378730E-3,
5068.000,-2.66564050E-4,
5069.000,-2.11793999E-3,
5070.00,-3.50795162E-5,
5071.000,-3.92219299E-5,
5072.000,-5.34775492E-4,
5073.000,1.81693491E-3,
5074.000,-1.85887713E-3,
5075.000,2.84669659E-4,
5076.000,-8.66130809E-4,
5077.000,2.62104761E-4,
5078.000,-2.14846968E-3,
5079.000,-1.63232838E-3,
5080.00,-1.30354462E-3,
5081.000,-1.60378730E-3,
5082.000,-7.98647234E-4,
5083.000,7.05209386E-4,
5084.000,-1.08489278E-3,
5085.000,2.39758287E-3,
5086.000,-4.36191885E-6,
5087.000,-1.60172349E-3,
5088.000,-2.10568868E-3,
5089.000,-2.63964245E-3,
5090.00,-5.32706617E-4,
5091.000,-8.33443541E-4,
5092.000,-2.35846266E-3,
5093.000,-3.16471513E-3,
5094.000,-3.43521475E-3,
5095.000,-2.74766295E-4,
5096.000,-1.82213914E-3,
5097.000,-1.83233584E-3,
5098.000,-1.91191619E-3,
5099.000,-1.60172349E-3,
5100.00,-2.04858906E-3,
5101.000,-3.36161087E-4,
5102.000,-3.37425643E-3,
5103.000,-5.46993106E-4,
5104.000,-8.31376121E-4,
5105.000,-7.92522449E-4,
5106.000,5.14374406E-4,
5107.000,-4.75399807E-4,
5108.000,-1.37710536E-3,
5109.000,1.78816810E-3,
5110.00,-5.18380664E-4,
5111.000,2.61810655E-3,
5112.000,7.64715660E-4,
5113.000,1.54751248E-3,
5114.000,-8.23223381E-4,
5115.000,-1.05424935E-3,
5116.000,-2.88799079E-3,
5117.000,-5.61318186E-4,
5118.000,3.84544092E-6,
5119.000,-3.18302796E-3,
5120.00,-8.43663467E-4,
5121.000,-2.88391416E-3,
5122.000,-2.13831919E-3,
5123.000,2.43686081E-4,
5124.000,-5.47032163E-4,
5125.000,-1.88331562E-3,
5126.000,-5.22479415E-4,
5127.000,-8.04810901E-4,
5128.000,-1.25691240E-5,
5129.000,9.88524524E-4,
5130.00,-1.56083587E-3,
5131.000,-2.89439886E-5,
5132.000,4.99975169E-4,
5133.000,1.03784457E-3,
5134.000,5.87776367E-6,
5135.000,-2.89412471E-3,
5136.000,-1.28717872E-3,
5137.000,4.65152931E-4,
5138.000,-2.62740580E-3,
5139.000,-3.09565541E-4,
5140.00,-4.16643359E-3,
5141.000,-2.64978106E-3,
5142.000,-2.91854376E-3,
5143.000,-1.27700821E-3,
5144.000,-8.82512541E-4,
5145.000,-1.04403438E-3,
5146.000,-3.62830888E-3,
5147.000,-1.90378365E-3,
5148.000,-4.01009666E-3,
5149.000,-1.29945320E-3,
5150.00,-2.40327860E-3,
5151.000,7.91009552E-6,
5152.000,-2.89412471E-3,
5153.000,-1.61398912E-3,
5154.000,2.21123293E-4,
5155.000,1.32957019E-3,
5156.000,-1.63030368E-3,
5157.000,-1.88740145E-3,
5158.000,-1.84864225E-3,
5159.000,-1.07058499E-3,
5160.00,2.10839440E-4,
5161.000,-1.83848490E-3,
5162.000,-3.03433888E-4,
5163.000,-1.33830041E-3,
5164.000,-2.11587874E-3,
5165.000,1.03576831E-3,
5166.000,-1.08282652E-3,
5167.000,-1.85479096E-3,
5168.000,-5.49100921E-4,
5169.000,-2.64532981E-4,
5170.00,-2.89210607E-3,
5171.000,-2.78828316E-4,
5172.000,-5.14535350E-5,
5173.000,-1.06239773E-3,
5174.000,-1.10738666E-3,
5175.000,1.82309665E-3,
5176.000,-2.37062923E-3,
5177.000,-2.91131291E-4,
5178.000,-2.11179489E-3,
5179.000,-2.36052298E-3,
5180.00,-1.62216590E-3,
5181.000,-1.78742199E-3,
5182.000,-1.62010221E-3,
5183.000,-3.13825347E-3,
5184.000,-7.81039489E-5,
5185.000,-2.81064701E-3,
5186.000,-1.11354596E-3,
5187.000,-1.31168833E-3,
5188.000,-5.53121325E-4,
5189.000,-1.04196800E-3,
5190.00,-6.39419341E-6,
5191.000,-8.04771902E-4,
5192.000,-2.14644731E-3,
5193.000,-2.72696227E-4,
5194.000,-2.70665187E-4,
5195.000,-2.15259194E-3,
5196.000,-2.34419690E-3,
5197.000,4.83580981E-4,
5198.000,-1.59965979E-3,
5199.000,4.75364563E-4,
5200.00,-1.06037036E-3,
5201.000,-1.33007928E-3,
5202.000,5.87776367E-6,
5203.000,-1.58330507E-3,
5204.000,2.06772878E-4,
5205.000,-2.64570233E-3,
5206.000,5.22552466E-4,
5207.000,-3.09565541E-4,
5208.000,-1.85681460E-3,
5209.000,5.87776367E-6,
5210.00,2.23156632E-4,
5211.000,-2.64776102E-3,
5212.000,-8.19166482E-4,
5213.000,1.85402448E-3,
5214.000,8.14010331E-4,
5215.000,4.95866814E-4,
5216.000,-3.40473652E-3,
5217.000,-2.64974218E-3,
5218.000,-2.38699303E-3,
5219.000,-1.08898617E-3,
5220.00,-2.11797887E-3,
5221.000,-2.87987641E-3,
5222.000,-1.07670575E-3,
5223.000,-1.03994051E-3,
5224.000,-8.43624468E-4,
5225.000,-2.35644146E-3,
5226.000,-1.32809218E-3,
5227.000,-5.38835069E-4,
5228.000,-5.59288485E-4,
5229.000,-2.12198473E-3,
5230.00,-2.87580001E-3,
5231.000,-2.11179489E-3,
5232.000,-1.85070478E-3,
5233.000,-1.12372031E-3,
5234.000,-1.31172722E-3,
5235.000,-1.63232838E-3,
5236.000,-9.90850269E-4,
5237.000,-8.33365542E-4,
5238.000,-2.12202361E-3,
5239.000,-1.60585099E-3,
5240.00,-2.88185640E-3,
5241.000,-3.66892479E-3,
5242.000,2.23117531E-4,
5243.000,-1.31375343E-3,
5244.000,1.03988172E-3,
5245.000,-2.66564050E-4,
5246.000,7.50386447E-4,
5247.000,-2.68634147E-4,
5248.000,-8.49787495E-4,
5249.000,-5.53121325E-4,
5250.00,-1.31379243E-3,
5251.000,-2.13625794E-3,
5252.000,-7.98686233E-4,
5253.000,-1.31379243E-3,
5254.000,4.79472743E-4,
5255.000,-1.59965979E-3,
5256.000,2.33362574E-4,
5257.000,-1.01338804E-3,
5258.000,-2.15259194E-3,
5259.000,-1.84050854E-3,
5260.00,-8.10896454E-4,
5261.000,-2.65183975E-3,
5262.000,-2.72735284E-4,
5263.000,-2.36868579E-3,
5264.000,-1.05421036E-3,
5265.000,-2.84960319E-4,
5266.000,-2.61108973E-3,
5267.000,-1.07877201E-3,
5268.000,-1.86907302E-3,
5269.000,-1.08695892E-3,
5270.00,7.66751589E-4,
5271.000,-2.70626129E-4,
5272.000,-1.33623544E-3,
5273.000,-8.06839438E-4,
5274.000,-2.82968394E-4,
5275.000,5.24587231E-4,
5276.000,-1.56909158E-3,
5277.000,1.77788630E-3,
5278.000,-1.82828831E-3,
5279.000,-5.79741027E-4,
5280.00,-2.37680948E-3,
5281.000,-1.32193591E-3,
5282.000,-1.07261224E-3,
5283.000,1.31925999E-3,
5284.000,-8.08867975E-4,
5285.000,-1.33826153E-3,
5286.000,-7.70012266E-4,
5287.000,-1.87724503E-3,
5288.000,-2.36860802E-3,
5289.000,-1.32400100E-3,
5290.00,1.27406290E-3,
5291.000,-2.06694892E-3,
5292.000,-1.06855761E-3,
5293.000,-1.81190332E-3,
5294.000,-2.08324636E-3,
5295.000,-2.10771104E-3,
5296.000,-1.87724503E-3,
5297.000,-2.60499050E-3,
5298.000,-5.75681799E-4,
5299.000,-1.04192900E-3,
5300.00,-8.37500324E-4,
5301.000,-8.35510960E-4,
5302.000,-1.36074226E-3,
5303.000,-2.07916228E-3,
5304.000,-4.53182365E-5,
5305.000,-6.39419341E-6,
5306.000,-2.10160483E-3,
5307.000,-2.63556349E-3,
5308.000,-2.91039143E-3,
5309.000,2.35395972E-4,
5310.00,-5.46993106E-4,
5311.000,-2.28083718E-5,
5312.000,1.00082462E-3,
5313.000,-5.34736435E-4,
5314.000,-1.31379243E-3,
5315.000,-1.86494796E-3,
5316.000,-7.98647234E-4,
5317.000,4.81507304E-4,
5318.000,-1.33623544E-3,
5319.000,1.61567714E-5,
5320.00,-3.66485561E-3,
5321.000,7.56533060E-4,
5322.000,-1.58743269E-3,
5323.000,-2.67623365E-3,
5324.000,-7.72040978E-4,
5325.000,-3.15697136E-4,
5326.000,-5.10143931E-4,
5327.000,-5.46993106E-4,
5328.000,-1.60172349E-3,
5329.000,4.89723869E-4,
5330.00,7.77048583E-4,
5331.000,-5.55190083E-4,
5332.000,-2.82929337E-4,
5333.000,-8.17059947E-4,
5334.000,-2.86764652E-3,
5335.000,-2.13015196E-3,
5336.000,-1.34644355E-3,
5337.000,-1.85891613E-3,
5338.000,-1.07265124E-3,
5339.000,-2.38089077E-3,
5340.00,7.76970293E-4,
5341.000,-2.61314865E-3,
5342.000,-2.95232196E-4,
5343.000,-1.02720922E-4,
5344.000,-1.05631573E-3,
5345.000,-1.59763498E-3,
5346.000,-1.25691240E-5,
5347.000,-3.46392713E-4,
5348.000,1.54955196E-3,
5349.000,-5.63386886E-4,
5350.00,-2.63754465E-3,
5351.000,-1.88133097E-3,
5352.000,-1.07467850E-3,
5353.000,-1.03381916E-3,
5354.000,-2.14034156E-3,
5355.000,-3.67706316E-3,
5356.000,4.83620126E-4,
5357.000,2.43686081E-4,
5358.000,-2.36048410E-3,
5359.000,-4.33252208E-5,
5360.00,-1.55273569E-3,
5361.000,-1.08898617E-3,
5362.000,1.56190724E-3,
5363.000,2.07631430E-3,
5364.000,-1.59763498E-3,
5365.000,-2.54260376E-4,
5366.000,-2.62328796E-3,
5367.000,-1.07467850E-3,
5368.000,-3.17727943E-4,
5369.000,-1.08290452E-3,
5370.00,1.30699005E-3,
5371.000,-5.47032163E-4,
5372.000,-1.63232838E-3,
5373.000,2.62104761E-4,
5374.000,-1.63848023E-3,
5375.000,-1.07674475E-3,
5376.000,-2.12400709E-3,
5377.000,-1.30147941E-3,
5378.000,-5.46993106E-4,
5379.000,-5.67485229E-4,
5380.00,-7.65915844E-4,
5381.000,-2.58871238E-3,
5382.000,-5.69514872E-4,
5383.000,-5.94065001E-4,
5384.000,-1.06653036E-3,
5385.000,-5.38835069E-4,
5386.000,-1.11557299E-3,
5387.000,2.74423393E-4,
5388.000,-3.17290169E-3,
5389.000,-1.59767387E-3,
5390.00,-2.78867374E-4,
5391.000,-2.10362719E-3,
5392.000,-2.10564979E-3,
5393.000,-8.27241282E-4,
5394.000,-2.08526896E-3,
5395.000,-6.39419341E-6,
5396.000,-3.71507267E-5,
5397.000,1.24740950E-3,
5398.000,-2.61928677E-3,
5399.000,-8.25251802E-4,
5400.00,-1.50985713E-3,
5401.000,-1.60378730E-3,
5402.000,-4.12540394E-5,
5403.000,-1.37094979E-3,
5404.000,-1.28721772E-3,
5405.000,-1.89561211E-3,
5406.000,-2.58361630E-4,
5407.000,7.44200777E-4,
5408.000,-2.40125763E-3,
5409.000,-5.14242798E-4,
5410.00,-2.66811554E-3,
5411.000,1.23910012E-3,
5412.000,-1.87048845E-5,
5413.000,-7.70051323E-4,
5414.000,-1.32193591E-3,
5415.000,2.06186296E-3,
5416.000,-2.84999376E-4,
5417.000,2.63969378E-5,
5418.000,7.62640673E-4,
5419.000,-3.68314725E-3,
5420.00,-3.14034871E-3,
5421.000,1.54335494E-3,
5422.000,-1.05015561E-3,
5423.000,-1.24909602E-5,
5424.000,-1.57723029E-3,
5425.000,-1.63232838E-3,
5426.000,-2.54260376E-4,
5427.000,-3.09761490E-5,
5428.000,-2.11583986E-3,
5429.000,-1.07265124E-3,
5430.00,-1.33623544E-3,
5431.000,-5.73613157E-4,
5432.000,5.16369997E-4,
5433.000,-3.30473777E-5,
5434.000,-2.35823754E-4,
5435.000,-1.08695892E-3,
5436.000,-1.08489278E-3,
5437.000,-3.25929228E-4,
5438.000,-8.08867975E-4,
5439.000,-2.62423797E-4,
5440.00,-1.65479386E-3,
5441.000,-1.83435960E-3,
5442.000,2.55965104E-4,
5443.000,1.26379333E-3,
5444.000,-1.08079927E-3,
5445.000,-1.62824010E-3,
5446.000,-1.25448417E-3,
5447.000,2.33401690E-4,
5448.000,-2.17094738E-3,
5449.000,-1.31788361E-3,
5450.00,-2.63964245E-3,
5451.000,1.81500673E-5,
5452.000,-1.07471750E-3,
5453.000,5.30769816E-4,
5454.000,-5.16311731E-4,
5455.000,-3.50795162E-5,
5456.000,-3.07456590E-4,
5457.000,-1.25300421E-5,
5458.000,-3.23388819E-3,
5459.000,-2.89408606E-3,
5460.00,-1.05019461E-3,
5461.000,2.37507586E-4,
5462.000,-4.12149602E-5,
5463.000,-2.99294014E-4,
5464.000,-2.76797306E-4,
5465.000,-2.91131291E-4,
5466.000,5.43096045E-4,
5467.000,-2.11587874E-3,
5468.000,-2.12602946E-3,
5469.000,2.86703289E-4,
5470.00,-1.60176249E-3,
5471.000,4.89762984E-4,
5472.000,-1.60172349E-3,
5473.000,2.51859019E-4,
5474.000,-1.66293106E-3,
5475.000,5.36913343E-4,
5476.000,1.86222768E-3,
5477.000,-8.19127425E-4,
5478.000,4.93871281E-4,
5479.000,-5.16311731E-4,
5480.00,-1.35867728E-3,
5481.000,-2.76797306E-4,
5482.000,-2.50159093E-4,
5483.000,1.29260379E-3,
5484.000,1.05629698E-3,
5485.000,-5.24509232E-4,
5486.000,-1.57314155E-3,
5487.000,2.19050868E-4,
5488.000,-3.41485743E-3,
5489.000,-2.90429639E-3,
5490.00,-2.39107432E-3,
5491.000,-1.66908244E-3,
5492.000,-2.89614359E-3,
5493.000,-8.08906974E-4,
5494.000,-8.23184382E-4,
5495.000,-1.39545463E-3,
5496.000,-1.26878591E-3,
5497.000,-1.29945320E-3,
5498.000,4.89723869E-4,
5499.000,-8.51854798E-4,
5500.00,-2.09954334E-3,
5501.000,1.40853172E-5,
5502.000,-8.19088425E-4,
5503.000,-2.91648624E-3,
5504.000,-1.62415172E-3,
5505.000,-7.82301358E-4,
5506.000,-8.17059947E-4,
5507.000,5.06196520E-4,
5508.000,-8.46554030E-6,
5509.000,-1.85074366E-3,
5510.00,-2.89008720E-3,
5511.000,-5.32706617E-4,
5512.000,-8.46554030E-6,
5513.000,1.96489360E-4,
5514.000,-1.34644355E-3,
5515.000,-1.57719140E-3,
5516.000,-5.75887461E-5,
5517.000,-2.09343689E-3,
5518.000,-1.33011828E-3,
5519.000,-1.45622789E-5,
5520.00,-2.36452650E-3,
5521.000,-3.13666300E-4,
5522.000,-1.08286552E-3,
5523.000,-2.68556032E-4,
5524.000,2.23117531E-4,
5525.000,-3.05425725E-4,
5526.000,-8.33443541E-4,
5527.000,-2.11790111E-3,
5528.000,-2.11385614E-3,
5529.000,-5.53160382E-4,
5530.00,-1.06040935E-3,
5531.000,-1.33623544E-3,
5532.000,-5.44963405E-4,
5533.000,-5.14535350E-5,
5534.000,2.82636029E-4,
5535.000,2.00594921E-4,
5536.000,5.08192112E-4,
5537.000,-1.09307957E-3,
