Labels,VMOF  O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

931.00,1.01945843E-4,
932.00,-1.54823856E-3,
933.00,-1.55453361E-3,
934.00,2.66090530E-4,
935.00,-7.38090603E-4,
936.00,1.06693676E-3,
937.00,-3.28526337E-4,
938.00,1.87723886E-3,
939.00,3.07121343E-4,
940.00,4.38126823E-4,
941.00,1.49251614E-3,
942.00,-5.20752044E-4,
943.00,-1.53537767E-4,
944.00,-3.42714746E-4,
945.00,8.69329786E-4,
946.00,1.08273956E-3,
947.00,-1.17403187E-3,
948.00,-9.47455876E-4,
949.00,-1.54194352E-3,
950.00,-9.42743034E-4,
951.00,-1.45688682E-4,
952.00,5.04442491E-4,
953.00,-7.47550745E-4,
954.00,-1.14258844E-3,
955.00,-7.39652314E-4,
956.00,1.02583412E-3,
957.00,1.47663802E-3,
958.00,5.30214165E-5,
959.00,2.89691059E-4,
960.00,-1.37062208E-3,
961.00,-7.42835749E-4,
962.00,-7.39652314E-4,
963.00,-5.49055811E-4,
964.00,-3.28496273E-4,
965.00,6.09344024E-5,
966.00,4.47582657E-4,
967.00,-1.17400184E-3,
968.00,-1.31433670E-4,
969.00,1.31680281E-3,
970.00,4.68121230E-4,
971.00,1.85820460E-3,
972.00,-4.75077599E-4,
973.00,-5.14442043E-4,
974.00,-3.42714746E-4,
975.00,4.66525089E-4,
976.00,2.08002073E-3,
977.00,-9.61624086E-4,
978.00,-7.44367368E-4,
979.00,-2.33491580E-3,
980.00,-2.18426157E-3,
981.00,-3.53716459E-4,
982.00,7.03820333E-5,
983.00,-5.39651432E-4,
984.00,6.60785241E-4,
985.00,-1.57024071E-3,
986.00,-2.13094847E-3,
987.00,-1.25148086E-4,
988.00,-5.50708268E-4,
989.00,4.82977630E-5,
990.00,-1.76347571E-3,
991.00,-7.45959056E-4,
992.00,4.68151324E-4,
993.00,-1.13310688E-3,
994.00,2.59739085E-4,
995.00,4.52310662E-4,
996.00,5.13899780E-4,
997.00,-7.56980560E-4,
998.00,4.57038725E-4,
999.00,-1.11741398E-3,
1000.00,9.56569711E-5,
1001.000,2.05626222E-3,
1002.000,-9.45894921E-4,
1003.000,6.93958835E-4,
1004.000,-1.48816311E-4,
1005.000,1.06063392E-3,
1006.000,-1.17085164E-3,
1007.000,-7.53857312E-4,
1008.000,-5.14442043E-4,
1009.000,6.81303733E-4,
1010.00,-3.31652613E-4,
1011.000,6.65515545E-4,
1012.000,-1.39343159E-4,
1013.000,1.29151705E-3,
1014.000,1.00846542E-3,
1015.000,2.72381876E-4,
1016.000,4.72849439E-4,
1017.000,6.25290486E-5,
1018.000,4.80770075E-4,
1019.000,-1.12209492E-3,
1020.00,-9.72610142E-4,
1021.000,-5.39681525E-4,
1022.000,-7.09739164E-4,
1023.000,-1.14414864E-3,
1024.000,6.59188372E-4,
1025.000,1.66500872E-3,
1026.000,8.29843280E-4,
1027.000,-1.32974563E-3,
1028.000,1.70460145E-3,
1029.000,-1.39419246E-3,
1030.00,7.20068056E-5,
1031.000,-7.33375549E-4,
1032.000,-2.15603411E-3,
1033.000,-2.33650161E-3,
1034.000,-2.14977795E-3,
1035.000,-3.69448261E-3,
1036.000,-5.18856104E-3,
1037.000,-5.71190193E-3,
1038.000,-7.88108818E-3,
1039.000,-1.11093065E-2,
1040.00,-1.06893945E-2,
1041.000,-1.19187357E-2,
1042.000,-1.22976340E-2,
1043.000,-1.30727151E-2,
1044.000,-1.42282071E-2,
1045.000,-1.36447232E-2,
1046.000,-1.65558401E-2,
1047.000,-1.44861080E-2,
1048.000,-1.50349298E-2,
1049.000,-1.52314166E-2,
1050.00,-1.48170432E-2,
1051.000,-1.33007281E-2,
1052.000,-1.38052097E-2,
1053.000,-1.46447429E-2,
1054.000,-1.50288856E-2,
1055.000,-1.32364482E-2,
1056.000,-1.34872682E-2,
1057.000,-1.44128660E-2,
1058.000,-1.44342547E-2,
1059.000,-1.40801379E-2,
1060.00,-1.32563487E-2,
1061.000,-1.40068270E-2,
1062.000,-1.36493295E-2,
1063.000,-1.44250887E-2,
1064.000,-1.32349310E-2,
1065.000,-1.32410582E-2,
1066.000,-1.36554511E-2,
1067.000,-1.30497990E-2,
1068.000,-1.26669696E-2,
1069.000,-1.34505797E-2,
1070.00,-1.33083714E-2,
1071.000,-1.32594127E-2,
1072.000,-1.24601396E-2,
1073.000,-1.30559001E-2,
1074.000,-1.28752775E-2,
1075.000,-1.24784969E-2,
1076.000,-1.24739371E-2,
1077.000,-1.26577653E-2,
1078.000,-1.17100263E-2,
1079.000,-1.01026911E-2,
1080.00,-1.19064720E-2,
1081.000,-1.11093065E-2,
1082.000,-1.24815665E-2,
1083.000,-1.18680978E-2,
1084.000,-1.07217096E-2,
1085.000,-1.14704240E-2,
1086.000,-1.36325369E-2,
1087.000,-1.19309993E-2,
1088.000,-1.19110672E-2,
1089.000,-1.10969907E-2,
1090.00,-1.28293075E-2,
1091.000,-1.13337217E-2,
1092.000,-1.05277812E-2,
1093.000,-1.36814257E-2,
1094.000,-1.22301346E-2,
1095.000,-1.18849874E-2,
1096.000,-1.20920911E-2,
1097.000,-1.26899350E-2,
1098.000,-1.13091022E-2,
1099.000,-1.18696196E-2,
1100.00,-1.19003253E-2,
1101.000,-1.13213826E-2,
1102.000,-1.09047843E-2,
1103.000,-1.34689538E-2,
1104.000,-1.20905703E-2,
1105.000,-1.24463411E-2,
1106.000,-1.10923573E-2,
1107.000,-1.10939117E-2,
1108.000,-1.05385277E-2,
1109.000,-1.20982649E-2,
1110.00,-1.28415748E-2,
1111.000,-1.26899350E-2,
1112.000,-1.36814546E-2,
1113.000,-1.15088336E-2,
1114.000,-1.16900550E-2,
1115.000,-9.89769399E-3,
1116.000,-1.03199007E-2,
1117.000,-9.12767369E-3,
1118.000,-1.06909201E-2,
1119.000,-9.72496066E-3,
1120.00,-1.03152590E-2,
1121.000,-9.93621349E-3,
1122.000,-1.10877538E-2,
1123.000,-9.51051433E-3,
1124.000,-9.14929435E-3,
1125.000,-1.15026813E-2,
1126.000,-1.05000911E-2,
1127.000,-9.33768600E-3,
1128.000,-1.01073058E-2,
1129.000,-1.02829421E-2,
1130.00,-1.05308350E-2,
1131.000,-1.22884521E-2,
1132.000,-1.05031151E-2,
1133.000,-1.05108675E-2,
1134.000,-1.09139970E-2,
1135.000,-1.09001789E-2,
1136.000,-9.52599570E-3,
1137.000,-1.22577446E-2,
1138.000,-9.90225188E-3,
1139.000,-9.12460964E-3,
1140.00,-1.15272617E-2,
1141.000,-1.06832301E-2,
1142.000,-1.10831782E-2,
1143.000,-8.34858231E-3,
1144.000,-8.15515593E-3,
1145.000,-8.93768761E-3,
1146.000,-9.34696011E-3,
1147.000,-9.31298174E-3,
1148.000,-8.54041800E-3,
1149.000,-8.13965593E-3,
1150.00,-8.72751139E-3,
1151.000,-9.33615491E-3,
1152.000,-8.51103757E-3,
1153.000,-1.03152879E-2,
1154.000,-9.33921710E-3,
1155.000,-8.54661316E-3,
1156.000,-8.33621714E-3,
1157.000,-9.74037498E-3,
1158.000,-9.51669551E-3,
1159.000,-9.93159786E-3,
1160.00,-8.91449396E-3,
1161.000,-8.11644830E-3,
1162.000,-7.75560364E-3,
1163.000,-9.70180891E-3,
1164.000,-8.15515593E-3,
1165.000,-1.01088341E-2,
1166.000,-8.93919077E-3,
1167.000,-8.52027070E-3,
1168.000,-8.73367395E-3,
1169.000,-7.95697607E-3,
1170.00,-8.71203095E-3,
1171.000,-8.50791112E-3,
1172.000,-7.16335233E-3,
1173.000,-7.76801491E-3,
1174.000,-7.93062802E-3,
1175.000,-8.14275537E-3,
1176.000,-8.53419397E-3,
1177.000,-8.51720292E-3,
1178.000,-8.13192036E-3,
1179.000,-9.30991955E-3,
1180.00,-9.72343143E-3,
1181.000,-9.93006863E-3,
1182.000,-8.93149897E-3,
1183.000,-1.00980178E-2,
1184.000,-8.74296110E-3,
1185.000,-7.52315205E-3,
1186.000,-6.35893736E-3,
1187.000,-7.75253028E-3,
1188.000,-8.52027070E-3,
1189.000,-7.35257752E-3,
1190.00,-6.74271537E-3,
1191.000,-9.53676738E-3,
1192.000,-7.94610661E-3,
1193.000,-7.70444749E-3,
1194.000,-8.51720292E-3,
1195.000,-5.57488902E-3,
1196.000,-8.52956343E-3,
1197.000,-7.92132318E-3,
1198.000,-7.95848295E-3,
1199.000,-8.73060711E-3,
1200.00,-7.73391267E-3,
1201.000,-7.78349862E-3,
1202.000,-8.14895611E-3,
1203.000,-7.68899033E-3,
1204.000,-6.38849335E-3,
1205.000,-9.51825548E-3,
1206.000,-1.01057477E-2,
1207.000,-1.00903464E-2,
1208.000,-8.92374851E-3,
1209.000,-8.13809037E-3,
1210.00,-7.34482752E-3,
1211.000,-7.92755652E-3,
1212.000,-5.93597675E-3,
1213.000,-7.95854162E-3,
1214.000,-5.12622064E-3,
1215.000,-5.57488902E-3,
1216.000,-7.12606590E-3,
1217.000,-6.96474919E-3,
1218.000,-7.94146862E-3,
1219.000,-7.13230995E-3,
1220.00,-7.70447729E-3,
1221.000,-6.54386031E-3,
1222.000,-7.13849487E-3,
1223.000,-9.52905603E-3,
1224.000,-8.52493197E-3,
1225.000,-6.75823586E-3,
1226.000,-8.53885524E-3,
1227.000,-8.31299089E-3,
1228.000,-6.94452878E-3,
1229.000,-7.74472859E-3,
1230.00,-6.93369284E-3,
1231.000,-1.00872600E-2,
1232.000,-8.16599093E-3,
1233.000,-7.91825168E-3,
1234.000,-6.96471985E-3,
1235.000,-5.75082423E-3,
1236.000,-7.50452466E-3,
1237.000,-7.75560364E-3,
1238.000,-7.34639540E-3,
1239.000,-7.15870643E-3,
1240.00,-7.34636560E-3,
1241.000,-6.16462249E-3,
1242.000,-6.55938825E-3,
1243.000,-7.53243593E-3,
1244.000,-9.90075245E-3,
1245.000,-6.18173555E-3,
1246.000,-5.12931263E-3,
1247.000,-5.94844017E-3,
1248.000,-6.94920635E-3,
1249.000,-7.73080951E-3,
1250.00,-7.13852467E-3,
1251.000,-7.16799824E-3,
1252.000,-8.96547828E-3,
1253.000,-7.92132318E-3,
1254.000,-6.16153795E-3,
1255.000,-6.94609806E-3,
1256.000,-6.55633584E-3,
1257.000,-5.36462292E-3,
1258.000,-5.95775759E-3,
1259.000,-7.34482752E-3,
1260.00,-5.93443355E-3,
1261.000,-6.94142003E-3,
1262.000,-7.94920791E-3,
1263.000,-6.14288123E-3,
1264.000,-6.37450116E-3,
1265.000,-6.93988055E-3,
1266.000,-6.74585486E-3,
1267.000,-6.94763754E-3,
1268.000,-6.96161110E-3,
1269.000,-7.17578083E-3,
1270.00,-6.37918524E-3,
1271.000,-4.75038402E-3,
1272.000,-6.88243983E-3,
1273.000,-7.57583696E-3,
1274.000,-5.36616845E-3,
1275.000,-5.96864801E-3,
1276.000,-5.78814000E-3,
1277.000,-6.34808652E-3,
1278.000,-6.17862120E-3,
1279.000,-7.12298788E-3,
1280.00,-4.55999188E-3,
1281.000,-6.74739527E-3,
1282.000,-5.35371806E-3,
1283.000,-6.13665255E-3,
1284.000,-5.73992869E-3,
1285.000,-5.93754975E-3,
1286.000,-6.74893567E-3,
1287.000,-6.55784737E-3,
1288.000,-4.37580049E-3,
1289.000,-6.53766701E-3,
1290.00,-6.54389011E-3,
1291.000,-5.54061402E-3,
1292.000,-5.76480711E-3,
1293.000,-6.55476563E-3,
1294.000,-4.97186230E-3,
1295.000,-6.13976689E-3,
1296.000,-6.53301459E-3,
1297.000,-5.72900334E-3,
1298.000,-6.14753831E-3,
1299.000,-6.55787671E-3,
1300.00,-4.77534905E-3,
1301.000,-6.75515551E-3,
1302.000,-6.50815060E-3,
1303.000,-5.35217253E-3,
1304.000,-4.75820992E-3,
1305.000,-4.97653196E-3,
1306.000,-5.97802456E-3,
1307.000,-5.52659435E-3,
1308.000,-4.34768526E-3,
1309.000,-6.35119947E-3,
1310.00,-4.54439269E-3,
1311.000,-5.11997705E-3,
1312.000,-6.00288901E-3,
1313.000,-2.75984174E-3,
1314.000,-5.33033162E-3,
1315.000,-5.55463322E-3,
1316.000,-6.32321229E-3,
1317.000,-5.34902280E-3,
1318.000,-5.78190619E-3,
1319.000,-6.34343224E-3,
1320.00,-5.16359042E-3,
1321.000,-6.14442397E-3,
1322.000,-4.95003210E-3,
1323.000,-6.93212356E-3,
1324.000,-4.75035422E-3,
1325.000,-4.52879258E-3,
1326.000,-5.55620715E-3,
1327.000,-5.93134761E-3,
1328.000,-5.16986288E-3,
1329.000,-5.94998337E-3,
1330.00,-5.73523808E-3,
1331.000,-4.36022412E-3,
1332.000,-5.35841286E-3,
1333.000,-3.76952486E-3,
1334.000,-4.35394002E-3,
1335.000,-4.94845584E-3,
1336.000,-6.18016347E-3,
1337.000,-4.96404059E-3,
1338.000,-4.33833338E-3,
1339.000,-5.36462292E-3,
1340.00,-5.97019074E-3,
1341.000,-5.15892310E-3,
1342.000,-3.13582108E-3,
1343.000,-5.57643315E-3,
1344.000,-4.14930983E-3,
1345.000,-5.37237851E-3,
1346.000,-5.36619779E-3,
1347.000,-5.53437648E-3,
1348.000,-4.73479135E-3,
1349.000,-3.98059422E-3,
1350.00,-5.33502689E-3,
1351.000,-4.59434418E-3,
1352.000,-4.93911654E-3,
1353.000,-4.95782448E-3,
1354.000,-3.14054010E-3,
1355.000,-4.37892741E-3,
1356.000,-5.56084048E-3,
1357.000,-6.35428261E-3,
1358.000,-5.14492067E-3,
1359.000,-4.33362741E-3,
1360.00,-2.77242647E-3,
1361.000,-5.16359042E-3,
1362.000,-4.73479135E-3,
1363.000,-5.35371806E-3,
1364.000,-5.36307786E-3,
1365.000,-4.75038402E-3,
1366.000,-5.73989889E-3,
1367.000,-2.31920625E-3,
1368.000,-4.38515190E-3,
1369.000,-2.35690805E-3,
1370.00,-4.59901756E-3,
1371.000,-5.55932615E-3,
1372.000,-4.74574231E-3,
1373.000,-4.96716332E-3,
1374.000,-3.94774321E-3,
1375.000,-5.33193629E-3,
1376.000,-5.77570172E-3,
1377.000,-5.16671175E-3,
1378.000,-3.91650014E-3,
1379.000,-3.94774321E-3,
1380.00,-3.76642332E-3,
1381.000,-4.96561686E-3,
1382.000,-3.58344638E-3,
1383.000,-5.75394137E-3,
1384.000,-3.73045448E-3,
1385.000,-4.16805223E-3,
1386.000,-3.95868393E-3,
1387.000,-4.77225427E-3,
1388.000,-3.94148286E-3,
1389.000,-3.96810379E-3,
1390.00,-2.75359396E-3,
1391.000,-4.90791444E-3,
1392.000,-6.12576678E-3,
1393.000,-5.96864801E-3,
1394.000,-4.38360311E-3,
1395.000,-4.33207862E-3,
1396.000,-3.94771341E-3,
1397.000,-2.54817843E-3,
1398.000,-4.16337419E-3,
1399.000,-3.76487244E-3,
1400.00,-5.35838306E-3,
1401.000,-3.54432920E-3,
1402.000,-4.57407255E-3,
1403.000,-4.55222232E-3,
1404.000,-3.55683151E-3,
1405.000,-3.94774321E-3,
1406.000,-4.94693872E-3,
1407.000,-3.75857973E-3,
1408.000,-3.94306285E-3,
1409.000,-3.78205068E-3,
1410.00,-4.16653231E-3,
1411.000,-4.16498305E-3,
1412.000,-5.34905260E-3,
1413.000,-4.13056696E-3,
1414.000,-5.34438714E-3,
1415.000,-5.38488757E-3,
1416.000,-4.14466159E-3,
1417.000,-5.51572302E-3,
1418.000,-5.76792425E-3,
1419.000,-3.77581757E-3,
1420.00,-4.13995329E-3,
1421.000,-4.76597622E-3,
1422.000,-3.77110555E-3,
1423.000,-4.95940074E-3,
1424.000,-3.55530973E-3,
1425.000,-4.95627802E-3,
1426.000,-2.94161215E-3,
1427.000,-4.35236143E-3,
1428.000,-5.75082423E-3,
1429.000,-3.97123396E-3,
1430.00,-3.73513717E-3,
1431.000,-3.35970637E-3,
1432.000,-4.14621085E-3,
1433.000,-4.94069280E-3,
1434.000,-5.41602541E-3,
1435.000,-3.14991805E-3,
1436.000,-3.58186499E-3,
1437.000,-4.56311787E-3,
1438.000,-3.34561616E-3,
1439.000,-3.39251198E-3,
1440.00,-3.34403384E-3,
1441.000,-3.55369854E-3,
1442.000,-3.33937677E-3,
1443.000,-3.14519927E-3,
1444.000,-3.95248318E-3,
1445.000,-3.16715054E-3,
1446.000,-4.35861619E-3,
1447.000,-3.14833526E-3,
1448.000,-4.75350861E-3,
1449.000,-3.16398474E-3,
1450.00,-4.37895721E-3,
1451.000,-3.36281094E-3,
1452.000,-3.15932580E-3,
1453.000,-2.93533737E-3,
1454.000,-4.78784554E-3,
1455.000,-5.19168237E-3,
1456.000,-3.55841289E-3,
1457.000,-2.11364496E-3,
1458.000,-3.70542961E-3,
1459.000,-3.35654197E-3,
1460.00,-4.37422190E-3,
1461.000,-2.94471974E-3,
1462.000,-2.77708960E-3,
1463.000,-4.38044639E-3,
1464.000,-3.32994317E-3,
1465.000,-3.55527992E-3,
1466.000,-2.35843402E-3,
1467.000,-2.75670295E-3,
1468.000,-3.15619004E-3,
1469.000,-4.54906654E-3,
1470.00,-4.51631844E-3,
1471.000,-6.00288901E-3,
1472.000,-2.39140517E-3,
1473.000,-3.35657177E-3,
1474.000,-2.90557486E-3,
1475.000,-3.55369854E-3,
1476.000,-2.37569772E-3,
1477.000,-4.17743763E-3,
1478.000,-2.73003755E-3,
1479.000,-2.15289113E-3,
1480.00,-2.37100036E-3,
1481.000,-3.52556002E-3,
1482.000,-3.34403384E-3,
1483.000,-3.17180948E-3,
1484.000,-3.75231658E-3,
1485.000,-2.75356416E-3,
1486.000,-2.16857647E-3,
1487.000,-1.93311484E-3,
1488.000,-3.99463391E-3,
1489.000,-2.93847476E-3,
1490.00,-1.53726712E-3,
1491.000,-3.34403384E-3,
1492.000,-2.16387701E-3,
1493.000,-4.76600602E-3,
1494.000,-2.54820823E-3,
1495.000,-1.95509754E-3,
1496.000,-2.38353643E-3,
1497.000,-5.00319351E-4,
1498.000,-2.93378346E-3,
1499.000,-1.70378818E-3,
1500.00,-3.19844764E-3,
1501.000,-2.34434102E-3,
1502.000,-1.55609229E-3,
1503.000,-2.56387959E-3,
1504.000,-2.77550519E-3,
1505.000,-3.52866342E-3,
1506.000,-2.56390939E-3,
1507.000,-4.75972751E-3,
1508.000,-3.16243176E-3,
1509.000,-2.97447946E-3,
1510.00,-2.74887076E-3,
1511.000,-2.95257824E-3,
1512.000,-3.12644267E-3,
1513.000,-2.34748283E-3,
1514.000,-2.54506804E-3,
1515.000,-2.15444760E-3,
1516.000,-3.19534191E-3,
1517.000,-4.12901724E-3,
1518.000,-2.75200978E-3,
1519.000,-3.59436614E-3,
1520.00,-1.72107806E-3,
1521.000,-7.09739164E-4,
1522.000,-2.37572752E-3,
1523.000,-2.73476075E-3,
1524.000,-4.53656306E-3,
1525.000,-2.73006735E-3,
1526.000,-2.13876157E-3,
1527.000,-2.59055523E-3,
1528.000,-2.14346149E-3,
1529.000,-1.98022346E-3,
1530.00,-4.17749723E-3,
1531.000,-3.73042468E-3,
1532.000,-1.73836725E-3,
1533.000,-1.75718381E-3,
1534.000,-3.36125866E-3,
1535.000,-2.14663474E-3,
1536.000,-3.38472123E-3,
1537.000,-1.79020059E-3,
1538.000,-1.33445428E-3,
1539.000,-1.94254890E-3,
1540.00,-1.96764572E-3,
1541.000,-3.95868393E-3,
1542.000,-2.16860650E-3,
1543.000,-3.53337824E-3,
1544.000,-1.11426332E-3,
1545.000,-3.19531211E-3,
1546.000,-3.32522625E-3,
1547.000,-1.76820962E-3,
1548.000,-2.54823826E-3,
1549.000,-2.75828736E-3,
1550.00,-3.50992358E-3,
1551.000,-2.75356416E-3,
1552.000,-2.76767346E-3,
1553.000,-2.77864398E-3,
1554.000,-1.73680915E-3,
1555.000,-3.61158093E-3,
1556.000,-4.72854264E-3,
1557.000,-1.90328376E-3,
1558.000,-2.79747532E-3,
1559.000,-4.33050003E-3,
1560.00,-2.97137210E-3,
1561.000,-2.14977795E-3,
1562.000,-2.74734618E-3,
1563.000,-2.53095129E-3,
1564.000,-2.97295558E-3,
1565.000,-5.58550062E-4,
1566.000,-2.56076921E-3,
1567.000,-2.33332976E-3,
1568.000,-1.35802664E-3,
1569.000,-1.57182931E-3,
1570.00,-1.74307148E-3,
1571.000,-3.45840934E-4,
1572.000,-9.58472316E-4,
1573.000,-3.55841289E-3,
1574.000,-2.15759082E-3,
1575.000,-1.51052664E-3,
1576.000,-9.77382646E-4,
1577.000,6.67112414E-4,
1578.000,-9.69518500E-4,
1579.000,-1.94722100E-3,
1580.00,-2.33488576E-3,
1581.000,-2.13250518E-3,
1582.000,-1.75880175E-3,
1583.000,-1.34860980E-3,
1584.000,-1.94248906E-3,
1585.000,-1.97863625E-3,
1586.000,-9.63184983E-4,
1587.000,-1.94096158E-3,
1588.000,-2.14819121E-3,
1589.000,-2.52155983E-3,
1590.00,-3.20000062E-3,
1591.000,-3.45870998E-4,
1592.000,-1.91271852E-3,
1593.000,-7.49112398E-4,
1594.000,-2.37569772E-3,
1595.000,-9.52168659E-4,
1596.000,-3.37845273E-3,
1597.000,-3.16556753E-3,
1598.000,-3.15150106E-3,
1599.000,-2.13561836E-3,
1600.00,-2.98078358E-3,
1601.000,-2.33958359E-3,
1602.000,-1.75406772E-3,
1603.000,-2.73003755E-3,
1604.000,-4.13682451E-3,
1605.000,-3.58654931E-3,
1606.000,-2.95726932E-3,
1607.000,-2.73789978E-3,
1608.000,-1.57494668E-3,
1609.000,-3.34092928E-3,
1610.00,-2.15603411E-3,
1611.000,-2.91967951E-3,
1612.000,-3.38161690E-3,
1613.000,-2.97609274E-3,
1614.000,-1.75406772E-3,
1615.000,-1.31088053E-3,
1616.000,-3.34869092E-3,
1617.000,-2.93847476E-3,
1618.000,-1.34069240E-3,
1619.000,-2.96196016E-3,
1620.00,-1.56238722E-3,
1621.000,-3.16243176E-3,
1622.000,-2.33964343E-3,
1623.000,-7.47550745E-4,
1624.000,-3.31682677E-4,
1625.000,-7.50704028E-4,
1626.000,-3.34561616E-3,
1627.000,-1.96767552E-3,
1628.000,-2.92123319E-3,
1629.000,-3.77268624E-3,
1630.00,-1.57024071E-3,
1631.000,-1.33445428E-3,
1632.000,-7.86920544E-4,
1633.000,-3.33779468E-3,
1634.000,-2.10894481E-3,
1635.000,-1.57338800E-3,
1636.000,-2.75203958E-3,
1637.000,-1.12842605E-3,
1638.000,-1.74310140E-3,
1639.000,-1.76191772E-3,
1640.00,-1.96770555E-3,
1641.000,-3.64778010E-4,
1642.000,2.94477562E-4,
1643.000,-4.16024541E-3,
1644.000,-2.57329992E-3,
1645.000,-1.31088053E-3,
1646.000,-3.35815409E-3,
1647.000,-2.92750844E-3,
1648.000,-1.35175884E-3,
1649.000,-2.35062465E-3,
1650.00,-1.52938301E-3,
1651.000,-7.36528949E-4,
1652.000,-3.55214695E-3,
1653.000,-3.36597511E-3,
1654.000,-1.97079009E-3,
1655.000,-2.31606443E-3,
1656.000,-2.96823471E-3,
1657.000,-2.74570216E-3,
1658.000,-2.73942435E-3,
1659.000,-3.32367397E-3,
1660.00,-2.16076383E-3,
1661.000,-3.17342207E-3,
1662.000,-3.54749220E-3,
1663.000,-2.72537372E-3,
1664.000,-2.34434102E-3,
1665.000,-2.58113514E-3,
1666.000,-2.55607395E-3,
1667.000,-2.57958006E-3,
1668.000,-1.09853968E-3,
1669.000,-2.74576200E-3,
1670.00,-2.37255613E-3,
1671.000,-1.55765109E-3,
1672.000,-1.35328830E-3,
1673.000,-1.34857988E-3,
1674.000,-1.53726712E-3,
1675.000,-1.56553462E-3,
1676.000,-3.78049980E-3,
1677.000,-3.55059537E-3,
1678.000,-1.75406772E-3,
1679.000,-1.34702038E-3,
1680.00,-1.95509754E-3,
1681.000,-1.53253064E-3,
1682.000,-1.70222996E-3,
1683.000,-3.14209308E-3,
1684.000,-1.18030235E-3,
1685.000,-2.15759082E-3,
1686.000,-7.17638119E-4,
1687.000,-2.16387701E-3,
1688.000,-1.18862416E-4,
1689.000,-1.35802664E-3,
1690.00,-1.77135551E-3,
1691.000,-2.17644894E-3,
1692.000,7.03450351E-4,
1693.000,-1.52938301E-3,
1694.000,-1.20547309E-3,
1695.000,-1.28094666E-3,
1696.000,-1.69908360E-3,
1697.000,2.31324244E-4,
1698.000,-3.76955490E-3,
1699.000,-1.51996990E-3,
1700.00,-2.18114862E-3,
1701.000,-1.51049660E-3,
1702.000,-1.40937074E-4,
1703.000,-2.35215062E-3,
1704.000,-1.76820962E-3,
1705.000,-3.73361609E-3,
1706.000,-1.16302096E-3,
1707.000,-2.33802758E-3,
1708.000,-2.38667801E-3,
1709.000,-1.45658618E-4,
1710.00,-5.19219611E-4,
1711.000,-2.15917733E-3,
1712.000,-1.93940429E-3,
1713.000,-5.53802936E-4,
1714.000,-1.35802664E-3,
1715.000,-9.34848154E-4,
1716.000,-1.97866606E-3,
1717.000,-2.54979334E-3,
1718.000,-2.54662312E-3,
1719.000,-1.73210481E-3,
1720.00,-1.36432436E-3,
1721.000,-5.27061988E-4,
1722.000,-1.76509365E-3,
1723.000,-1.32656645E-3,
1724.000,-7.28690415E-4,
1725.000,-1.13628746E-3,
1726.000,-1.75095163E-3,
1727.000,6.40635335E-5,
1728.000,-1.35016930E-3,
1729.000,8.86723050E-4,
1730.00,-5.58550062E-4,
1731.000,2.55013176E-4,
1732.000,-2.14501820E-3,
1733.000,-2.54979334E-3,
1734.000,-2.16546352E-3,
1735.000,-9.28574242E-4,
1736.000,-2.13720510E-3,
1737.000,-1.74621749E-3,
1738.000,-1.44094796E-4,
1739.000,-2.37728353E-3,
1740.00,-2.75200978E-3,
1741.000,-1.33760332E-3,
1742.000,-5.41213842E-4,
1743.000,-7.31813838E-4,
1744.000,-1.51996990E-3,
1745.000,-1.40045979E-3,
1746.000,-1.23614271E-4,
1747.000,-2.14346149E-3,
1748.000,-1.35802664E-3,
1749.000,-9.58472316E-4,
1750.00,5.61805755E-5,
1751.000,-5.64859423E-4,
1752.000,-1.13154668E-3,
1753.000,3.41271079E-5,
1754.000,-2.56860466E-3,
1755.000,-7.20791635E-4,
1756.000,-7.74308166E-4,
1757.000,-2.30666832E-3,
1758.000,-1.73366291E-3,
1759.000,-3.55841289E-3,
1760.00,6.78170181E-4,
1761.000,-2.11053132E-3,
1762.000,-1.54667976E-3,
1763.000,7.98599649E-5,
1764.000,-1.95512734E-3,
1765.000,-1.93311484E-3,
1766.000,5.61805755E-5,
1767.000,-1.35964609E-3,
1768.000,-9.41152102E-4,
1769.000,-5.58550062E-4,
1770.00,-1.35961606E-3,
1771.000,-2.53723213E-3,
1772.000,-7.79052847E-4,
1773.000,-1.14258844E-3,
1774.000,-7.12892739E-4,
1775.000,-7.42835749E-4,
1776.000,-9.56911419E-4,
1777.000,-9.72640177E-4,
1778.000,-3.28556373E-4,
1779.000,-1.76350574E-3,
1780.00,-1.54038472E-3,
1781.000,-1.15828041E-3,
1782.000,-2.73786997E-3,
1783.000,-1.18981279E-3,
1784.000,-1.74307148E-3,
1785.000,-1.37779323E-4,
1786.000,-1.15834048E-3,
1787.000,-2.13094847E-3,
1788.000,-1.95039553E-3,
1789.000,-1.16143073E-3,
1790.00,-3.16084898E-3,
1791.000,-2.75042537E-3,
1792.000,-2.35840399E-3,
1793.000,-1.35646714E-3,
1794.000,-3.15460702E-3,
1795.000,-1.53253064E-3,
1796.000,-3.96029372E-3,
1797.000,-1.55768101E-3,
1798.000,-1.14414864E-3,
1799.000,-7.64878700E-4,
1800.00,-1.95506751E-3,
1801.000,-1.74777559E-3,
1802.000,-1.31463748E-4,
1803.000,-1.52938301E-3,
1804.000,-2.35846383E-3,
1805.000,-1.54667976E-3,
1806.000,-3.18438211E-3,
