Labels,VMOF  Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

3540.00,2.80381134E-3,
3544.000,3.47654684E-4,
3548.000,-4.41025337E-3,
3552.000,1.52743096E-3,
3556.000,2.15878477E-3,
3560.00,-1.97082944E-3,
3564.000,1.57034455E-3,
3568.000,-2.45995732E-4,
3572.000,-5.01547521E-3,
3576.000,-2.60401121E-3,
3580.00,-2.25278272E-4,
3584.000,-2.02633231E-3,
3588.000,-5.59477462E-3,
3592.000,-5.00278967E-3,
3596.000,-2.08929094E-4,
3600.00,-3.21728922E-3,
3604.000,3.66178807E-4,
3608.000,2.76824902E-3,
3612.000,-2.00802623E-3,
3616.000,2.12590932E-3,
3620.00,-1.38025405E-3,
3624.000,-1.44886668E-3,
3628.000,3.94841796E-3,
3632.000,-4.39625327E-3,
3636.000,3.55312077E-4,
3640.00,1.60219986E-3,
3644.000,-1.41132146E-3,
3648.000,-1.41515408E-3,
3652.000,-1.41232007E-3,
3656.000,1.57380314E-3,
3660.00,-1.45229907E-3,
3664.000,6.33926969E-3,
3668.000,-8.41889647E-4,
3672.000,-2.06912798E-3,
3676.000,3.33245262E-3,
3680.00,-3.83611536E-3,
3684.000,-2.36769716E-4,
3688.000,-2.48392869E-4,
3692.000,2.16346909E-3,
3696.000,9.36212600E-4,
3700.00,-2.62179412E-3,
3704.000,-3.22716660E-3,
3708.000,-1.40985509E-3,
3712.000,-2.30005360E-4,
3716.000,-8.10849597E-4,
3720.00,3.97178531E-3,
3724.000,-2.17914625E-4,
3728.000,-8.13835766E-4,
3732.000,9.61509708E-4,
3736.000,-2.01260624E-3,
3740.00,-1.43486634E-3,
3744.000,-2.66935211E-4,
3748.000,-2.18125468E-4,
3752.000,-2.67336098E-3,
3756.000,2.74566514E-3,
3760.00,-2.00820435E-3,
3764.000,3.81541293E-4,
3768.000,-3.20328493E-3,
3772.000,-1.40836451E-3,
3776.000,-4.42081550E-3,
3780.00,9.64168983E-4,
3784.000,-2.66129989E-3,
3788.000,-1.41686224E-3,
3792.000,3.44354106E-4,
3796.000,-2.59951642E-3,
3800.00,-1.40436133E-3,
3804.000,1.54221826E-3,
3808.000,-8.20152462E-4,
3812.000,-2.01743073E-3,
3816.000,-2.32117629E-4,
3820.00,1.58311892E-3,
3824.000,3.37332557E-3,
3828.000,-1.44562300E-3,
3832.000,-3.23784724E-3,
3836.000,-3.21100582E-3,
3840.00,-3.20661254E-3,
3844.000,-1.44892873E-3,
3848.000,-3.23187443E-3,
3852.000,-2.01295922E-3,
3856.000,-2.36796186E-4,
3860.00,-2.32117629E-4,
3864.000,3.76916869E-4,
3868.000,1.54151686E-3,
3872.000,2.12317752E-3,
3876.000,2.16442137E-3,
3880.00,-1.43698812E-3,
3884.000,-1.45698641E-3,
3888.000,-5.57093788E-3,
3892.000,1.56487059E-3,
3896.000,-2.22777599E-4,
3900.00,-2.66194064E-3,
3904.000,1.60179310E-3,
3908.000,-2.71864119E-4,
3912.000,-1.38491835E-3,
3916.000,-3.22741200E-3,
3920.00,-2.60779494E-3,
3924.000,9.92671819E-4,
3928.000,-2.62924680E-3,
3932.000,3.61707003E-4,
3936.000,-4.42094123E-3,
3940.00,-2.36688982E-4,
3944.000,-3.20870243E-3,
3948.000,-4.42295382E-3,
3952.000,3.36398720E-3,
3956.000,2.78888643E-3,
3960.00,-3.17383651E-3,
3964.000,-8.20111774E-4,
3968.000,-1.40117446E-3,
3972.000,2.13531661E-3,
3976.000,3.35209467E-3,
3980.00,-8.37206724E-4,
3984.000,3.58551915E-4,
3988.000,-8.73197394E-4,
3992.000,-7.78316404E-4,
3996.000,9.58869874E-4,
4000.00,4.56656469E-3,
4004.000,-1.40057714E-3,
4008.000,-2.60613882E-3,
4012.000,2.76367273E-3,
4016.000,-5.66157652E-3,
4020.00,-1.40033616E-3,
4024.000,-1.41997717E-3,
4028.000,-1.49469292E-2,
4032.000,-2.00575329E-2,
4036.000,-2.73131747E-2,
4040.00,-2.74386294E-2,
4044.000,-2.66929790E-2,
4048.000,-1.99649166E-2,
4052.000,-2.16689333E-2,
4056.000,-1.88375525E-2,
4060.00,-2.06559915E-2,
4064.000,-2.13166364E-2,
4068.000,-2.40295324E-2,
4072.000,-2.68630218E-2,
4076.000,-1.86450686E-2,
4080.00,-2.15938836E-2,
4084.000,-1.88060533E-2,
4088.000,-2.17177831E-2,
4092.000,-2.06163786E-2,
4096.000,-1.94259621E-2,
4100.00,-2.63807252E-2,
4104.000,-2.28343960E-2,
4108.000,-2.11529918E-2,
4112.000,-2.18239464E-2,
4116.000,-2.23162398E-2,
4120.00,-1.76985152E-2,
4124.000,-1.87170580E-2,
4128.000,-2.17406377E-2,
4132.000,-1.98569633E-2,
4136.000,-1.59046799E-2,
4140.00,-2.05664057E-2,
4144.000,-2.05234606E-2,
4148.000,-2.23661121E-2,
4152.000,-1.71937253E-2,
4156.000,-2.00764742E-2,
4160.00,-2.36252788E-2,
4164.000,-1.71317738E-2,
4168.000,-2.06175819E-2,
4172.000,-2.18246393E-2,
4176.000,-1.82420108E-2,
4180.00,-2.11386047E-2,
4184.000,-1.88609026E-2,
4188.000,-1.99390799E-2,
4192.000,-2.35255510E-2,
4196.000,-2.11474728E-2,
4200.00,-2.17294488E-2,
4204.000,-1.94536112E-2,
4208.000,-2.11808048E-2,
4212.000,-2.06304714E-2,
4216.000,-2.29702126E-2,
4220.00,-1.76628120E-2,
4224.000,-2.16767620E-2,
4228.000,-2.00317632E-2,
4232.000,-1.99088771E-2,
4236.000,-1.64076947E-2,
4240.00,-2.04889420E-2,
4244.000,-1.88474115E-2,
4248.000,-2.17058379E-2,
4252.000,-1.71120483E-2,
4256.000,-2.28819083E-2,
4260.00,-1.65805425E-2,
4264.000,-1.41838733E-2,
4268.000,-2.29147673E-2,
4272.000,-1.37143480E-2,
4276.000,-1.95281357E-2,
4280.00,-1.89801957E-2,
4284.000,-1.88923758E-2,
4288.000,-1.59847103E-2,
4292.000,-2.30410062E-2,
4296.000,-2.18027905E-2,
4300.00,-1.59938987E-2,
4304.000,-1.89421214E-2,
4308.000,-2.00624056E-2,
4312.000,-1.36391586E-2,
4316.000,-2.29273029E-2,
4320.00,-1.78515296E-2,
4324.000,-1.24549540E-2,
4328.000,-1.65716242E-2,
4332.000,-1.47869047E-2,
4336.000,-1.71526782E-2,
4340.00,-1.59759521E-2,
4344.000,-1.94400214E-2,
4348.000,-2.00428981E-2,
4352.000,-1.66052189E-2,
4356.000,-1.60599668E-2,
4360.00,-2.06801426E-2,
4364.000,-2.07031853E-2,
4368.000,-1.71088018E-2,
4372.000,-1.71458237E-2,
4376.000,-2.12637372E-2,
4380.00,-2.01106593E-2,
4384.000,-2.42066439E-2,
4388.000,-1.71545446E-2,
4392.000,-1.94069296E-2,
4396.000,-1.72280371E-2,
4400.00,-1.89759694E-2,
4404.000,-1.65277161E-2,
4408.000,-1.59381907E-2,
4412.000,-1.37392720E-2,
4416.000,-1.94355641E-2,
4420.00,-1.71732940E-2,
4424.000,-2.07106471E-2,
4428.000,-1.84066352E-2,
4432.000,-1.71962418E-2,
4436.000,-1.83440354E-2,
4440.00,-2.00653635E-2,
4444.000,-1.54928463E-2,
4448.000,-1.36529710E-2,
4452.000,-1.95579529E-2,
4456.000,-1.48849785E-2,
4460.00,-1.84460301E-2,
4464.000,-2.07665768E-2,
4468.000,-1.48498816E-2,
4472.000,-2.01383736E-2,
4476.000,-1.41899409E-2,
4480.00,-1.96378212E-2,
4484.000,-1.89655237E-2,
4488.000,-1.66107472E-2,
4492.000,-1.42440386E-2,
4496.000,-1.42324027E-2,
4500.00,-1.53655633E-2,
4504.000,-1.66002065E-2,
4508.000,-1.70779973E-2,
4512.000,-1.65369883E-2,
4516.000,-1.35621568E-2,
4520.00,-1.55296633E-2,
4524.000,-2.06091013E-2,
4528.000,-1.65652595E-2,
4532.000,-1.60080250E-2,
4536.000,-1.83305684E-2,
4540.00,-1.25494450E-2,
4544.000,-1.24823814E-2,
4548.000,-1.30285462E-2,
4552.000,-1.61065962E-2,
4556.000,-1.47845987E-2,
4560.00,-1.82955302E-2,
4564.000,-1.61256064E-2,
4568.000,-1.73040088E-2,
4572.000,-1.84372887E-2,
4576.000,-1.13409646E-2,
4580.00,-1.30643919E-2,
4584.000,-1.60220452E-2,
4588.000,-1.54700717E-2,
4592.000,-1.60647966E-2,
4596.000,-1.13150151E-2,
4600.00,-1.08339870E-2,
4604.000,-1.37209781E-2,
4608.000,-1.66801792E-2,
4612.000,-2.01831143E-2,
4616.000,-1.30107952E-2,
4620.00,-1.25429379E-2,
4624.000,-1.48453834E-2,
4628.000,-1.42460000E-2,
4632.000,-1.60456449E-2,
4636.000,-1.42881870E-2,
4640.00,-1.95047911E-2,
4644.000,-1.55947842E-2,
4648.000,-1.89747661E-2,
4652.000,-1.42397061E-2,
4656.000,-1.72422584E-2,
4660.00,-1.07940985E-2,
4664.000,-1.25078205E-2,
4668.000,-1.77451782E-2,
4672.000,-1.53737422E-2,
4676.000,-1.37740895E-2,
4680.00,-1.42229656E-2,
4684.000,-9.57976095E-3,
4688.000,-1.35693811E-2,
4692.000,-1.84059460E-2,
4696.000,-1.42808091E-2,
4700.00,-9.03758686E-3,
4704.000,-1.48718869E-2,
4708.000,-1.12656020E-2,
4712.000,-1.07155489E-2,
4716.000,-1.89800244E-2,
4720.00,-1.36509491E-2,
4724.000,-1.07642347E-2,
4728.000,-1.49071366E-2,
4732.000,-5.49938949E-3,
4736.000,-1.25972424E-2,
4740.00,-1.07898228E-2,
4744.000,-1.25760818E-2,
4748.000,-1.30943116E-2,
4752.000,-1.65970810E-2,
4756.000,-1.13616074E-2,
4760.00,-2.01212447E-2,
4764.000,-1.19374413E-2,
4768.000,-1.30063966E-2,
4772.000,-1.73132271E-2,
4776.000,-1.43828075E-2,
4780.00,-1.59751754E-2,
4784.000,-1.42468670E-2,
4788.000,-1.65049974E-2,
4792.000,-1.66897625E-2,
4796.000,-1.13693085E-2,
4800.00,-1.13325659E-2,
4804.000,-1.07568027E-2,
4808.000,-1.25486171E-2,
4812.000,-1.37551278E-2,
4816.000,-1.19791934E-2,
4820.00,-1.31263435E-2,
4824.000,-8.98709055E-3,
4828.000,-1.25584137E-2,
4832.000,-1.13161858E-2,
4836.000,-1.72862560E-2,
4840.00,-1.31121790E-2,
4844.000,-9.63036530E-3,
4848.000,-1.30986311E-2,
4852.000,-1.43078556E-2,
4856.000,-1.37926117E-2,
4860.00,-1.02466075E-2,
4864.000,-8.47053528E-3,
4868.000,-1.08276550E-2,
4872.000,-1.01531977E-2,
4876.000,-1.19927982E-2,
4880.00,-9.63126589E-3,
4884.000,-1.19973309E-2,
4888.000,-1.02005089E-2,
4892.000,-9.60936025E-3,
4896.000,-1.13431951E-2,
4900.00,-1.07965413E-2,
4904.000,-1.48985088E-2,
4908.000,-1.48442183E-2,
4912.000,-9.58204456E-3,
4916.000,-1.37439547E-2,
4920.00,-7.85117690E-3,
4924.000,-1.25919012E-2,
4928.000,-6.68768957E-3,
4932.000,-1.02644479E-2,
4936.000,-1.07312845E-2,
4940.00,-1.38468435E-2,
4944.000,-1.55251259E-2,
4948.000,-9.03787185E-3,
4952.000,-1.20612448E-2,
4956.000,-1.25452159E-2,
4960.00,-1.55207589E-2,
4964.000,-1.25727635E-2,
4968.000,-8.43353756E-3,
4972.000,-1.31705161E-2,
4976.000,-9.66970157E-3,
4980.00,-1.19697815E-2,
4984.000,-1.61496531E-2,
4988.000,-1.61168035E-2,
4992.000,-1.31589901E-2,
4996.000,-7.27243582E-3,
5000.00,-1.32041061E-2,
5004.000,-7.28175044E-3,
5008.000,-8.44738632E-3,
5012.000,-7.90634286E-3,
5016.000,-1.37687046E-2,
5020.00,-1.14108594E-2,
5024.000,-9.61496495E-3,
5028.000,-8.99183284E-3,
5032.000,-9.61943809E-3,
5036.000,-1.09470217E-2,
5040.00,-1.01914713E-2,
5044.000,-1.20571777E-2,
5048.000,-1.25816381E-2,
5052.000,-1.13434652E-2,
5056.000,-1.08459704E-2,
5060.00,-1.13295121E-2,
5064.000,-1.38031775E-2,
5068.000,-1.25255110E-2,
5072.000,-1.02632027E-2,
5076.000,-6.65285625E-3,
5080.00,-1.02119539E-2,
5084.000,-1.08273085E-2,
5088.000,-1.37465484E-2,
5092.000,-7.23782973E-3,
5096.000,-9.70177352E-3,
5100.00,-8.42508767E-3,
5104.000,-9.68838949E-3,
5108.000,-1.66611783E-2,
5112.000,-8.49257875E-3,
5116.000,-8.43800697E-3,
5120.00,-6.71998737E-3,
5124.000,-6.11196598E-3,
5128.000,-1.19882962E-2,
5132.000,-1.56083433E-2,
5136.000,-1.44153405E-2,
5140.00,-1.32313762E-2,
5144.000,-1.02959005E-2,
5148.000,-1.08352667E-2,
5152.000,-1.38153015E-2,
5156.000,-8.98680370E-3,
5160.00,-5.51358843E-3,
5164.000,-9.63008683E-3,
5168.000,-1.26105379E-2,
5172.000,-9.10371169E-3,
5176.000,-1.01148766E-2,
5180.00,-9.64282919E-3,
5184.000,-1.01799034E-2,
5188.000,-3.73398187E-3,
5192.000,-1.37553336E-2,
5196.000,-1.02342023E-2,
5200.00,-1.49784535E-2,
5204.000,-1.48719316E-2,
5208.000,-1.44319199E-2,
5212.000,-9.65806283E-3,
5216.000,-8.46000854E-3,
5220.00,-9.04803257E-3,
5224.000,-9.07225255E-3,
5228.000,-1.19523676E-2,
5232.000,-1.07684610E-2,
5236.000,-7.30109820E-3,
5240.00,-8.46544374E-3,
5244.000,-1.49508920E-2,
5248.000,-9.07540787E-3,
5252.000,-8.47897585E-3,
5256.000,-1.43954139E-2,
5260.00,-1.19972322E-2,
5264.000,-1.37760881E-2,
5268.000,-1.50321648E-2,
5272.000,-9.63331200E-3,
5276.000,-1.25979995E-2,
5280.00,-1.19930105E-2,
5284.000,-7.86945503E-3,
5288.000,-9.65899974E-3,
5292.000,-1.08242743E-2,
5296.000,-1.31979082E-2,
5300.00,-7.82143977E-3,
5304.000,-7.94342346E-3,
5308.000,-1.21122245E-2,
5312.000,-7.86840450E-3,
5316.000,-9.11820959E-3,
5320.00,-5.54621266E-3,
5324.000,-9.05699562E-3,
5328.000,-4.89321304E-3,
5332.000,-1.02479225E-2,
5336.000,-9.69161745E-3,
5340.00,-1.14197349E-2,
5344.000,-4.36043134E-3,
5348.000,-6.14303863E-3,
5352.000,-7.33115757E-3,
5356.000,-9.16150585E-3,
5360.00,-1.32047161E-2,
5364.000,-1.13586821E-2,
5368.000,-7.34134205E-3,
5372.000,-1.37945684E-2,
5376.000,-1.20294550E-2,
5380.00,-9.64517612E-3,
5384.000,-1.14912596E-2,
5388.000,-9.07653198E-3,
5392.000,-1.14657190E-2,
5396.000,-1.02730496E-2,
5400.00,-1.08348317E-2,
5404.000,-6.15569809E-3,
5408.000,-7.85226561E-3,
5412.000,-1.08064432E-2,
5416.000,-3.79241677E-3,
5420.00,-1.26733752E-2,
5424.000,-1.20016923E-2,
5428.000,-7.90648349E-3,
5432.000,-4.31568688E-3,
5436.000,-1.14335781E-2,
5440.00,-7.85102416E-3,
5444.000,-1.20568918E-2,
5448.000,-2.54830858E-3,
5452.000,-9.59663279E-3,
5456.000,-7.33693317E-3,
5460.00,-7.85470940E-3,
5464.000,-9.70106572E-3,
5468.000,-7.31683429E-3,
5472.000,-7.83834048E-3,
5476.000,-5.53655112E-3,
5480.00,-9.70560499E-3,
5484.000,-1.21399099E-2,
5488.000,-9.71269794E-3,
5492.000,-4.98183817E-3,
5496.000,-7.91836157E-3,
5500.00,-6.71531633E-3,
5504.000,-5.52307488E-3,
5508.000,-1.07979784E-2,
5512.000,-1.15812691E-2,
5516.000,-5.54140704E-3,
5520.00,-1.13792215E-2,
5524.000,-9.13816877E-3,
5528.000,-6.11646706E-3,
5532.000,-9.02849250E-3,
5536.000,-5.58424462E-3,
5540.00,-9.04849079E-3,
5544.000,-9.63743776E-3,
5548.000,-1.14909336E-2,
5552.000,-1.55578200E-2,
5556.000,-1.14210928E-2,
5560.00,-1.43643599E-2,
5564.000,-5.56087820E-3,
5568.000,-1.02616791E-2,
5572.000,-9.06771980E-3,
5576.000,-4.95038182E-3,
5580.00,-7.90628791E-3,
5584.000,-6.73583336E-3,
5588.000,-9.68491659E-3,
5592.000,-1.02539063E-2,
5596.000,-2.55907956E-3,
5600.00,-4.29089228E-3,
5604.000,-5.56092290E-3,
5608.000,-5.57993678E-3,
5612.000,-9.69063304E-3,
5616.000,-5.54714771E-3,
5620.00,-3.77835822E-3,
5624.000,-9.08055622E-3,
5628.000,-6.68410910E-3,
5632.000,-7.35259149E-3,
5636.000,-6.17280323E-3,
5640.00,-7.27037899E-3,
5644.000,-8.55146069E-3,
5648.000,-8.54179543E-3,
5652.000,-3.83961201E-3,
5656.000,-9.67723317E-3,
5660.00,-6.09716680E-3,
5664.000,-9.12406202E-3,
5668.000,-7.94804655E-3,
5672.000,-5.56956371E-3,
5676.000,-3.76663310E-3,
5680.00,-9.75020602E-3,
5684.000,-8.51938780E-3,
5688.000,-3.77403433E-3,
5692.000,-4.97764722E-3,
5696.000,-3.22458521E-3,
5700.00,-5.53716440E-3,
5704.000,-4.91623813E-3,
5708.000,-8.47394299E-3,
5712.000,-6.12456352E-3,
5716.000,-7.88210891E-3,
5720.00,-9.05692670E-3,
5724.000,-1.21120363E-2,
5728.000,-6.71157660E-3,
5732.000,-1.14777721E-2,
5736.000,-4.96211881E-3,
5740.00,-4.33090515E-3,
5744.000,-3.19477357E-3,
5748.000,-2.57592765E-3,
5752.000,-4.36242856E-3,
5756.000,-1.09176077E-2,
5760.00,-7.30181672E-3,
5764.000,-9.09022521E-3,
5768.000,-6.14843005E-3,
5772.000,-9.67148412E-3,
5776.000,-7.89727643E-3,
5780.00,-4.97236336E-3,
5784.000,-6.73630601E-3,
5788.000,-1.26536144E-2,
5792.000,-7.88262021E-3,
5796.000,-3.13895894E-3,
5800.00,-1.26152784E-2,
5804.000,-7.95304216E-3,
5808.000,-9.11847223E-3,
5812.000,-2.56713107E-3,
5816.000,-6.17209263E-3,
5820.00,-9.66108590E-3,
5824.000,-9.11011454E-3,
5828.000,-6.76594675E-3,
5832.000,-6.64075091E-3,
5836.000,-1.99349737E-3,
5840.00,-6.15907973E-3,
5844.000,-2.59234593E-3,
5848.000,-9.02061258E-3,
5852.000,-1.15138404E-2,
5856.000,-4.93858894E-3,
5860.00,-2.51544616E-3,
5864.000,-6.13881554E-3,
5868.000,-6.71743322E-3,
5872.000,-1.03103966E-2,
5876.000,-3.77159077E-3,
5880.00,-6.71266997E-3,
5884.000,-5.62314736E-3,
5888.000,-7.95064308E-3,
5892.000,-4.95022209E-3,
5896.000,-3.19835218E-3,
5900.00,-9.69620049E-3,
5904.000,-3.80120706E-3,
5908.000,-2.20542846E-4,
5912.000,-7.98185356E-3,
5916.000,-5.01712458E-3,
5920.00,4.10148117E-4,
5924.000,-4.91926540E-3,
5928.000,-4.96782316E-3,
5932.000,9.55529802E-4,
5936.000,-5.58464928E-3,
5940.00,-6.13271864E-3,
5944.000,-3.22308857E-3,
5948.000,-7.94599205E-3,
5952.000,3.76905431E-4,
5956.000,-7.32393982E-3,
5960.00,-4.94553475E-3,
5964.000,-6.15591230E-3,
5968.000,-7.90744554E-3,
5972.000,-7.95178860E-3,
5976.000,-7.97609426E-3,
5980.00,-2.56939209E-3,
5984.000,-3.17171635E-3,
5988.000,-7.98064563E-3,
5992.000,-7.86248315E-3,
5996.000,-6.06764387E-3,
6000.00,-8.55506305E-3,
6004.000,-6.18806574E-3,
6008.000,-2.59690173E-3,
6012.000,-6.09853771E-3,
6016.000,-2.55477522E-3,
6020.00,-5.51363174E-3,
6024.000,-6.72861701E-3,
6028.000,-2.58480106E-3,
6032.000,-4.33734432E-3,
6036.000,-4.32664528E-3,
6040.00,-6.17404841E-3,
6044.000,-7.36446353E-3,
6048.000,-4.91894409E-3,
6052.000,-5.58825489E-3,
6056.000,-8.00623000E-3,
6060.00,-4.96832654E-3,
6064.000,-2.00784113E-3,
6068.000,-6.11638650E-3,
6072.000,-1.03004640E-2,
6076.000,-7.32043944E-3,
6080.00,-4.37620701E-3,
6084.000,-8.20152694E-4,
6088.000,-2.60981615E-3,
6092.000,-2.48282828E-4,
6096.000,-7.42387073E-3,
6100.00,-9.71262343E-3,
6104.000,-3.78740928E-3,
6108.000,-7.37132458E-3,
6112.000,-3.79010360E-3,
6116.000,-3.19354562E-3,
6120.00,-6.68050768E-3,
6124.000,-3.75991454E-3,
6128.000,-5.00657456E-3,
6132.000,-3.17325490E-3,
6136.000,3.64193256E-4,
6140.00,-6.72910875E-3,
6144.000,-6.11901283E-3,
6148.000,-5.02581615E-3,
6152.000,-8.51535797E-3,
6156.000,-1.08573092E-2,
6160.00,3.61034356E-4,
6164.000,-5.00235101E-3,
6168.000,-4.95022209E-3,
6172.000,-6.15806272E-3,
6176.000,-3.76931392E-3,
6180.00,-7.91007187E-3,
6184.000,-9.78204049E-3,
6188.000,-4.93693585E-3,
6192.000,-4.37029032E-3,
6196.000,-3.75731871E-3,
6200.00,-6.15439657E-3,
6204.000,-5.59888408E-3,
6208.000,-5.56064118E-3,
6212.000,-3.17344652E-3,
6216.000,-9.10035800E-3,
6220.00,-9.11312271E-3,
6224.000,-2.02178489E-3,
6228.000,-1.40805391E-3,
6232.000,-4.91371797E-3,
6236.000,-6.76481193E-3,
6240.00,-4.96595772E-3,
6244.000,-7.29392609E-3,
6248.000,-7.92580843E-3,
6252.000,-8.26326432E-4,
6256.000,-4.95835394E-3,
6260.00,-3.21343238E-3,
6264.000,-3.16888746E-3,
6268.000,-6.11681351E-3,
6272.000,-7.36173522E-3,
6276.000,-5.02961641E-3,
6280.00,-4.38968930E-3,
6284.000,-6.79711159E-3,
6288.000,-4.31116484E-3,
6292.000,-3.22152791E-3,
6296.000,-4.39077895E-3,
6300.00,-1.97381945E-4,
6304.000,-6.76020281E-3,
6308.000,-7.96423014E-3,
6312.000,-1.02706598E-2,
6316.000,-9.71833244E-3,
6320.00,-3.24060419E-3,
6324.000,-3.76707548E-3,
6328.000,-4.40679071E-3,
6332.000,-6.10182062E-3,
6336.000,-6.70816889E-3,
6340.00,-5.51834377E-3,
6344.000,-7.32453819E-3,
6348.000,-6.11877209E-3,
6352.000,-1.99372554E-3,
6356.000,-4.38970700E-3,
6360.00,-2.56435899E-3,
6364.000,-9.11469106E-3,
6368.000,-6.69222744E-3,
6372.000,-3.77584831E-3,
6376.000,-7.39566190E-3,
6380.00,-4.37831553E-3,
6384.000,-6.78306771E-3,
6388.000,-1.40445016E-3,
6392.000,-3.17814806E-3,
6396.000,3.74981784E-4,
6400.00,-1.44638517E-3,
6404.000,-1.42652157E-3,
6408.000,-3.80405784E-3,
6412.000,-6.15981873E-3,
6416.000,-6.79895654E-3,
6420.00,-6.73758984E-3,
6424.000,-5.60842967E-3,
6428.000,-8.10790632E-4,
6432.000,-1.36878400E-3,
6436.000,-3.17378715E-3,
6440.00,-2.00300710E-3,
6444.000,-3.16580525E-3,
6448.000,-7.38585880E-3,
6452.000,-6.76375581E-3,
6456.000,-4.38153744E-3,
6460.00,-5.59948012E-3,
6464.000,-1.99377420E-3,
6468.000,-5.51387900E-3,
6472.000,-3.73631134E-3,
6476.000,-6.15790114E-3,
6480.00,-2.03097844E-3,
6484.000,-8.31081939E-4,
6488.000,-3.79974185E-3,
6492.000,-1.98450848E-3,
6496.000,-8.32592894E-4,
6500.00,-4.35646623E-3,
6504.000,-2.64705461E-3,
6508.000,-5.52777573E-3,
6512.000,-4.37146472E-3,
6516.000,-8.54618382E-3,
6520.00,-6.14875415E-3,
6524.000,-4.95790457E-3,
6528.000,-6.73128897E-3,
6532.000,-3.78338713E-3,
6536.000,-3.76962498E-3,
6540.00,-1.02684852E-2,
6544.000,-4.42209514E-3,
6548.000,-3.20281764E-3,
6552.000,-2.00775312E-3,
6556.000,-3.80178029E-3,
6560.00,3.75431351E-4,
6564.000,-2.62291054E-3,
6568.000,-2.04177923E-4,
6572.000,-9.14280303E-3,
6576.000,-3.13956221E-3,
6580.00,-5.57608856E-3,
6584.000,-3.17964796E-3,
6588.000,-2.18477100E-4,
6592.000,-8.51448532E-3,
6596.000,-6.18570251E-3,
6600.00,-2.00280128E-3,
6604.000,-5.57438284E-3,
6608.000,-8.54222011E-3,
6612.000,-7.36061018E-3,
6616.000,-8.64347257E-3,
6620.00,9.90472967E-4,
6624.000,-9.09589417E-3,
6628.000,-2.62839091E-3,
6632.000,-7.95508269E-3,
6636.000,-3.81436641E-3,
6640.00,-4.34856117E-3,
6644.000,-9.15774889E-3,
6648.000,-2.11343344E-4,
6652.000,-6.19138917E-3,
6656.000,-8.02710932E-3,
6660.00,-3.21145775E-3,
6664.000,-7.38445669E-3,
6668.000,-7.96330161E-3,
6672.000,-8.52912385E-3,
6676.000,-2.60712043E-3,
6680.00,3.68651905E-4,
6684.000,-3.80204874E-3,
6688.000,1.56499818E-3,
6692.000,-1.96587387E-3,
6696.000,-3.22084967E-3,
6700.00,-3.78061691E-3,
6704.000,-2.59789289E-3,
6708.000,-3.76228360E-3,
6712.000,-4.41955030E-3,
6716.000,-4.41761222E-3,
6720.00,-6.80120476E-3,
6724.000,-3.21265077E-3,
6728.000,-2.00308952E-3,
6732.000,-2.01238459E-3,
6736.000,-3.81334219E-3,
6740.00,-9.16632731E-3,
6744.000,2.75638187E-3,
6748.000,-5.55171957E-3,
6752.000,-7.95464672E-4,
6756.000,-6.80223852E-3,
6760.00,-1.99380773E-3,
6764.000,3.47228633E-4,
6768.000,-3.78159666E-3,
6772.000,-3.15819937E-3,
6776.000,-7.31263869E-3,
6780.00,-6.76336884E-3,
6784.000,-4.37811110E-3,
6788.000,-7.35917222E-3,
6792.000,-4.39619040E-3,
6796.000,-3.77863622E-3,
6800.00,-6.14628289E-3,
6804.000,-5.59787219E-3,
6808.000,3.32199712E-3,
6812.000,-2.02177069E-3,
6816.000,-2.61616823E-3,
6820.00,-2.36872511E-4,
6824.000,-8.21689609E-4,
6828.000,-1.44953711E-3,
6832.000,-8.04721611E-4,
6836.000,-9.73522104E-3,
6840.00,-5.02093602E-3,
6844.000,-8.27983022E-4,
6848.000,-8.50038324E-3,
6852.000,-4.99868998E-3,
6856.000,-2.60418770E-3,
6860.00,-5.59393782E-3,
6864.000,-1.43166073E-3,
6868.000,-2.03124783E-3,
6872.000,-4.96713351E-3,
6876.000,-2.01717904E-3,
6880.00,-4.97748610E-3,
6884.000,1.54142093E-3,
6888.000,-2.32222970E-4,
6892.000,-5.55657456E-3,
6896.000,-8.27831565E-4,
6900.00,-7.96076655E-3,
6904.000,-1.46891479E-3,
6908.000,9.38173325E-4,
6912.000,-3.20921629E-3,
6916.000,2.14820891E-3,
6920.00,-4.39875573E-3,
6924.000,-2.59022112E-3,
6928.000,2.15208088E-3,
6932.000,-6.19155355E-3,
6936.000,-6.10612519E-3,
6940.00,4.05849278E-4,
6944.000,-4.98991180E-3,
6948.000,-6.16243621E-3,
6952.000,1.55975588E-3,
6956.000,-6.81427680E-3,
6960.00,3.63136583E-4,
6964.000,-2.61895126E-3,
6968.000,-2.39090805E-4,
6972.000,-4.94902534E-3,
6976.000,-5.59817394E-3,
6980.00,-1.98905123E-3,
6984.000,-3.19064036E-3,
6988.000,-2.00800411E-3,
6992.000,-7.38460477E-3,
6996.000,-3.80699965E-3,
7000.00,-3.76641448E-3,
7004.000,-6.25006668E-3,
7008.000,-4.41281591E-3,
7012.000,-2.04507518E-3,
7016.000,2.14723614E-3,
7020.00,-5.56116085E-3,
7024.000,-3.79313272E-3,
