Labels,MOF 2 O2  420 nm 40 us Delta OD,
3.33E04,-2.97326804E-3,
33304.0000,-1.06545463E-4,
33308.0000,-2.44997046E-3,
33312.0000,-2.16927961E-3,
33316.0000,-1.69493747E-3,
33320.000,4.29202511E-4,
33324.0000,1.96480798E-3,
33328.0000,1.21809181E-3,
33332.0000,4.13285510E-4,
33336.0000,-8.84731300E-4,
33340.000,-3.80725716E-4,
33344.0000,-6.61749335E-4,
33348.0000,1.71474967E-4,
33352.0000,2.21119006E-3,
33356.0000,-4.28513298E-3,
33360.000,-6.32066338E-4,
33364.0000,-8.90784431E-4,
33368.0000,1.60064170E-4,
33372.0000,-4.25897539E-3,
33376.0000,-1.90306059E-3,
33380.000,-3.54695745E-4,
33384.0000,3.51196900E-3,
33388.0000,-1.15512486E-3,
33392.0000,-4.79070703E-3,
33396.0000,-2.46015075E-3,
3.34E04,6.66014152E-4,
33404.0000,-1.14302919E-3,
33408.0000,-1.08678854E-4,
33412.0000,-8.76706559E-4,
33416.0000,-1.93531194E-3,
33420.000,1.46984484E-3,
33424.0000,-4.03612154E-3,
33428.0000,-2.19029211E-3,
33432.0000,-3.77484423E-4,
33436.0000,-3.79189092E-4,
33440.000,4.20520024E-4,
33444.0000,-2.70698126E-3,
33448.0000,-1.16115820E-3,
33452.0000,-3.24470084E-3,
33456.0000,2.76401173E-3,
33460.000,-4.01810277E-3,
33464.0000,-4.54295659E-3,
33468.0000,2.24866462E-3,
33472.0000,-2.71205395E-3,
33476.0000,-6.55277632E-4,
33480.000,-1.04411738E-4,
33484.0000,1.57350791E-4,
33488.0000,-8.74585356E-4,
33492.0000,-3.89700435E-4,
33496.0000,1.20378542E-3,
3.35E04,-4.02057217E-3,
33504.0000,2.24062870E-3,
33508.0000,1.38319549E-4,
33512.0000,1.44039723E-3,
33516.0000,4.14084614E-4,
33520.000,8.98593862E-4,
33524.0000,-6.34558499E-4,
33528.0000,1.45434483E-3,
33532.0000,-6.35890057E-4,
33536.0000,1.96422124E-3,
33540.000,6.60968944E-4,
33544.0000,1.69030076E-3,
33548.0000,1.97594147E-3,
33552.0000,-9.63424900E-5,
33556.0000,1.97922299E-3,
33560.000,-9.85279039E-5,
33564.0000,9.22410982E-4,
33568.0000,-6.20735576E-4,
33572.0000,-1.13924686E-3,
33576.0000,-6.38794154E-4,
33580.000,1.45313237E-3,
33584.0000,6.84259983E-4,
33588.0000,-1.93935994E-3,
33592.0000,1.28179352E-4,
33596.0000,-2.95162201E-3,
3.36E04,-4.01571253E-3,
33604.0000,-1.15451100E-3,
33608.0000,-1.66112860E-3,
33612.0000,-1.02492137E-4,
33616.0000,-3.63601459E-4,
33620.000,-1.68786931E-3,
33624.0000,-2.69991043E-3,
33628.0000,5.59264096E-3,
33632.0000,-2.19077966E-3,
33636.0000,-6.37265330E-4,
33640.000,1.17877556E-3,
33644.0000,-1.05596082E-4,
33648.0000,3.24646477E-3,
33652.0000,9.21764586E-4,
33656.0000,-2.70086690E-3,
33660.000,1.46688556E-3,
33664.0000,8.89441697E-4,
33668.0000,-1.39655452E-3,
33672.0000,-3.77316232E-4,
33676.0000,-3.73041898E-4,
33680.000,2.51045963E-3,
33684.0000,-6.27364498E-4,
33688.0000,-6.34560187E-4,
33692.0000,-4.01599659E-3,
33696.0000,-4.30780323E-3,
3.37E04,-9.17598954E-5,
33704.0000,1.60600306E-4,
33708.0000,1.44475210E-3,
33712.0000,-1.14619324E-3,
33716.0000,-1.92347285E-3,
33720.000,-2.44830921E-3,
33724.0000,-2.17602681E-3,
33728.0000,-1.66721444E-3,
33732.0000,1.45653530E-3,
33736.0000,4.08266875E-4,
33740.000,4.12597932E-4,
33744.0000,4.28936124E-4,
33748.0000,-1.41171785E-3,
33752.0000,6.60001650E-4,
33756.0000,6.60937920E-4,
33760.000,9.18347039E-4,
33764.0000,-1.68146880E-3,
33768.0000,9.26538021E-4,
33772.0000,-9.99711701E-5,
33776.0000,-9.93054273E-5,
33780.000,-9.10923700E-4,
33784.0000,-1.66281196E-3,
33788.0000,-4.02190583E-3,
33792.0000,4.04117955E-3,
33796.0000,-9.24691703E-5,
3.38E04,-3.56511824E-4,
33804.0000,-6.29564282E-4,
33808.0000,-4.03654994E-3,
33812.0000,1.69267610E-3,
33816.0000,-2.19636434E-3,
33820.000,6.59918005E-4,
33824.0000,-1.94052828E-3,
33828.0000,6.78202312E-4,
33832.0000,1.15497934E-3,
33836.0000,4.32261312E-3,
33840.000,1.41641023E-4,
33844.0000,4.22012614E-4,
33848.0000,-3.83731531E-4,
33852.0000,2.75192573E-3,
33856.0000,-1.16231001E-3,
33860.000,-1.67244638E-3,
33864.0000,-6.24578621E-4,
33868.0000,-1.67739287E-3,
33872.0000,-8.98823957E-4,
33876.0000,6.21482031E-4,
33880.000,1.43950700E-3,
33884.0000,-1.94057182E-3,
33888.0000,-1.15274393E-3,
33892.0000,9.22317908E-4,
33896.0000,-6.57290686E-4,
3.39E04,1.44672487E-3,
33904.0000,-1.44043413E-3,
33908.0000,-2.44254060E-3,
33912.0000,-1.93879544E-3,
33916.0000,-2.45058979E-3,
33920.000,-4.26556682E-3,
33924.0000,-1.42316008E-3,
33928.0000,-6.29043207E-4,
33932.0000,-1.66482455E-3,
33936.0000,1.43663317E-3,
33940.000,-1.65666069E-3,
33944.0000,-3.48792388E-3,
33948.0000,-3.87606822E-4,
33952.0000,-8.96866724E-4,
33956.0000,9.17206402E-4,
33960.000,-9.04587854E-4,
33964.0000,1.44934293E-3,
33968.0000,1.43650279E-4,
33972.0000,1.18467130E-3,
33976.0000,1.71707489E-3,
33980.000,-2.18431721E-3,
33984.0000,1.97952008E-3,
33988.0000,-1.15132984E-3,
33992.0000,2.49376567E-3,
33996.0000,-3.24196066E-3,
3.4E04,-2.19311099E-3,
34004.0000,-1.66281825E-3,
34008.0000,3.01731494E-3,
34012.0000,-2.20316416E-3,
34016.0000,-4.51394357E-3,
34020.000,-1.40740536E-3,
34024.0000,-2.70095328E-3,
34028.0000,-2.20577209E-3,
34032.0000,-1.13667012E-3,
34036.0000,-9.06849600E-5,
34040.000,-1.41013274E-3,
34044.0000,-8.67836352E-5,
34048.0000,-4.26509231E-3,
34052.0000,-3.20393383E-3,
34056.0000,-2.94716563E-3,
34060.000,1.47081213E-4,
34064.0000,-8.88437673E-4,
34068.0000,-8.84691603E-4,
34072.0000,-8.94971541E-4,
34076.0000,-5.04625030E-3,
34080.000,-1.17589545E-4,
34084.0000,-1.67540845E-3,
34088.0000,-1.92517566E-3,
34092.0000,-2.19386350E-3,
34096.0000,-1.15633455E-4,
3.41E04,-8.88641691E-4,
34104.0000,-2.43640272E-3,
34108.0000,1.94577617E-3,
34112.0000,1.64864497E-4,
34116.0000,-2.18500290E-3,
34120.000,9.64436505E-4,
34124.0000,-8.95270059E-5,
34128.0000,-1.40667008E-3,
34132.0000,-3.88018292E-4,
34136.0000,-9.15103301E-4,
34140.000,-7.82949428E-5,
34144.0000,-3.47866607E-3,
34148.0000,-3.21025727E-3,
34152.0000,-1.68230536E-3,
34156.0000,1.50552922E-4,
34160.000,-1.16107381E-4,
34164.0000,-5.58210630E-3,
34168.0000,-4.53469390E-3,
34172.0000,-1.16372516E-3,
34176.0000,-2.70805229E-3,
34180.000,-2.69792415E-3,
34184.0000,1.43644240E-4,
34188.0000,-2.41780863E-3,
34192.0000,-3.73957999E-4,
34196.0000,-2.17803521E-3,
3.42E04,-1.42487232E-3,
34204.0000,-1.91178115E-3,
34208.0000,-3.49256210E-3,
34212.0000,9.33397736E-4,
34216.0000,-1.94251421E-3,
34220.000,-8.84636247E-4,
34224.0000,-1.16102281E-3,
34228.0000,2.22313986E-3,
34232.0000,1.16370292E-3,
34236.0000,1.19975174E-3,
34240.000,-3.75166279E-3,
34244.0000,-4.29349300E-3,
34248.0000,-1.69283513E-3,
34252.0000,-8.92615237E-4,
34256.0000,-1.68184168E-3,
34260.000,4.10725508E-4,
34264.0000,9.47245397E-4,
34268.0000,-3.47981486E-3,
34272.0000,-8.82343913E-4,
34276.0000,9.38065641E-4,
34280.000,4.22430545E-4,
34284.0000,-1.42208568E-3,
34288.0000,-6.16022677E-4,
34292.0000,-1.15310505E-3,
34296.0000,-2.18512956E-3,
3.43E04,-1.42216147E-3,
34304.0000,-1.15138572E-3,
34308.0000,3.88436223E-4,
34312.0000,-1.11189962E-4,
34316.0000,-5.06014377E-3,
34320.000,1.43513014E-3,
34324.0000,1.43921422E-3,
34328.0000,-3.78596538E-4,
34332.0000,-2.44592573E-3,
34336.0000,6.68945897E-4,
34340.000,1.19976210E-3,
34344.0000,-1.40465656E-3,
34348.0000,1.44967588E-3,
34352.0000,-6.09446142E-4,
34356.0000,-1.67497236E-3,
34360.000,-6.20779523E-4,
34364.0000,-3.23654385E-3,
34368.0000,1.18939043E-3,
34372.0000,1.97851378E-3,
34376.0000,-3.49637878E-4,
34380.000,-1.42846338E-3,
34384.0000,1.21055706E-3,
34388.0000,1.56582726E-4,
34392.0000,-1.08027569E-4,
34396.0000,9.18859150E-4,
3.44E04,4.30637132E-3,
34404.0000,-3.21350573E-3,
34408.0000,-8.64559261E-4,
34412.0000,4.05924674E-3,
34416.0000,-1.14472338E-3,
34420.000,-1.93236081E-3,
34424.0000,9.21954226E-4,
34428.0000,-1.11476681E-3,
34432.0000,-1.67659146E-3,
34436.0000,4.22064506E-4,
34440.000,-1.15445501E-3,
34444.0000,2.48564919E-3,
34448.0000,-3.76307010E-3,
34452.0000,-6.57895405E-4,
34456.0000,1.17441884E-3,
34460.000,-4.29159589E-3,
34464.0000,-6.30881172E-4,
34468.0000,-1.93307281E-3,
34472.0000,1.74880004E-3,
34476.0000,4.21526929E-4,
34480.000,-3.62289487E-4,
34484.0000,-1.92976301E-3,
34488.0000,-1.40661397E-3,
34492.0000,-1.13834464E-3,
34496.0000,-2.69583520E-3,
3.45E04,1.98538066E-3,
34504.0000,1.43339415E-3,
34508.0000,-1.40329544E-3,
34512.0000,1.18418620E-3,
34516.0000,-3.21948039E-3,
34520.000,1.40343705E-4,
34524.0000,4.21902165E-4,
34528.0000,6.65985339E-4,
34532.0000,6.62974373E-4,
34536.0000,2.20223260E-3,
34540.000,1.17841735E-3,
34544.0000,-1.65868353E-3,
34548.0000,1.21083437E-3,
34552.0000,-1.14057073E-3,
34556.0000,3.55119887E-3,
34560.000,1.56533191E-4,
34564.0000,9.22081468E-4,
34568.0000,1.45231816E-3,
34572.0000,-1.92625751E-3,
34576.0000,-3.74544738E-3,
34580.000,-3.23384278E-3,
34584.0000,-4.78973100E-3,
34588.0000,6.74198789E-4,
34592.0000,-1.14824215E-3,
34596.0000,-3.66992608E-4,
3.46E04,-2.97493022E-3,
34604.0000,-1.14807417E-3,
34608.0000,-1.14117994E-3,
34612.0000,2.48973491E-3,
34616.0000,-6.34987897E-4,
34620.000,-3.60604579E-4,
34624.0000,-1.66388508E-3,
34628.0000,1.45784800E-3,
34632.0000,-3.47778946E-3,
34636.0000,-9.08931659E-4,
34640.000,-6.17816811E-4,
34644.0000,-2.20595160E-3,
34648.0000,1.55192116E-4,
34652.0000,1.70002610E-3,
34656.0000,6.56035903E-4,
34660.000,-2.45491462E-3,
34664.0000,-2.19560135E-3,
34668.0000,1.44395535E-3,
34672.0000,-3.75093747E-4,
34676.0000,2.47348985E-3,
34680.000,6.79248769E-4,
34684.0000,3.00473301E-3,
34688.0000,-6.24756271E-4,
34692.0000,9.46713320E-4,
34696.0000,1.30188302E-4,
3.47E04,-8.82593449E-4,
34704.0000,-1.17943867E-3,
34708.0000,1.93639495E-3,
34712.0000,1.19552680E-3,
34716.0000,4.14078851E-4,
34720.000,-9.99930780E-5,
34724.0000,9.45306441E-4,
34728.0000,1.43078913E-3,
34732.0000,-3.21628153E-3,
34736.0000,-2.18285969E-3,
34740.000,-1.64638681E-3,
34744.0000,-1.91796070E-3,
34748.0000,1.46116654E-3,
34752.0000,2.49419827E-3,
34756.0000,9.37709759E-4,
34760.000,3.78793431E-3,
34764.0000,-8.96869460E-4,
34768.0000,4.13181522E-4,
34772.0000,-1.40511303E-3,
34776.0000,2.24476540E-3,
34780.000,1.19477452E-3,
34784.0000,-1.40408531E-3,
34788.0000,-2.95314589E-3,
34792.0000,-3.71768925E-4,
34796.0000,2.48364103E-3,
3.48E04,-1.40127458E-3,
34804.0000,6.79217454E-4,
34808.0000,1.19380513E-3,
34812.0000,1.40386444E-4,
34816.0000,4.06474457E-4,
34820.000,2.48781894E-3,
34824.0000,1.71388639E-3,
34828.0000,-1.40890235E-3,
34832.0000,-3.49893700E-3,
34836.0000,-1.03316583E-4,
34840.000,9.31915594E-4,
34844.0000,-1.93438109E-3,
34848.0000,6.80065190E-4,
34852.0000,-6.47558831E-4,
34856.0000,-1.39769434E-3,
34860.000,1.45087682E-3,
34864.0000,9.21264349E-4,
34868.0000,9.21195839E-4,
34872.0000,-2.69891368E-3,
34876.0000,-1.66762073E-3,
34880.000,4.30683314E-4,
34884.0000,-2.19048583E-3,
34888.0000,9.29719186E-4,
34892.0000,-1.14847720E-3,
34896.0000,-1.41145114E-3,
3.49E04,1.70418795E-3,
34904.0000,-3.20683187E-3,
34908.0000,1.44178059E-3,
34912.0000,-1.39245566E-3,
34916.0000,1.96960638E-3,
34920.000,-2.45900243E-3,
34924.0000,1.96197815E-3,
34928.0000,-2.45642220E-3,
34932.0000,-3.83874314E-4,
34936.0000,1.76393150E-4,
34940.000,-2.43903184E-3,
34944.0000,-1.41176907E-3,
34948.0000,-1.14642677E-3,
34952.0000,-1.91588514E-3,
34956.0000,-1.19161698E-4,
34960.000,-1.91902788E-3,
34964.0000,-2.19707261E-3,
34968.0000,-1.66356389E-3,
34972.0000,1.70209410E-3,
34976.0000,2.75059883E-3,
34980.000,9.37166798E-4,
34984.0000,-3.46119894E-4,
34988.0000,-8.51944787E-4,
34992.0000,5.57861477E-3,
34996.0000,-5.04259812E-3,
3.5E04,-3.24411388E-3,
35004.0000,1.45094318E-3,
35008.0000,-1.68635033E-3,
35012.0000,-1.11586385E-4,
35016.0000,-6.35922188E-4,
35020.000,-8.66146584E-4,
35024.0000,9.28722729E-4,
35028.0000,-1.65866490E-3,
35032.0000,1.43034980E-4,
35036.0000,-2.21349183E-3,
35040.000,-1.91038242E-3,
35044.0000,-1.15257956E-3,
35048.0000,-3.71915754E-4,
35052.0000,4.15248418E-4,
35056.0000,-1.23725607E-4,
35060.000,1.41006050E-4,
35064.0000,-1.14481396E-3,
35068.0000,-1.69524492E-3,
35072.0000,-3.49111040E-3,
35076.0000,-1.93140388E-3,
35080.000,1.18594419E-3,
35084.0000,1.66068523E-4,
35088.0000,-3.19749978E-3,
35092.0000,-8.60138389E-4,
35096.0000,1.18839508E-3,
3.51E04,1.72318227E-3,
35104.0000,-1.93265930E-3,
35108.0000,-1.69003417E-3,
35112.0000,1.98516436E-3,
35116.0000,-4.53281309E-3,
35120.000,3.00603174E-3,
35124.0000,-6.30698632E-4,
35128.0000,1.71141932E-3,
35132.0000,2.75747711E-3,
35136.0000,1.44364851E-4,
35140.000,6.74096344E-4,
35144.0000,-1.41121307E-3,
35148.0000,-1.92310638E-3,
35152.0000,1.96526037E-3,
35156.0000,1.98248285E-3,
35160.000,1.96934538E-3,
35164.0000,1.19335135E-3,
35168.0000,6.55797950E-4,
35172.0000,1.62708122E-4,
35176.0000,-3.82078695E-4,
35180.000,-3.46502115E-4,
35184.0000,-3.99831124E-3,
35188.0000,-1.67091936E-3,
35192.0000,9.17411060E-4,
35196.0000,-3.77279212E-4,
3.52E04,1.24675949E-4,
35204.0000,-1.38432055E-3,
35208.0000,-6.21849613E-4,
35212.0000,1.98146095E-3,
35216.0000,-1.28318803E-4,
35220.000,2.74545024E-3,
35224.0000,2.74257688E-3,
35228.0000,-1.40016375E-4,
35232.0000,-2.46632402E-3,
35236.0000,-1.67332427E-3,
35240.000,1.56616108E-4,
35244.0000,4.16107621E-4,
35248.0000,2.48375908E-3,
35252.0000,2.24109716E-3,
35256.0000,9.38077283E-4,
35260.000,-6.33186253E-4,
35264.0000,3.54705704E-3,
35268.0000,1.20168924E-3,
35272.0000,-1.41458877E-3,
35276.0000,-9.01009131E-4,
35280.000,3.81111371E-4,
35284.0000,-9.28969530E-5,
35288.0000,-1.93259458E-3,
35292.0000,1.95995742E-3,
35296.0000,-1.38052623E-3,
3.53E04,-1.41937321E-3,
35304.0000,1.45724509E-3,
35308.0000,-1.03031452E-4,
35312.0000,-1.08099572E-4,
35316.0000,-3.68361827E-4,
35320.000,-2.17929645E-3,
35324.0000,2.22731684E-3,
35328.0000,9.51633265E-4,
35332.0000,-1.66598847E-3,
35336.0000,-2.18422594E-3,
35340.000,-1.12492696E-3,
35344.0000,-3.78356664E-4,
35348.0000,2.48383451E-3,
35352.0000,-8.84495210E-4,
35356.0000,1.41001743E-4,
35360.000,1.19796139E-3,
35364.0000,-2.71821511E-3,
35368.0000,-3.83147795E-4,
35372.0000,-3.74964252E-3,
35376.0000,9.23738524E-4,
35380.000,3.81534017E-4,
35384.0000,-1.16690365E-3,
35388.0000,-1.91885384E-3,
35392.0000,-3.54143558E-4,
35396.0000,-1.91974780E-3,
3.54E04,-6.08073780E-4,
35404.0000,-1.15093746E-4,
35408.0000,3.82867223E-3,
35412.0000,-1.27909574E-4,
35416.0000,1.97278033E-3,
35420.000,2.24059448E-3,
35424.0000,-1.64729101E-3,
35428.0000,-2.17135763E-3,
35432.0000,-8.78938066E-4,
35436.0000,-2.19314988E-3,
35440.000,-1.93557492E-3,
35444.0000,-1.15545513E-3,
35448.0000,1.19558396E-3,
35452.0000,-1.16063154E-3,
35456.0000,-1.10121342E-4,
35460.000,-2.21056328E-3,
35464.0000,3.28466692E-3,
35468.0000,6.49898662E-4,
35472.0000,-1.13449013E-3,
35476.0000,2.23700562E-3,
35480.000,-4.26148111E-3,
35484.0000,-9.73362767E-5,
35488.0000,-2.47533573E-3,
35492.0000,-2.71006906E-3,
35496.0000,-1.93965004E-3,
3.55E04,-4.02542483E-3,
35504.0000,1.51159387E-4,
35508.0000,-6.09507551E-4,
35512.0000,-1.41712208E-3,
35516.0000,-2.44164420E-3,
35520.000,6.71014073E-4,
35524.0000,1.37517593E-4,
35528.0000,1.17609510E-3,
35532.0000,2.79720337E-3,
35536.0000,-2.17267219E-3,
35540.000,-5.05808275E-3,
35544.0000,9.51399095E-4,
35548.0000,3.94912146E-4,
35552.0000,9.36037221E-4,
35556.0000,-2.44853459E-3,
35560.000,-2.71518016E-3,
35564.0000,-4.52425890E-3,
35568.0000,-1.40864635E-3,
35572.0000,-1.14847871E-3,
35576.0000,-2.69893557E-3,
35580.000,-1.40079902E-3,
35584.0000,-1.14463572E-3,
35588.0000,-2.71707866E-3,
35592.0000,1.71541027E-3,
35596.0000,1.18631497E-3,
3.56E04,-1.93119887E-3,
35604.0000,-2.44881911E-3,
35608.0000,-1.95419788E-3,
35612.0000,4.07491752E-4,
35616.0000,9.50540474E-4,
35620.000,-1.67049514E-3,
35624.0000,-4.26916219E-3,
35628.0000,-6.28426380E-4,
35632.0000,-8.92555341E-4,
35636.0000,1.50502747E-4,
35640.000,-3.24066891E-3,
35644.0000,-3.81495687E-4,
35648.0000,-2.17601121E-3,
35652.0000,-3.80016252E-4,
35656.0000,-2.71819090E-3,
35660.000,-1.20738609E-4,
35664.0000,-2.44311453E-3,
35668.0000,-3.50112328E-4,
35672.0000,-6.35488657E-4,
35676.0000,6.74139825E-4,
35680.000,9.31036542E-4,
35684.0000,-2.45292392E-3,
35688.0000,3.81213007E-3,
35692.0000,6.81198377E-4,
35696.0000,-3.47637665E-3,
3.57E04,6.69927977E-4,
35704.0000,-1.92954543E-3,
35708.0000,-3.75277275E-4,
35712.0000,-4.52628918E-3,
35716.0000,-3.75403499E-4,
35720.000,-2.46282807E-3,
35724.0000,9.47837019E-4,
35728.0000,9.31303366E-4,
35732.0000,-3.23461648E-3,
35736.0000,9.33301868E-4,
35740.000,1.20187609E-3,
35744.0000,9.21527506E-4,
35748.0000,-3.00627644E-3,
35752.0000,1.70132480E-4,
35756.0000,-4.02416382E-3,
35760.000,-6.36177894E-4,
35764.0000,1.70454162E-3,
35768.0000,-6.34345924E-4,
35772.0000,-1.90020911E-3,
35776.0000,9.26699024E-4,
35780.000,-3.49149131E-3,
35784.0000,-5.05515235E-3,
35788.0000,-1.39099592E-3,
35792.0000,-2.45642895E-3,
35796.0000,1.68163693E-4,
3.58E04,-3.75627889E-3,
35804.0000,-6.42653788E-4,
35808.0000,-2.98087252E-3,
35812.0000,-6.22121734E-4,
35816.0000,6.91359979E-4,
35820.000,-2.96400767E-3,
35824.0000,-3.50420433E-3,
35828.0000,-2.44914880E-3,
35832.0000,2.48170784E-3,
35836.0000,1.45043537E-4,
35840.000,-1.41450996E-3,
35844.0000,-3.64457082E-4,
35848.0000,-6.28869922E-4,
35852.0000,-1.66923227E-3,
35856.0000,1.62620607E-4,
35860.000,1.69515773E-3,
35864.0000,-3.50265508E-3,
35868.0000,-1.42719131E-3,
35872.0000,1.61369826E-4,
35876.0000,-3.62668099E-4,
35880.000,-3.52038839E-3,
35884.0000,1.21606153E-3,
35888.0000,-8.28449774E-5,
35892.0000,5.08893374E-3,
35896.0000,-1.05090214E-4,
3.59E04,-1.15411147E-3,
35904.0000,4.07811138E-4,
35908.0000,-1.93102984E-3,
35912.0000,-1.65389967E-3,
35916.0000,-1.16530003E-3,
35920.000,3.99615965E-4,
35924.0000,-2.44506705E-3,
35928.0000,-6.52881339E-4,
35932.0000,6.38948113E-4,
35936.0000,2.23062793E-3,
35940.000,2.21852586E-3,
35944.0000,-6.32674084E-4,
35948.0000,1.21483009E-3,
35952.0000,-3.76602606E-4,
35956.0000,4.02202451E-4,
35960.000,1.43066951E-4,
35964.0000,-8.94857221E-4,
35968.0000,6.54997188E-4,
35972.0000,-2.96516879E-3,
35976.0000,2.23702728E-3,
35980.000,-1.93611335E-3,
35984.0000,-8.92432057E-4,
35988.0000,-2.20246357E-3,
35992.0000,-6.02422282E-4,
35996.0000,1.18778192E-3,
3.6E04,-2.44626030E-3,
36004.0000,2.23883218E-3,
36008.0000,1.43085804E-3,
36012.0000,3.02918861E-3,
36016.0000,-2.16645421E-3,
36020.000,6.83247810E-4,
36024.0000,9.10170085E-4,
36028.0000,4.25070932E-4,
36032.0000,-1.92825589E-3,
36036.0000,4.05892381E-4,
36040.000,9.06157016E-4,
36044.0000,-1.94023282E-3,
36048.0000,-2.19840277E-3,
36052.0000,-2.46136426E-3,
36056.0000,-6.41104300E-4,
36060.000,-2.96995160E-3,
36064.0000,1.44849904E-3,
36068.0000,-3.22519988E-3,
36072.0000,-4.80669737E-3,
36076.0000,-1.10545159E-4,
36080.000,1.57928705E-4,
36084.0000,-6.41023507E-4,
36088.0000,1.19504554E-3,
36092.0000,-4.52816905E-3,
36096.0000,-1.05479186E-4,
3.61E04,1.67880586E-4,
36104.0000,-3.68606765E-4,
36108.0000,-3.24062561E-3,
36112.0000,-1.23690988E-4,
36116.0000,3.51860537E-3,
36120.000,-3.98355769E-4,
36124.0000,-1.39394507E-3,
36128.0000,1.18160946E-3,
36132.0000,6.58648263E-4,
36136.0000,-3.61952232E-4,
36140.000,6.71958842E-4,
36144.0000,-1.65264192E-3,
36148.0000,-3.49509390E-3,
36152.0000,3.02415784E-3,
36156.0000,-1.40917383E-3,
36160.000,-2.46591424E-3,
36164.0000,-1.20750934E-4,
36168.0000,-7.11093307E-5,
36172.0000,-3.25632119E-3,
36176.0000,-1.38810836E-3,
36180.000,-1.03939507E-4,
36184.0000,2.49594147E-3,
36188.0000,1.97945046E-3,
36192.0000,1.52527515E-4,
36196.0000,9.06747475E-4,
3.62E04,-6.17815065E-4,
36204.0000,-1.14874972E-3,
36208.0000,-6.29983086E-4,
36212.0000,-2.69882032E-3,
36216.0000,-6.29169692E-4,
36220.000,-2.95924698E-3,
36224.0000,6.60868245E-4,
36228.0000,-1.66842854E-3,
36232.0000,-6.33367046E-4,
36236.0000,-3.49246268E-3,
36240.000,-9.14970471E-4,
36244.0000,1.59862524E-4,
36248.0000,-3.48699093E-3,
36252.0000,1.19714276E-3,
36256.0000,-1.68104202E-3,
36260.000,-1.30853368E-4,
36264.0000,6.66045235E-4,
36268.0000,-1.08132663E-4,
36272.0000,9.22818435E-4,
36276.0000,-1.64165697E-3,
36280.000,6.45618653E-4,
36284.0000,1.44388701E-4,
36288.0000,-3.54149583E-4,
36292.0000,-1.92860491E-3,
36296.0000,-1.92274316E-3,
3.63E04,9.25286673E-4,
36304.0000,-1.66591397E-3,
36308.0000,-3.71741771E-4,
36312.0000,1.17741455E-3,
36316.0000,2.48158746E-3,
36320.000,-2.44394131E-3,
36324.0000,1.47102604E-4,
36328.0000,1.61278309E-4,
36332.0000,-1.67083682E-3,
36336.0000,1.45956571E-3,
36340.000,2.76562735E-3,
36344.0000,-8.86821188E-4,
36348.0000,9.39781719E-4,
36352.0000,1.47763742E-4,
36356.0000,1.69645099E-3,
36360.000,1.18552241E-3,
36364.0000,-6.31808129E-4,
36368.0000,-2.18152464E-3,
36372.0000,-3.23045417E-3,
36376.0000,-1.67610508E-3,
36380.000,-1.14733668E-3,
36384.0000,6.58919569E-4,
36388.0000,2.74275243E-3,
36392.0000,-2.71819090E-3,
36396.0000,-2.44303234E-3,
3.64E04,6.76097232E-4,
36404.0000,-1.14697125E-3,
36408.0000,9.30206908E-4,
36412.0000,1.19651679E-3,
36416.0000,-3.24671878E-3,
36420.000,1.68844301E-4,
36424.0000,-5.29474346E-3,
36428.0000,-3.74925765E-3,
36432.0000,-1.91661436E-3,
36436.0000,-3.23389005E-3,
36440.000,-1.90479588E-3,
36444.0000,-3.92524293E-4,
36448.0000,-1.91645790E-3,
36452.0000,9.23549873E-4,
36456.0000,1.20454642E-3,
36460.000,-8.80694133E-4,
36464.0000,1.34884962E-4,
36468.0000,-2.46478408E-3,
36472.0000,-1.16884999E-3,
36476.0000,-1.92982622E-3,
36480.000,-6.42403960E-4,
36484.0000,-8.86846043E-4,
36488.0000,-3.22520267E-3,
36492.0000,9.41194012E-4,
36496.0000,1.72071380E-3,
3.65E04,1.67314894E-4,
36504.0000,-6.27332018E-4,
36508.0000,1.70700147E-3,
36512.0000,-1.93210703E-3,
36516.0000,-2.44939164E-3,
36520.000,-3.61806888E-4,
36524.0000,-1.40274444E-3,
36528.0000,3.01405578E-3,
36532.0000,2.23785918E-3,
36536.0000,-1.16160183E-4,
36540.000,-1.93690986E-3,
36544.0000,-1.23835882E-4,
36548.0000,9.35416319E-4,
36552.0000,6.79204648E-4,
36556.0000,9.34276439E-4,
36560.000,1.56627968E-4,
36564.0000,1.98533898E-3,
36568.0000,-8.65919632E-4,
36572.0000,-2.95118289E-3,
36576.0000,-2.46165390E-3,
36580.000,-2.69899145E-3,
36584.0000,-1.41830312E-3,
36588.0000,1.17406424E-3,
36592.0000,9.08420305E-4,
36596.0000,2.23682518E-3,
3.66E04,6.50768867E-4,
36604.0000,6.58826844E-4,
36608.0000,-3.90411558E-4,
36612.0000,-2.45059095E-3,
36616.0000,-1.66882842E-3,
36620.000,-5.33312233E-3,
36624.0000,1.71454484E-3,
36628.0000,-6.37002580E-4,
36632.0000,6.59961544E-4,
36636.0000,-1.13711329E-4,
36640.000,-8.80870095E-4,
36644.0000,-4.26329533E-3,
36648.0000,6.74234703E-4,
36652.0000,-1.27408348E-4,
36656.0000,-2.96212407E-3,
36660.000,-3.55713390E-4,
36664.0000,1.70529576E-3,
36668.0000,-2.97509902E-3,
36672.0000,9.31030198E-4,
36676.0000,-1.66277238E-3,
36680.000,1.20384234E-3,
36684.0000,-1.15718576E-3,
36688.0000,2.74700532E-3,
36692.0000,-3.22026084E-3,
