Labels,MOF 3 O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

929.00,8.00223555E-4,
930.00,1.61023252E-3,
931.00,9.80628422E-4,
932.00,5.57013554E-4,
933.00,-4.79746486E-5,
934.00,2.05646618E-3,
935.00,5.86796086E-4,
936.00,1.17608311E-3,
937.00,1.22407579E-3,
938.00,-2.18988932E-3,
939.00,-1.78046292E-3,
940.00,3.65148298E-4,
941.00,3.53575393E-4,
942.00,9.92218032E-4,
943.00,5.70264005E-4,
944.00,-1.07387648E-4,
945.00,-2.59316905E-4,
946.00,-2.85672344E-4,
947.00,-1.31788070E-3,
948.00,-1.33767002E-3,
949.00,-1.32944027E-3,
950.00,1.17936882E-3,
951.00,-9.25194108E-5,
952.00,-4.40907170E-4,
953.00,-4.72255924E-4,
954.00,9.92218032E-4,
955.00,1.50327018E-4,
956.00,-2.57647975E-4,
957.00,1.82751752E-3,
958.00,-9.12598800E-4,
959.00,5.47107542E-4,
960.00,-9.02757456E-4,
961.00,-2.98928178E-4,
962.00,8.21720459E-4,
963.00,-3.22038337E-4,
964.00,-8.49962584E-4,
965.00,-4.82138479E-4,
966.00,-5.23365918E-4,
967.00,5.73576661E-4,
968.00,-4.73861059E-4,
969.00,-5.05238888E-4,
970.00,-1.12188666E-3,
971.00,3.40394618E-4,
972.00,-8.86218506E-4,
973.00,2.25240574E-3,
974.00,-1.91697082E-3,
975.00,-2.97290913E-4,
976.00,-1.13181735E-3,
977.00,5.73513564E-4,
978.00,-4.72255924E-4,
979.00,-9.09297436E-4,
980.00,1.85567862E-3,
981.00,1.18932081E-3,
982.00,3.60197446E-4,
983.00,1.37089373E-4,
984.00,-8.75737169E-5,
985.00,-7.60125477E-5,
986.00,5.93421690E-4,
987.00,9.97239258E-4,
988.00,5.45435527E-4,
989.00,5.61998226E-4,
990.00,1.63012499E-3,
991.00,-6.85059116E-4,
992.00,-1.98111567E-3,
993.00,3.83375474E-4,
994.00,3.42034298E-4,
995.00,1.21086859E-3,
996.00,-9.15868732E-4,
997.00,-5.45274888E-5,
998.00,1.85903278E-3,
999.00,9.93891736E-4,
1000.00,5.50388475E-4,
1001.000,1.83080824E-3,
1002.000,2.26235064E-3,
1003.000,3.43674008E-4,
1004.000,-8.92432872E-5,
1005.000,1.84906530E-3,
1006.000,-7.93517756E-5,
1007.000,3.58557678E-4,
1008.000,5.73545112E-4,
1009.000,7.53855798E-4,
1010.00,1.83251675E-3,
1011.000,1.84906530E-3,
1012.000,1.27161416E-4,
1013.000,-6.99907076E-4,
1014.000,1.86564622E-3,
1015.000,3.65179847E-4,
1016.000,-9.15900164E-4,
1017.000,-4.85443132E-4,
1018.000,3.30462004E-4,
1019.000,9.95533890E-4,
1020.00,3.37083708E-4,
1021.000,1.73430803E-4,
1022.000,3.46984947E-4,
1023.000,-1.72287889E-3,
1024.000,-1.51551329E-3,
1025.000,-9.42278712E-4,
1026.000,-6.61968254E-4,
1027.000,-1.25562743E-4,
1028.000,-2.63510295E-3,
1029.000,-1.97123573E-3,
1030.00,-2.77454150E-4,
1031.000,-2.19653524E-3,
1032.000,-1.94658211E-3,
1033.000,-2.38051382E-3,
1034.000,-2.38380395E-3,
1035.000,-5.92124416E-3,
1036.000,-7.19531439E-3,
1037.000,-7.81553984E-3,
1038.000,-9.30565130E-3,
1039.000,-1.29589476E-2,
1040.00,-1.48451785E-2,
1041.000,-1.58290863E-2,
1042.000,-1.62159260E-2,
1043.000,-1.78757291E-2,
1044.000,-1.80754606E-2,
1045.000,-2.03307513E-2,
1046.000,-2.15130188E-2,
1047.000,-1.92907304E-2,
1048.000,-2.03418154E-2,
1049.000,-2.19105296E-2,
1050.00,-2.12881640E-2,
1051.000,-1.98986270E-2,
1052.000,-1.89176314E-2,
1053.000,-2.04962380E-2,
1054.000,-1.92954615E-2,
1055.000,-1.82845555E-2,
1056.000,-1.92749072E-2,
1057.000,-1.97013281E-2,
1058.000,-1.88796539E-2,
1059.000,-1.96682066E-2,
1060.00,-1.93033274E-2,
1061.000,-1.85014606E-2,
1062.000,-1.98765360E-2,
1063.000,-1.92938652E-2,
1064.000,-1.86977349E-2,
1065.000,-1.89065617E-2,
1066.000,-2.05072984E-2,
1067.000,-1.90931261E-2,
1068.000,-1.90899596E-2,
1069.000,-1.89081598E-2,
1070.00,-1.99096426E-2,
1071.000,-1.84777286E-2,
1072.000,-1.95292439E-2,
1073.000,-1.84777286E-2,
1074.000,-1.74713004E-2,
1075.000,-1.74617972E-2,
1076.000,-1.90757271E-2,
1077.000,-2.01289859E-2,
1078.000,-1.82576682E-2,
1079.000,-1.82924699E-2,
1080.00,-1.80770028E-2,
1081.000,-1.66628547E-2,
1082.000,-1.68456882E-2,
1083.000,-1.60360467E-2,
1084.000,-1.66628864E-2,
1085.000,-1.81087349E-2,
1086.000,-1.78694092E-2,
1087.000,-1.60376858E-2,
1088.000,-1.81150511E-2,
1089.000,-1.80865526E-2,
1090.00,-1.64386891E-2,
1091.000,-1.68456566E-2,
1092.000,-1.68520231E-2,
1093.000,-1.72808282E-2,
1094.000,-1.78535338E-2,
1095.000,-1.64752454E-2,
1096.000,-1.54354563E-2,
1097.000,-1.80897266E-2,
1098.000,-1.44155752E-2,
1099.000,-1.74729042E-2,
1100.00,-1.66199487E-2,
1101.000,-1.60519890E-2,
1102.000,-1.54338749E-2,
1103.000,-1.60535984E-2,
1104.000,-1.58529337E-2,
1105.000,-1.64720602E-2,
1106.000,-1.56777073E-2,
1107.000,-1.70267764E-2,
1108.000,-1.70966648E-2,
1109.000,-1.48005076E-2,
1110.00,-1.56570096E-2,
1111.000,-1.60488300E-2,
1112.000,-1.72617827E-2,
1113.000,-1.46296071E-2,
1114.000,-1.64625030E-2,
1115.000,-1.56251285E-2,
1116.000,-1.72728952E-2,
1117.000,-1.64561644E-2,
1118.000,-1.74744781E-2,
1119.000,-1.46407876E-2,
1120.00,-1.66422054E-2,
1121.000,-1.62668545E-2,
1122.000,-1.48228286E-2,
1123.000,-1.68059506E-2,
1124.000,-1.74903665E-2,
1125.000,-1.62525605E-2,
1126.000,-1.62445772E-2,
1127.000,-1.58465840E-2,
1128.000,-1.54498387E-2,
1129.000,-1.52441198E-2,
1130.00,-1.58290248E-2,
1131.000,-1.56474356E-2,
1132.000,-1.56426337E-2,
1133.000,-1.52329551E-2,
1134.000,-1.48452092E-2,
1135.000,-1.52154323E-2,
1136.000,-1.46232098E-2,
1137.000,-1.50367208E-2,
1138.000,-1.44235296E-2,
1139.000,-1.33932624E-2,
1140.00,-1.62254553E-2,
1141.000,-1.33852577E-2,
1142.000,-1.40350601E-2,
1143.000,-1.28082158E-2,
1144.000,-1.54290404E-2,
1145.000,-1.35757960E-2,
1146.000,-1.46424016E-2,
1147.000,-1.42189404E-2,
1148.000,-1.43852169E-2,
1149.000,-1.68822091E-2,
1150.00,-1.39726708E-2,
1151.000,-1.40158404E-2,
1152.000,-1.27857607E-2,
1153.000,-1.52393440E-2,
1154.000,-1.54514201E-2,
1155.000,-1.46328062E-2,
1156.000,-1.49968481E-2,
1157.000,-1.39774606E-2,
1158.000,-1.42701045E-2,
1159.000,-1.52393738E-2,
1160.00,-1.31657207E-2,
1161.000,-1.46056926E-2,
1162.000,-1.54035874E-2,
1163.000,-1.44395307E-2,
1164.000,-1.42013757E-2,
1165.000,-1.41981738E-2,
1166.000,-1.34044131E-2,
1167.000,-1.44506851E-2,
1168.000,-1.35693830E-2,
1169.000,-1.19508831E-2,
1170.00,-1.38174985E-2,
1171.000,-1.38303172E-2,
1172.000,-1.23316050E-2,
1173.000,-1.36062112E-2,
1174.000,-1.35806212E-2,
1175.000,-1.27761541E-2,
1176.000,-1.41901849E-2,
1177.000,-1.36190364E-2,
1178.000,-1.36110056E-2,
1179.000,-1.29573569E-2,
1180.00,-1.11482097E-2,
1181.000,-1.27616823E-2,
1182.000,-1.36078596E-2,
1183.000,-1.27825486E-2,
1184.000,-1.25482883E-2,
1185.000,-1.29653690E-2,
1186.000,-1.34028858E-2,
1187.000,-1.35885915E-2,
1188.000,-1.17467502E-2,
1189.000,-1.19508523E-2,
1190.00,-1.40142543E-2,
1191.000,-1.33692184E-2,
1192.000,-1.37710739E-2,
1193.000,-1.36078596E-2,
1194.000,-1.38079152E-2,
1195.000,-1.33772232E-2,
1196.000,-1.09195197E-2,
1197.000,-1.48372008E-2,
1198.000,-1.15264142E-2,
1199.000,-1.19363843E-2,
1200.00,-1.17772939E-2,
1201.000,-1.02730673E-2,
1202.000,-1.23428134E-2,
1203.000,-1.21260267E-2,
1204.000,-1.38143245E-2,
1205.000,-1.25723779E-2,
1206.000,-9.64830071E-3,
1207.000,-1.15489345E-2,
1208.000,-1.17820771E-2,
1209.000,-1.29926465E-2,
1210.00,-1.09066144E-2,
1211.000,-1.19380085E-2,
1212.000,-1.22063579E-2,
1213.000,-1.19155087E-2,
1214.000,-1.25948442E-2,
1215.000,-1.21484855E-2,
1216.000,-1.27793355E-2,
1217.000,-1.19428523E-2,
1218.000,-1.34044439E-2,
1219.000,-1.27488626E-2,
1220.00,-1.15504991E-2,
1221.000,-1.17612248E-2,
1222.000,-1.20987259E-2,
1223.000,-1.21517032E-2,
1224.000,-1.17499400E-2,
1225.000,-1.15618203E-2,
1226.000,-1.39598567E-2,
1227.000,-1.31945750E-2,
1228.000,-1.13316895E-2,
1229.000,-1.25611750E-2,
1230.00,-1.27665168E-2,
1231.000,-1.15199704E-2,
1232.000,-1.28082158E-2,
1233.000,-1.27633344E-2,
1234.000,-1.23668844E-2,
1235.000,-1.27777448E-2,
1236.000,-1.17467195E-2,
1237.000,-9.89860483E-3,
1238.000,-1.31705506E-2,
1239.000,-1.15633849E-2,
1240.00,-1.15778958E-2,
1241.000,-1.15263835E-2,
1242.000,-1.08985947E-2,
1243.000,-9.85018816E-3,
1244.000,-1.38351088E-2,
1245.000,-1.17370598E-2,
1246.000,-1.01100719E-2,
1247.000,-1.09114386E-2,
1248.000,-9.88086499E-3,
1249.000,-9.70321056E-3,
1250.00,-1.05085261E-2,
1251.000,-1.11562861E-2,
1252.000,-1.13107851E-2,
1253.000,-1.11256689E-2,
1254.000,-9.88409854E-3,
1255.000,-1.00843059E-2,
1256.000,-1.23380050E-2,
1257.000,-1.23733459E-2,
1258.000,-1.11353118E-2,
1259.000,-1.13687385E-2,
1260.00,-1.01036383E-2,
1261.000,-1.11369090E-2,
1262.000,-1.03053143E-2,
1263.000,-1.13269007E-2,
1264.000,-1.00907097E-2,
1265.000,-9.45596956E-3,
1266.000,-1.23733757E-2,
1267.000,-9.68059432E-3,
1268.000,-1.03150057E-2,
1269.000,-1.13526238E-2,
1270.00,-9.49314795E-3,
1271.000,-1.03198364E-2,
1272.000,-1.03037450E-2,
1273.000,-1.00891087E-2,
1274.000,-1.07181286E-2,
1275.000,-1.13784065E-2,
1276.000,-1.17161740E-2,
1277.000,-1.09178908E-2,
1278.000,-1.13478051E-2,
1279.000,-1.07406601E-2,
1280.00,-1.04972385E-2,
1281.000,-1.05085569E-2,
1282.000,-1.00955730E-2,
1283.000,-1.09388456E-2,
1284.000,-1.13043385E-2,
1285.000,-8.23554955E-3,
1286.000,-1.03375893E-2,
1287.000,-9.67575703E-3,
1288.000,-1.08937705E-2,
1289.000,-9.65147465E-3,
1290.00,-9.08083282E-3,
1291.000,-1.03021143E-2,
1292.000,-1.01149362E-2,
1293.000,-1.00729773E-2,
1294.000,-1.13301240E-2,
1295.000,-1.01004681E-2,
1296.000,-1.02988835E-2,
1297.000,-1.05069270E-2,
1298.000,-1.05214426E-2,
1299.000,-9.87116341E-3,
1300.00,-7.36426981E-3,
1301.000,-8.67133774E-3,
1302.000,-9.47372708E-3,
1303.000,-9.05173458E-3,
1304.000,-1.07600251E-2,
1305.000,-1.03020836E-2,
1306.000,-1.01165669E-2,
1307.000,-8.22741911E-3,
1308.000,-9.47536062E-3,
1309.000,-9.71451867E-3,
1310.00,-1.05036972E-2,
1311.000,-1.03085758E-2,
1312.000,-1.19573204E-2,
1313.000,-1.00826435E-2,
1314.000,-1.13590695E-2,
1315.000,-9.07111354E-3,
1316.000,-1.15344217E-2,
1317.000,-1.05359582E-2,
1318.000,-8.25014152E-3,
1319.000,-7.58183561E-3,
1320.00,-1.01165362E-2,
1321.000,-9.06950887E-3,
1322.000,-1.23283584E-2,
1323.000,-9.65310819E-3,
1324.000,-1.01036383E-2,
1325.000,-1.03279287E-2,
1326.000,-9.24094487E-3,
1327.000,-1.00988057E-2,
1328.000,-1.17740743E-2,
1329.000,-1.21533265E-2,
1330.00,-9.84532107E-3,
1331.000,-9.68379900E-3,
1332.000,-1.00955730E-2,
1333.000,-1.07116736E-2,
1334.000,-1.15698278E-2,
1335.000,-8.47375300E-3,
1336.000,-7.79768359E-3,
1337.000,-8.26794840E-3,
1338.000,-8.64542462E-3,
1339.000,-9.29109473E-3,
1340.00,-9.69834253E-3,
1341.000,-9.65313893E-3,
1342.000,-9.47052054E-3,
1343.000,-8.48506205E-3,
1344.000,-9.06139333E-3,
1345.000,-9.70000587E-3,
1346.000,-9.85015742E-3,
1347.000,-9.71288513E-3,
1348.000,-7.59155815E-3,
1349.000,-7.82689638E-3,
1350.00,-8.63569509E-3,
1351.000,-7.82525633E-3,
1352.000,-7.61753414E-3,
1353.000,-9.22638644E-3,
1354.000,-1.07068168E-2,
1355.000,-1.03117451E-2,
1356.000,-7.83500448E-3,
1357.000,-8.80893879E-3,
1358.000,-8.03127140E-3,
1359.000,-8.47211573E-3,
1360.00,-8.88340361E-3,
1361.000,-7.77171832E-3,
1362.000,-7.62403570E-3,
1363.000,-9.05981939E-3,
1364.000,-7.59158889E-3,
1365.000,-7.82364700E-3,
1366.000,-5.73381595E-3,
1367.000,-6.13142550E-3,
1368.000,-9.90667380E-3,
1369.000,-8.45753122E-3,
1370.00,-9.62888636E-3,
1371.000,-9.07111354E-3,
1372.000,-7.83336442E-3,
1373.000,-8.22741911E-3,
1374.000,-6.58233277E-3,
1375.000,-6.78564981E-3,
1376.000,-8.03937484E-3,
1377.000,-7.59802898E-3,
1378.000,-7.40320748E-3,
1379.000,-7.81229045E-3,
1380.00,-8.04098323E-3,
1381.000,-7.61267357E-3,
1382.000,-7.61428336E-3,
1383.000,-6.76613813E-3,
1384.000,-8.04262236E-3,
1385.000,-8.63572583E-3,
1386.000,-6.57420186E-3,
1387.000,-5.94570395E-3,
1388.000,-5.75666968E-3,
1389.000,-7.17579015E-3,
1390.00,-6.98728999E-3,
1391.000,-7.60778179E-3,
1392.000,-7.38050230E-3,
1393.000,-6.58562221E-3,
1394.000,-6.16075099E-3,
1395.000,-7.60453055E-3,
1396.000,-6.38705492E-3,
1397.000,-8.41704942E-3,
1398.000,-7.81229045E-3,
1399.000,-9.06139333E-3,
1400.00,-8.91578477E-3,
1401.000,-8.16907547E-3,
1402.000,-9.48346872E-3,
1403.000,-8.22741911E-3,
1404.000,-8.44785944E-3,
1405.000,-6.97429897E-3,
1406.000,-7.63706956E-3,
1407.000,-8.41704942E-3,
1408.000,-6.55955309E-3,
1409.000,-6.78077945E-3,
1410.00,-6.78403676E-3,
1411.000,-6.74830098E-3,
1412.000,-6.99215801E-3,
1413.000,-7.82364700E-3,
1414.000,-5.75340493E-3,
1415.000,-7.20671844E-3,
1416.000,-5.54627553E-3,
1417.000,-6.77594030E-3,
1418.000,-5.94244106E-3,
1419.000,-8.07828270E-3,
1420.00,-6.73688436E-3,
1421.000,-5.31464629E-3,
1422.000,-7.82692712E-3,
1423.000,-7.00353645E-3,
1424.000,-6.93200482E-3,
1425.000,-7.01655773E-3,
1426.000,-6.97265565E-3,
1427.000,-8.20800290E-3,
1428.000,-7.19370274E-3,
1429.000,-7.82850571E-3,
1430.00,-7.58344587E-3,
1431.000,-5.74199343E-3,
1432.000,-5.34726353E-3,
1433.000,-5.93914650E-3,
1434.000,-6.16233516E-3,
1435.000,-5.53488964E-3,
1436.000,-6.34634960E-3,
1437.000,-5.37010655E-3,
1438.000,-5.94732026E-3,
1439.000,-4.26572887E-3,
1440.00,-7.80579168E-3,
1441.000,-5.94570395E-3,
1442.000,-7.42111076E-3,
1443.000,-5.74199343E-3,
1444.000,-5.33422315E-3,
1445.000,-6.97591109E-3,
1446.000,-4.88525769E-3,
1447.000,-5.75502170E-3,
1448.000,-5.29338745E-3,
1449.000,-5.55445673E-3,
1450.00,-4.47833445E-3,
1451.000,-5.25591010E-3,
1452.000,-4.47178585E-3,
1453.000,-6.38053520E-3,
1454.000,-5.93917724E-3,
1455.000,-6.96943095E-3,
1456.000,-5.54957287E-3,
1457.000,-6.77100848E-3,
1458.000,-6.78077945E-3,
1459.000,-6.17050519E-3,
1460.00,-5.73546393E-3,
1461.000,-6.17379788E-3,
1462.000,-4.87379264E-3,
1463.000,-6.16075099E-3,
1464.000,-6.57258788E-3,
1465.000,-5.91636449E-3,
1466.000,-7.57211354E-3,
1467.000,-5.77293104E-3,
1468.000,-6.77429652E-3,
1469.000,-6.17376668E-3,
1470.00,-6.14931947E-3,
1471.000,-6.57094317E-3,
1472.000,-6.60188356E-3,
1473.000,-5.56095829E-3,
1474.000,-6.11185376E-3,
1475.000,-6.39683520E-3,
1476.000,-6.95476495E-3,
1477.000,-6.99377013E-3,
1478.000,-5.74361021E-3,
1479.000,-4.70062345E-3,
1480.00,-7.80582242E-3,
1481.000,-7.59319915E-3,
1482.000,-6.97752368E-3,
1483.000,-5.73055074E-3,
1484.000,-5.55115938E-3,
1485.000,-6.77268347E-3,
1486.000,-5.92286047E-3,
1487.000,-5.30972844E-3,
1488.000,-6.37404574E-3,
1489.000,-6.75478438E-3,
1490.00,-7.63700763E-3,
1491.000,-5.98803209E-3,
1492.000,-5.47615252E-3,
1493.000,-5.51040657E-3,
1494.000,-4.27555665E-3,
1495.000,-5.53977396E-3,
1496.000,-6.76778192E-3,
1497.000,-6.13953359E-3,
1498.000,-5.75663848E-3,
1499.000,-6.97591109E-3,
1500.00,-6.36752555E-3,
1501.000,-6.77429652E-3,
1502.000,-6.39028382E-3,
1503.000,-4.69410885E-3,
1504.000,-5.31461509E-3,
1505.000,-4.66306368E-3,
1506.000,-4.71044146E-3,
1507.000,-6.15261216E-3,
1508.000,-5.32768713E-3,
1509.000,-4.49632760E-3,
1510.00,-5.33584133E-3,
1511.000,-4.88852896E-3,
1512.000,-4.04159399E-3,
1513.000,-5.12041664E-3,
1514.000,-7.41135376E-3,
1515.000,-5.94890537E-3,
1516.000,-6.57261908E-3,
1517.000,-5.75175695E-3,
1518.000,-4.70227515E-3,
1519.000,-4.65979055E-3,
1520.00,-5.51370438E-3,
1521.000,-6.12002425E-3,
1522.000,-5.31299645E-3,
1523.000,-5.13184443E-3,
1524.000,-4.67447191E-3,
1525.000,-5.11876633E-3,
1526.000,-4.91466746E-3,
1527.000,-6.57094317E-3,
1528.000,-3.86806135E-3,
1529.000,-4.24117409E-3,
1530.00,-5.10403747E-3,
1531.000,-4.27228073E-3,
1532.000,-4.66303248E-3,
1533.000,-6.74178591E-3,
1534.000,-6.77919760E-3,
1535.000,-5.33260452E-3,
1536.000,-4.90647415E-3,
1537.000,-5.30649163E-3,
1538.000,-5.53977396E-3,
1539.000,-4.47995635E-3,
1540.00,-6.56607049E-3,
1541.000,-5.76801831E-3,
1542.000,-6.98077912E-3,
1543.000,-3.87624325E-3,
1544.000,-5.05343266E-3,
1545.000,-7.42597366E-3,
1546.000,-3.65515659E-3,
1547.000,-5.93914650E-3,
1548.000,-4.90323408E-3,
1549.000,-5.11387782E-3,
1550.00,-2.97976821E-3,
1551.000,-3.45036853E-3,
1552.000,-4.27062716E-3,
1553.000,-5.10571897E-3,
1554.000,-2.19810288E-3,
1555.000,-5.11060795E-3,
1556.000,-3.87134030E-3,
1557.000,-4.69738198E-3,
1558.000,-5.32768713E-3,
1559.000,-3.84020479E-3,
1560.00,-4.45871893E-3,
1561.000,-2.82550091E-3,
1562.000,-5.76481596E-3,
1563.000,-5.30810980E-3,
1564.000,-6.34957897E-3,
1565.000,-5.29830530E-3,
1566.000,-5.94893657E-3,
1567.000,-6.16071979E-3,
1568.000,-5.31623373E-3,
1569.000,-5.70772681E-3,
1570.00,-5.97830536E-3,
1571.000,-5.09099010E-3,
1572.000,-6.09560497E-3,
1573.000,-5.34726353E-3,
1574.000,-6.35448471E-3,
1575.000,-5.97665831E-3,
1576.000,-6.56768447E-3,
1577.000,-6.13139477E-3,
1578.000,-5.12038544E-3,
1579.000,-5.11552813E-3,
1580.00,-6.38053520E-3,
1581.000,-4.70389612E-3,
1582.000,-5.53977396E-3,
1583.000,-5.09921089E-3,
1584.000,-5.35706664E-3,
1585.000,-6.15910441E-3,
1586.000,-5.53650735E-3,
1587.000,-3.64206545E-3,
1588.000,-4.28376207E-3,
1589.000,-5.56425517E-3,
1590.00,-5.30649163E-3,
1591.000,-3.84348398E-3,
1592.000,-6.57094317E-3,
1593.000,-5.54300891E-3,
1594.000,-3.82877444E-3,
1595.000,-4.70719999E-3,
1596.000,-3.45527614E-3,
1597.000,-2.59241555E-3,
1598.000,-4.24775714E-3,
1599.000,-5.29015064E-3,
1600.00,-4.88363765E-3,
1601.000,-3.87624325E-3,
1602.000,-4.50122356E-3,
1603.000,-6.14447333E-3,
1604.000,-4.10374068E-3,
1605.000,-3.84023599E-3,
1606.000,-4.68101772E-3,
1607.000,-3.90903093E-3,
1608.000,-4.70551662E-3,
1609.000,-2.59730150E-3,
1610.00,-4.89342026E-3,
1611.000,-4.24941117E-3,
1612.000,-6.73688436E-3,
1613.000,-5.96198952E-3,
1614.000,-4.24772594E-3,
1615.000,-4.27883258E-3,
1616.000,-3.24710994E-3,
1617.000,-2.97810952E-3,
1618.000,-4.67450311E-3,
1619.000,-3.86150344E-3,
1620.00,-5.52997459E-3,
1621.000,-3.68630537E-3,
1622.000,-5.53000579E-3,
1623.000,-5.28361369E-3,
1624.000,-3.67977587E-3,
1625.000,-4.45706630E-3,
1626.000,-3.62075609E-3,
1627.000,-4.28862870E-3,
1628.000,-2.79926788E-3,
1629.000,-2.98962509E-3,
1630.00,-4.71044146E-3,
1631.000,-3.87786701E-3,
1632.000,-4.51266719E-3,
1633.000,-3.64859542E-3,
1634.000,-4.89338906E-3,
1635.000,-4.49302234E-3,
1636.000,-4.11522621E-3,
1637.000,-3.83533281E-3,
1638.000,-4.65651741E-3,
1639.000,-3.65843717E-3,
1640.00,-6.15096558E-3,
1641.000,-4.28862870E-3,
1642.000,-4.08248510E-3,
1643.000,-3.62897362E-3,
1644.000,-3.84676317E-3,
1645.000,-1.96464919E-3,
1646.000,-4.07433836E-3,
1647.000,-4.47833445E-3,
1648.000,-4.90650535E-3,
1649.000,-4.46685869E-3,
1650.00,-4.27390309E-3,
1651.000,-5.08937053E-3,
1652.000,-5.51855750E-3,
1653.000,-5.50552225E-3,
1654.000,-2.80909752E-3,
1655.000,-5.14812907E-3,
1656.000,-3.63387913E-3,
1657.000,-2.57105473E-3,
1658.000,-5.97824296E-3,
1659.000,-5.32771833E-3,
1660.00,-3.82218463E-3,
1661.000,-3.01252981E-3,
1662.000,-5.29995514E-3,
1663.000,-3.86153464E-3,
1664.000,-3.41592031E-3,
1665.000,-4.88856016E-3,
1666.000,-3.66499834E-3,
1667.000,-4.92444960E-3,
1668.000,-3.19459918E-3,
1669.000,-1.55334617E-3,
1670.00,-1.93836400E-3,
1671.000,-3.66009306E-3,
1672.000,-4.66795731E-3,
1673.000,-1.13012036E-3,
1674.000,-2.38546473E-3,
1675.000,-2.40846421E-3,
1676.000,-5.75663848E-3,
1677.000,-2.61045573E-3,
1678.000,-3.22909630E-3,
1679.000,-3.84189119E-3,
1680.00,-3.42251640E-3,
1681.000,-3.66006186E-3,
1682.000,-5.74031426E-3,
1683.000,-2.98956246E-3,
1684.000,-4.49794903E-3,
1685.000,-3.00599029E-3,
1686.000,-3.03552742E-3,
1687.000,-5.09429071E-3,
1688.000,-6.14447333E-3,
1689.000,-3.44055332E-3,
1690.00,-4.68263868E-3,
1691.000,-4.45871893E-3,
1692.000,-4.25755419E-3,
1693.000,-3.65353189E-3,
1694.000,-3.66502954E-3,
1695.000,-4.27390309E-3,
1696.000,-3.85172875E-3,
1697.000,-3.43889650E-3,
1698.000,-4.68759472E-3,
1699.000,-3.21261445E-3,
1700.00,-3.84023599E-3,
1701.000,-4.92282957E-3,
1702.000,-2.80086440E-3,
1703.000,-3.42904963E-3,
1704.000,-3.20445141E-3,
1705.000,-2.82881898E-3,
1706.000,-3.64865782E-3,
1707.000,-1.29655120E-3,
1708.000,-3.04209790E-3,
1709.000,-2.62523792E-3,
1710.00,-2.60719843E-3,
1711.000,-1.96631136E-3,
1712.000,-3.00107757E-3,
1713.000,-3.66987218E-3,
1714.000,-2.39198259E-3,
1715.000,-2.58420967E-3,
1716.000,-2.40517408E-3,
1717.000,-1.51058380E-3,
1718.000,-2.80581065E-3,
1719.000,-4.21337225E-3,
1720.00,-3.47006088E-3,
1721.000,-4.91301622E-3,
1722.000,-3.40610440E-3,
1723.000,-3.21267685E-3,
1724.000,-3.45693273E-3,
1725.000,-4.47833445E-3,
1726.000,-5.31791430E-3,
1727.000,-4.89018019E-3,
1728.000,-2.62360950E-3,
1729.000,-3.22249741E-3,
1730.00,-5.51690860E-3,
1731.000,-3.88611108E-3,
1732.000,-3.45199392E-3,
1733.000,-3.45852692E-3,
1734.000,-3.42085958E-3,
1735.000,-3.02570267E-3,
1736.000,-4.08413913E-3,
1737.000,-4.46529919E-3,
1738.000,-1.57312478E-3,
1739.000,-4.25427826E-3,
1740.00,-5.32445032E-3,
1741.000,-4.48650494E-3,
1742.000,-4.91790753E-3,
1743.000,-3.86478240E-3,
1744.000,-3.45365051E-3,
1745.000,-1.12188666E-3,
1746.000,-2.18662899E-3,
1747.000,-2.59078690E-3,
1748.000,-1.71795173E-3,
1749.000,-3.04047088E-3,
1750.00,-2.79926788E-3,
1751.000,-3.85169755E-3,
1752.000,-3.03718564E-3,
1753.000,-3.40119610E-3,
1754.000,-4.27390309E-3,
1755.000,-3.85497650E-3,
1756.000,-3.62403691E-3,
1757.000,-4.52573225E-3,
1758.000,-2.56450847E-3,
1759.000,-2.38703168E-3,
1760.00,-4.28373087E-3,
1761.000,-4.48323041E-3,
1762.000,-2.81238463E-3,
1763.000,-3.21761845E-3,
1764.000,-3.85169755E-3,
1765.000,-9.35676333E-4,
1766.000,-2.99287937E-3,
1767.000,-3.24707874E-3,
1768.000,-3.42251640E-3,
1769.000,-3.44052189E-3,
1770.00,-3.23394383E-3,
1771.000,-3.87955341E-3,
1772.000,-2.78940657E-3,
1773.000,-1.32617354E-3,
1774.000,-1.97289814E-3,
1775.000,-3.26183927E-3,
1776.000,-2.58088950E-3,
1777.000,-3.86315864E-3,
1778.000,-2.56284839E-3,
1779.000,-2.17020162E-3,
1780.00,-2.17838399E-3,
1781.000,-3.19625693E-3,
1782.000,-4.48323041E-3,
1783.000,-2.41996348E-3,
1784.000,-3.43067525E-3,
1785.000,-1.75413524E-3,
1786.000,-4.71533462E-3,
1787.000,-5.08940173E-3,
1788.000,-4.28865990E-3,
1789.000,-3.00764875E-3,
1790.00,-5.12530562E-3,
1791.000,-4.28865990E-3,
1792.000,-2.81401235E-3,
1793.000,-2.78120418E-3,
1794.000,-2.40517408E-3,
1795.000,-2.15869560E-3,
1796.000,-1.77879981E-3,
1797.000,-1.56493089E-3,
1798.000,-1.11534994E-3,
1799.000,-2.00084341E-3,
1800.00,-1.10871880E-3,
1801.000,-2.57647975E-4,
1802.000,-2.40025483E-3,
1803.000,-1.75576704E-3,
1804.000,-2.34601204E-3,
