Labels,MOF 2 430nm 1000 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9.999E005,
Step,100.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

7.721E005,-4.03233524E-3,
7.722E005,-4.01508296E-3,
7.723E005,1.95344654E-3,
7.724E005,1.95551710E-3,
7.725E005,1.28620630E-3,
7.726E005,-1.36813370E-3,
7.727E005,-2.73589813E-3,
7.728E005,-3.39433458E-3,
7.729E005,-4.72157588E-3,
7.73E05,-4.30164619E-5,
7.731E005,6.13456068E-4,
7.732E005,-3.40201333E-3,
7.733E005,-7.39146536E-3,
7.734E005,-7.16850860E-4,
7.735E005,-5.39434981E-3,
7.736E005,-2.04050750E-3,
7.737E005,-5.06859542E-5,
7.738E005,-2.72923941E-3,
7.739E005,-4.07593139E-3,
7.74E05,1.95344654E-3,
7.741E005,4.63193329E-3,
7.742E005,1.28523167E-3,
7.743E005,-3.40981595E-3,
7.744E005,2.61965883E-3,
7.745E005,-6.71759667E-3,
7.746E005,2.61955964E-3,
7.747E005,-2.74262764E-3,
7.748E005,3.28777451E-3,
7.749E005,-7.16801267E-4,
7.75E05,-7.02528865E-4,
7.751E005,-2.74937786E-3,
7.752E005,-5.32582671E-5,
7.753E005,-2.06870981E-3,
7.754E005,-2.05170666E-3,
7.755E005,3.97518603E-3,
7.756E005,-7.39146536E-3,
7.757E005,-1.38656190E-3,
7.758E005,-2.05735676E-3,
7.759E005,-2.74937740E-3,
7.76E05,-6.05650200E-3,
7.761E005,-7.27621256E-4,
7.762E005,6.16552250E-4,
7.763E005,-7.41929794E-3,
7.764E005,5.29860985E-3,
7.765E005,-2.05730693E-3,
7.766E005,-7.33645773E-3,
7.767E005,3.94277414E-3,
7.768E005,-2.71583418E-3,
7.769E005,-2.05740659E-3,
7.77E05,-7.27671315E-4,
7.771E005,3.93917831E-3,
7.772E005,2.61807535E-3,
7.773E005,-7.23953650E-4,
7.774E005,-2.05170666E-3,
7.775E005,-6.79508038E-3,
7.776E005,3.28266155E-3,
7.777E005,-3.37884855E-3,
7.778E005,3.29296873E-3,
7.779E005,-4.56147027E-5,
7.78E05,1.28625589E-3,
7.781E005,-2.72918981E-3,
7.782E005,3.96423228E-3,
7.783E005,-2.05165683E-3,
7.784E005,6.22638036E-4,
7.785E005,-7.31250271E-4,
7.786E005,-1.37270731E-3,
7.787E005,-1.40049495E-3,
7.788E005,-4.81215429E-5,
7.789E005,-4.74102562E-3,
7.79E05,-7.16801267E-4,
7.791E005,-5.37284091E-3,
7.792E005,-4.05841228E-3,
7.793E005,-5.06362849E-5,
7.794E005,-3.41749261E-3,
7.795E005,-5.83766487E-5,
7.796E005,-3.38662951E-3,
7.797E005,-7.34940812E-4,
7.798E005,3.29809496E-3,
7.799E005,-7.40528526E-3,
7.8E05,-7.20446871E-4,
7.801E005,-2.05730693E-3,
7.802E005,-3.37119051E-3,
7.803E005,-4.06715833E-3,
7.804E005,-2.73584854E-3,
7.805E005,-3.38657945E-3,
7.806E005,-7.20446580E-4,
7.807E005,3.96785559E-3,
7.808E005,1.95391197E-3,
7.809E005,1.28471723E-3,
7.81E05,-1.38656155E-3,
7.811E005,-3.40976566E-3,
7.812E005,-6.70476397E-3,
7.813E005,-2.68936809E-3,
7.814E005,1.28420116E-3,
7.815E005,4.62262379E-3,
7.816E005,1.28579431E-3,
7.817E005,-1.38194603E-3,
7.818E005,6.16502366E-4,
7.819E005,2.62114778E-3,
7.82E05,-3.42539372E-3,
7.821E005,1.95191032E-3,
7.822E005,-8.06643069E-3,
7.823E005,-6.73037022E-3,
7.824E005,-3.40976613E-3,
7.825E005,-8.09631869E-3,
7.826E005,-4.05841228E-3,
7.827E005,-7.27621256E-4,
7.828E005,1.95140135E-3,
7.829E005,6.16552134E-4,
7.83E05,-1.37734425E-3,
7.831E005,-6.08011847E-3,
7.832E005,-7.16751441E-4,
7.833E005,6.18093065E-4,
7.834E005,-7.13216665E-4,
7.835E005,-5.06859542E-5,
7.836E005,-4.74107591E-3,
7.837E005,-1.39119173E-3,
7.838E005,1.94943021E-3,
7.839E005,-7.41929794E-3,
7.84E05,-5.84267436E-5,
7.841E005,-2.02927808E-3,
7.842E005,-2.72245170E-3,
7.843E005,-5.32582671E-5,
7.844E005,5.31003065E-3,
7.845E005,-4.81215429E-5,
7.846E005,-6.08011847E-3,
7.847E005,1.28676556E-3,
7.848E005,-2.72245170E-3,
7.849E005,1.95293291E-3,
7.85E05,-4.06720815E-3,
7.851E005,-3.41759273E-3,
7.852E005,-3.79423618E-5,
7.853E005,-3.40981595E-3,
7.854E005,3.96066997E-3,
7.855E005,1.28471723E-3,
7.856E005,-2.72255135E-3,
7.857E005,-1.39578641E-3,
7.858E005,1.28466741E-3,
7.859E005,-3.40971607E-3,
7.86E05,-5.06362849E-5,
7.861E005,-6.03293208E-3,
7.862E005,-4.75084595E-3,
7.863E005,-5.06859542E-5,
7.864E005,-4.70209587E-3,
7.865E005,5.27048809E-3,
7.866E005,-2.72250175E-3,
7.867E005,-6.10227835E-5,
7.868E005,-6.79518096E-3,
7.869E005,-2.70923693E-3,
7.87E05,-1.39583647E-3,
7.871E005,-2.74262764E-3,
7.872E005,1.28476706E-3,
7.873E005,-6.75618462E-3,
7.874E005,-4.09350824E-3,
7.875E005,-1.36818329E-3,
7.876E005,-1.38656190E-3,
7.877E005,-7.16850860E-4,
7.878E005,-3.38662951E-3,
7.879E005,-5.83766487E-5,
7.88E05,-7.09643064E-4,
7.881E005,-4.05846210E-3,
7.882E005,-2.05165707E-3,
7.883E005,-1.37280638E-3,
7.884E005,-1.37734425E-3,
7.885E005,1.95293291E-3,
7.886E005,1.28579431E-3,
7.887E005,-1.39583612E-3,
7.888E005,-4.74107591E-3,
7.889E005,-1.40049495E-3,
7.89E05,-2.72250175E-3,
7.891E005,6.14956603E-4,
7.892E005,-3.40201333E-3,
7.893E005,-4.02374566E-3,
7.894E005,-4.73128585E-3,
7.895E005,-7.16801267E-4,
7.896E005,3.96790588E-3,
7.897E005,-7.20346987E-4,
7.898E005,-4.81215429E-5,
7.899E005,-2.04607355E-3,
7.9E05,-2.72245170E-3,
7.901E005,-2.70913774E-3,
7.902E005,-4.04105056E-3,
7.903E005,-2.04607355E-3,
7.904E005,2.61960924E-3,
7.905E005,3.96066997E-3,
7.906E005,-7.20396929E-4,
7.907E005,-3.36360605E-3,
7.908E005,-7.37763755E-3,
7.909E005,1.95237121E-3,
7.91E05,6.13456068E-4,
7.911E005,-2.68936809E-3,
7.912E005,1.28471723E-3,
7.913E005,-3.40201333E-3,
7.914E005,-3.37124057E-3,
7.915E005,-7.27621256E-4,
7.916E005,-5.39439917E-3,
7.917E005,1.28518196E-3,
7.918E005,-3.39433458E-3,
7.919E005,-4.74107591E-3,
7.92E05,-5.36213676E-3,
7.921E005,-4.07588109E-3,
7.922E005,-4.74107591E-3,
7.923E005,-2.05170666E-3,
7.924E005,6.08725706E-4,
7.925E005,-1.40049495E-3,
7.926E005,-4.75084595E-3,
7.927E005,-2.04040855E-3,
7.928E005,-4.10241354E-3,
7.929E005,1.28316437E-3,
7.93E05,6.18093065E-4,
7.931E005,-3.38652986E-3,
7.932E005,-4.08473052E-3,
7.933E005,-5.38362842E-3,
7.934E005,-5.99796744E-3,
7.935E005,4.64120088E-3,
7.936E005,-8.12639017E-3,
7.937E005,3.28521407E-3,
7.938E005,-3.40211322E-3,
7.939E005,-2.75609852E-3,
7.94E05,-4.07598075E-3,
7.941E005,-2.05175625E-3,
7.942E005,1.28579431E-3,
7.943E005,-2.72250175E-3,
7.944E005,6.22638036E-4,
7.945E005,-2.70913774E-3,
7.946E005,-5.41604124E-3,
7.947E005,1.95386214E-3,
7.948E005,-2.70918710E-3,
7.949E005,-2.72250175E-3,
7.95E05,2.61807535E-3,
7.951E005,-2.06870981E-3,
7.952E005,4.63193329E-3,
7.953E005,-3.28993301E-5,
7.954E005,1.28466741E-3,
7.955E005,-6.73041958E-3,
7.956E005,-2.73589813E-3,
7.957E005,-3.40981595E-3,
7.958E005,-6.71754731E-3,
7.959E005,-7.27671315E-4,
7.96E05,-4.10241308E-3,
7.961E005,3.29034263E-3,
7.962E005,-3.37124057E-3,
7.963E005,-4.80719464E-5,
7.964E005,-1.38651195E-3,
7.965E005,-3.41759273E-3,
7.966E005,1.28373352E-3,
7.967E005,2.62574223E-3,
7.968E005,-8.06643069E-3,
7.969E005,-2.06870981E-3,
7.97E05,-5.06859542E-5,
7.971E005,4.61801467E-3,
7.972E005,3.96062015E-3,
7.973E005,2.62418925E-3,
7.974E005,-3.36360605E-3,
7.975E005,-2.07441277E-3,
7.976E005,-2.70923693E-3,
7.977E005,-2.74262764E-3,
7.978E005,-1.40516809E-3,
7.979E005,-4.06715833E-3,
7.98E05,-3.37894773E-3,
7.981E005,-4.74102562E-3,
7.982E005,-8.71059299E-3,
7.983E005,-4.04974306E-3,
7.984E005,-3.37128970E-3,
7.985E005,4.62267362E-3,
7.986E005,-6.05645264E-3,
7.987E005,-7.40538491E-3,
7.988E005,-1.39583612E-3,
7.989E005,-6.75618462E-3,
7.99E05,-1.37275667E-3,
7.991E005,-5.41599095E-3,
7.992E005,-1.39124168E-3,
7.993E005,-5.06362849E-5,
7.994E005,-7.16850860E-4,
7.995E005,-5.37284091E-3,
7.996E005,-2.75609852E-3,
7.997E005,-5.31585829E-5,
7.998E005,4.62267362E-3,
7.999E005,1.95089402E-3,
8E05,-1.08152013E-2,
8.001E005,-2.70908792E-3,
8.002E005,-2.05730693E-3,
8.003E005,-4.72157588E-3,
8.004E005,-4.30164619E-5,
8.005E005,-3.36360605E-3,
8.006E005,-7.09643064E-4,
8.007E005,-5.83766487E-5,
8.008E005,6.07206195E-4,
8.009E005,-5.84766422E-5,
8.01E05,-6.05645264E-3,
8.011E005,-6.76907599E-3,
8.012E005,-6.06831722E-3,
8.013E005,2.61654612E-3,
8.014E005,-5.06859542E-5,
8.015E005,-3.42539372E-3,
8.016E005,-5.39439917E-3,
8.017E005,-2.72913976E-3,
8.018E005,-3.41759273E-3,
8.019E005,-2.04050750E-3,
8.02E05,-2.72250175E-3,
8.021E005,-4.05841228E-3,
8.022E005,6.16502366E-4,
8.023E005,-4.71184542E-3,
8.024E005,-4.68278397E-3,
8.025E005,-8.11133068E-3,
8.026E005,-2.06870981E-3,
8.027E005,2.61649652E-3,
8.028E005,-4.70209587E-3,
8.029E005,-5.06362849E-5,
8.03E05,3.95706855E-3,
8.031E005,-2.06865999E-3,
8.032E005,1.95344654E-3,
8.033E005,-2.04607355E-3,
8.034E005,-7.16850860E-4,
8.035E005,-5.57885032E-5,
8.036E005,-4.02369583E-3,
8.037E005,-7.24003359E-4,
8.038E005,1.95237121E-3,
8.039E005,3.28016630E-3,
8.04E05,-7.20446580E-4,
8.041E005,-2.06870981E-3,
8.042E005,-4.76074731E-3,
8.043E005,-2.70918757E-3,
8.044E005,-5.32582671E-5,
8.045E005,-5.39439917E-3,
8.046E005,2.62574223E-3,
8.047E005,-2.06870981E-3,
8.048E005,6.22638036E-4,
8.049E005,-6.06821757E-3,
8.05E05,3.27252923E-3,
8.051E005,-2.07441300E-3,
8.052E005,6.15006429E-4,
8.053E005,1.28415134E-3,
8.054E005,-1.38194603E-3,
8.055E005,-3.42534319E-3,
8.056E005,-1.39124168E-3,
8.057E005,1.28415134E-3,
8.058E005,-2.72245170E-3,
8.059E005,3.29296873E-3,
8.06E05,-8.06643069E-3,
8.061E005,-2.02376326E-3,
8.062E005,-9.43649746E-3,
8.063E005,3.29809496E-3,
8.064E005,-3.35599482E-3,
8.065E005,3.28521407E-3,
8.066E005,-2.06302456E-3,
8.067E005,-4.55154768E-5,
8.068E005,6.10290735E-4,
8.069E005,-6.09210646E-3,
8.07E05,-7.16850860E-4,
8.071E005,-1.39119173E-3,
8.072E005,-6.69201929E-3,
8.073E005,-7.20396929E-4,
8.074E005,-7.20396929E-4,
8.075E005,-7.37763755E-3,
8.076E005,3.29034263E-3,
8.077E005,-4.75089625E-3,
8.078E005,-5.06362849E-5,
8.079E005,-3.38662951E-3,
8.08E05,-5.07358163E-5,
8.081E005,-5.57885032E-5,
8.082E005,4.63193329E-3,
8.083E005,-2.07436248E-3,
8.084E005,-4.69242549E-3,
8.085E005,-1.38656190E-3,
8.086E005,-5.32085214E-5,
8.087E005,-1.37739407E-3,
8.088E005,1.95442862E-3,
8.089E005,-4.81215429E-5,
8.09E05,-2.72245170E-3,
8.091E005,5.29860985E-3,
8.092E005,3.28521407E-3,
8.093E005,-7.16851151E-4,
8.094E005,1.95191032E-3,
8.095E005,6.14956603E-4,
8.096E005,-2.71583418E-3,
8.097E005,-3.40981595E-3,
8.098E005,1.95298262E-3,
8.099E005,-2.74262764E-3,
8.1E05,3.29039246E-3,
8.101E005,2.61807535E-3,
8.102E005,-4.06715833E-3,
8.103E005,-4.03233524E-3,
8.104E005,-3.36365565E-3,
8.105E005,-7.09643064E-4,
8.106E005,-1.38661149E-3,
8.107E005,-2.70261033E-3,
8.108E005,-1.40516774E-3,
8.109E005,-4.04964341E-3,
8.11E05,4.62729670E-3,
8.111E005,-6.09200634E-3,
8.112E005,-3.40206362E-3,
8.113E005,6.19629282E-4,
8.114E005,-2.72240234E-3,
8.115E005,3.29034263E-3,
8.116E005,6.18093065E-4,
8.117E005,3.96066997E-3,
8.118E005,-3.37894773E-3,
8.119E005,-8.08135048E-3,
8.12E05,-1.39583612E-3,
8.121E005,-6.70481380E-3,
8.122E005,1.95442862E-3,
8.123E005,-6.78200787E-3,
8.124E005,-5.32582671E-5,
8.125E005,1.28373352E-3,
8.126E005,-4.29670217E-5,
8.127E005,1.95288321E-3,
8.128E005,-4.10241308E-3,
8.129E005,1.95344654E-3,
8.13E05,-2.05165683E-3,
8.131E005,1.28523167E-3,
8.132E005,-5.38357906E-3,
8.133E005,1.28574460E-3,
8.134E005,1.28471723E-3,
8.135E005,3.96785559E-3,
8.136E005,-1.38189620E-3,
8.137E005,3.94628150E-3,
8.138E005,-3.40201333E-3,
8.139E005,-2.06307461E-3,
8.14E05,1.28523167E-3,
8.141E005,-4.04100120E-3,
8.142E005,-7.41924858E-3,
8.143E005,-4.74107591E-3,
8.144E005,-2.05730693E-3,
8.145E005,-3.40201333E-3,
8.146E005,-7.34890578E-4,
8.147E005,-5.38357906E-3,
8.148E005,-2.70913728E-3,
8.149E005,-8.74244608E-3,
8.15E05,1.95396179E-3,
8.151E005,-2.06875987E-3,
8.152E005,3.29550286E-3,
8.153E005,-4.02369583E-3,
8.154E005,5.28168492E-3,
8.155E005,1.95237121E-3,
8.156E005,-4.72152559E-3,
8.157E005,-6.76912675E-3,
8.158E005,-7.09643064E-4,
8.159E005,1.28368358E-3,
8.16E05,3.96785559E-3,
8.161E005,-2.05735676E-3,
8.162E005,-2.05170666E-3,
8.163E005,-2.72913976E-3,
8.164E005,1.95242092E-3,
8.165E005,6.16452540E-4,
8.166E005,1.95242092E-3,
8.167E005,-7.16751441E-4,
8.168E005,-5.07358163E-5,
8.169E005,-6.05645264E-3,
8.17E05,3.29291867E-3,
8.171E005,-2.07436294E-3,
8.172E005,1.95447868E-3,
8.173E005,1.28727383E-3,
8.174E005,-7.16801267E-4,
8.175E005,1.95038808E-3,
8.176E005,3.96790542E-3,
8.177E005,-4.55154768E-5,
8.178E005,-4.81217321E-5,
8.179E005,-6.10227835E-5,
8.18E05,-3.38662951E-3,
8.181E005,-1.39578641E-3,
8.182E005,1.28471723E-3,
8.183E005,-2.72250175E-3,
8.184E005,-5.58385182E-5,
8.185E005,5.29856002E-3,
8.186E005,2.62114778E-3,
8.187E005,-7.24053418E-4,
8.188E005,1.95447868E-3,
8.189E005,-1.38194603E-3,
8.19E05,-7.34890578E-4,
8.191E005,-5.42691210E-3,
8.192E005,-4.75089578E-3,
8.193E005,1.28523167E-3,
8.194E005,-1.38651195E-3,
8.195E005,3.29039246E-3,
8.196E005,6.16502366E-4,
8.197E005,-7.27621256E-4,
8.198E005,-4.73123556E-3,
8.199E005,6.10340794E-4,
8.2E05,-3.38662951E-3,
8.201E005,1.28523167E-3,
8.202E005,2.62109819E-3,
8.203E005,6.16552250E-4,
8.204E005,6.14956603E-4,
8.205E005,-4.55651825E-5,
8.206E005,-6.09728049E-5,
8.207E005,-2.02922849E-3,
8.208E005,1.95140135E-3,
8.209E005,3.28271114E-3,
8.21E05,-1.38661149E-3,
8.211E005,1.95344654E-3,
8.212E005,-2.72913976E-3,
8.213E005,-5.36218612E-3,
8.214E005,-2.05735699E-3,
8.215E005,-1.39124168E-3,
8.216E005,6.22687454E-4,
8.217E005,6.21111132E-4,
8.218E005,-5.06859542E-5,
8.219E005,1.28316437E-3,
8.22E05,-2.06302456E-3,
8.221E005,-5.39439917E-3,
8.222E005,-6.03298098E-3,
8.223E005,-6.09205710E-3,
8.224E005,3.29809519E-3,
8.225E005,5.29295113E-3,
8.226E005,-7.20446580E-4,
8.227E005,-5.58385182E-5,
8.228E005,2.61507113E-3,
8.229E005,-1.39119208E-3,
8.23E05,-2.05730693E-3,
8.231E005,1.95344654E-3,
8.232E005,-7.09692773E-4,
8.233E005,-7.16850860E-4,
8.234E005,-7.27621256E-4,
8.235E005,4.62262379E-3,
8.236E005,-1.37734425E-3,
8.237E005,-5.41604124E-3,
8.238E005,-4.03233524E-3,
8.239E005,-4.09355806E-3,
8.24E05,-4.06715833E-3,
8.241E005,1.95339671E-3,
8.242E005,3.96785559E-3,
8.243E005,-4.69247531E-3,
8.244E005,6.16552250E-4,
8.245E005,-1.38651195E-3,
8.246E005,5.95753687E-3,
8.247E005,-4.12015431E-3,
8.248E005,1.95237121E-3,
8.249E005,3.29550286E-3,
8.25E05,2.62269122E-3,
8.251E005,-7.20446580E-4,
8.252E005,6.13406068E-4,
8.253E005,-4.68283379E-3,
8.254E005,-5.84265508E-5,
8.255E005,-1.37734425E-3,
8.256E005,5.29865967E-3,
8.257E005,2.62269122E-3,
8.258E005,1.28676556E-3,
8.259E005,6.13406068E-4,
8.26E05,6.14956603E-4,
8.261E005,-1.37734460E-3,
8.262E005,1.95447868E-3,
8.263E005,1.95242092E-3,
8.264E005,-1.38194603E-3,
8.265E005,2.62114778E-3,
8.266E005,-2.05170666E-3,
8.267E005,1.95391197E-3,
8.268E005,-7.06080406E-4,
8.269E005,-5.57885032E-5,
8.27E05,-2.72250175E-3,
8.271E005,-3.39433458E-3,
8.272E005,1.28574460E-3,
8.273E005,-5.38357906E-3,
8.274E005,-2.72918935E-3,
8.275E005,-1.38194603E-3,
8.276E005,-1.39588618E-3,
8.277E005,6.11900818E-4,
8.278E005,-5.83766487E-5,
8.279E005,-4.71174624E-3,
8.28E05,-6.75618462E-3,
8.281E005,-6.09728049E-5,
8.282E005,1.28420116E-3,
8.283E005,-2.02927762E-3,
8.284E005,2.61965883E-3,
8.285E005,6.21111132E-4,
8.286E005,3.95706855E-3,
8.287E005,1.95344654E-3,
8.288E005,-3.36365565E-3,
8.289E005,-2.72918935E-3,
8.29E05,3.30330315E-3,
8.291E005,3.94984987E-3,
8.292E005,2.61802576E-3,
8.293E005,6.18093065E-4,
8.294E005,2.62574223E-3,
8.295E005,-4.55154768E-5,
8.296E005,-2.06302456E-3,
8.297E005,3.29286885E-3,
8.298E005,1.28373352E-3,
8.299E005,-4.04755338E-5,
8.3E05,-4.05841228E-3,
8.301E005,-5.47068287E-3,
8.302E005,-1.38656190E-3,
8.303E005,-5.58385182E-5,
8.304E005,-2.70251115E-3,
8.305E005,1.95447868E-3,
8.306E005,-6.73037022E-3,
8.307E005,-7.09643355E-4,
8.308E005,5.30423643E-3,
8.309E005,6.13406068E-4,
8.31E05,-2.08013318E-3,
8.311E005,3.28777451E-3,
8.312E005,6.19579689E-4,
8.313E005,3.29555292E-3,
8.314E005,7.27508636E-3,
8.315E005,-7.06080406E-4,
8.316E005,-2.73589813E-3,
8.317E005,2.62891245E-3,
8.318E005,-5.84267436E-5,
8.319E005,-2.05730693E-3,
8.32E05,5.28730918E-3,
8.321E005,-2.04607355E-3,
8.322E005,1.95551710E-3,
8.323E005,-2.03480991E-3,
8.324E005,-4.06720769E-3,
8.325E005,1.95140135E-3,
8.326E005,3.95342894E-3,
8.327E005,-1.39588618E-3,
8.328E005,6.16502366E-4,
8.329E005,4.63193329E-3,
8.33E05,-5.39439917E-3,
8.331E005,6.16502366E-4,
8.332E005,6.22638036E-4,
8.333E005,-5.58385182E-5,
8.334E005,-1.39119208E-3,
8.335E005,6.13456068E-4,
8.336E005,-4.70209587E-3,
8.337E005,-2.06870981E-3,
8.338E005,-5.06859542E-5,
8.339E005,-5.06362849E-5,
8.34E05,-5.06859542E-5,
8.341E005,-5.83766487E-5,
8.342E005,-6.73037022E-3,
8.343E005,1.95447868E-3,
8.344E005,-2.06302456E-3,
8.345E005,-4.03233524E-3,
8.346E005,-2.05170666E-3,
8.347E005,-7.42204837E-4,
8.348E005,6.22638036E-4,
8.349E005,1.95186085E-3,
8.35E05,4.62267362E-3,
8.351E005,-2.70918710E-3,
8.352E005,-2.72913976E-3,
8.353E005,-5.44875441E-3,
8.354E005,6.13456068E-4,
8.355E005,3.29039246E-3,
8.356E005,-5.32582671E-5,
8.357E005,1.95288321E-3,
8.358E005,-4.69242549E-3,
8.359E005,-6.02127425E-3,
8.36E05,-1.40516809E-3,
8.361E005,1.95546704E-3,
8.362E005,-2.06302479E-3,
8.363E005,1.95396179E-3,
8.364E005,6.16552134E-4,
8.365E005,-3.40981595E-3,
8.366E005,-4.74107591E-3,
8.367E005,2.62114778E-3,
8.368E005,-1.39583612E-3,
8.369E005,-4.04261664E-5,
8.37E05,-7.40528526E-3,
8.371E005,3.29296873E-3,
8.372E005,1.28420116E-3,
8.373E005,1.28363364E-3,
8.374E005,6.16601959E-4,
8.375E005,-7.16751441E-4,
8.376E005,-5.39439917E-3,
8.377E005,-2.05730693E-3,
8.378E005,-2.06870981E-3,
8.379E005,-7.13216665E-4,
8.38E05,-5.32085214E-5,
8.381E005,-3.40206362E-3,
8.382E005,-7.20446580E-4,
8.383E005,-5.32582671E-5,
8.384E005,-4.08473052E-3,
8.385E005,-4.04100027E-3,
8.386E005,-1.39583612E-3,
8.387E005,-4.09355806E-3,
8.388E005,6.13406184E-4,
8.389E005,-3.37889837E-3,
8.39E05,-5.42691210E-3,
8.391E005,-7.31250271E-4,
8.392E005,2.61955964E-3,
8.393E005,-7.09692773E-4,
8.394E005,1.95447868E-3,
8.395E005,-2.72913976E-3,
8.396E005,-8.02194234E-3,
8.397E005,-8.08130112E-3,
8.398E005,-1.38656155E-3,
8.399E005,-8.75837076E-3,
8.4E05,-4.80719464E-5,
8.401E005,-7.43320351E-3,
8.402E005,-3.39428452E-3,
8.403E005,6.59821881E-3,
8.404E005,-2.05740659E-3,
8.405E005,-4.74112527E-3,
8.406E005,-2.04602373E-3,
8.407E005,-2.74257781E-3,
8.408E005,-6.09205710E-3,
8.409E005,-6.10729548E-5,
8.41E05,-2.04607355E-3,
8.411E005,-7.16801267E-4,
8.412E005,-1.37280638E-3,
8.413E005,-2.06307461E-3,
8.414E005,-1.38199551E-3,
8.415E005,-6.09728049E-5,
8.416E005,-5.38357906E-3,
8.417E005,-4.72152559E-3,
8.418E005,-7.24053418E-4,
8.419E005,-6.83444086E-3,
8.42E05,1.95504725E-3,
8.421E005,-2.05735676E-3,
8.422E005,-7.27621256E-4,
8.423E005,-2.04607355E-3,
8.424E005,-1.39583612E-3,
8.425E005,-5.32582671E-5,
8.426E005,-3.40981595E-3,
8.427E005,-5.32582671E-5,
8.428E005,-4.09360835E-3,
8.429E005,-4.73128585E-3,
8.43E05,3.28782410E-3,
8.431E005,-5.32083286E-5,
8.432E005,-3.37128970E-3,
8.433E005,2.62739998E-3,
8.434E005,-1.39119173E-3,
8.435E005,-2.70913774E-3,
8.436E005,-3.39428452E-3,
8.437E005,-2.06870981E-3,
8.438E005,-4.03233524E-3,
8.439E005,-6.03293115E-3,
8.44E05,1.28523167E-3,
8.441E005,-2.70918710E-3,
8.442E005,-5.06859542E-5,
8.443E005,-1.39124168E-3,
8.444E005,-3.37894773E-3,
8.445E005,2.61965883E-3,
8.446E005,6.16452540E-4,
8.447E005,-6.05645264E-3,
8.448E005,-6.67931465E-3,
8.449E005,-3.39428452E-3,
8.45E05,1.28471723E-3,
8.451E005,-1.40049495E-3,
8.452E005,-2.74937786E-3,
8.453E005,-2.04607355E-3,
8.454E005,1.95288321E-3,
8.455E005,-1.38194603E-3,
8.456E005,-4.06715833E-3,
8.457E005,1.28420116E-3,
8.458E005,-2.73594819E-3,
8.459E005,-2.72913976E-3,
8.46E05,1.95288321E-3,
8.461E005,-5.06362849E-5,
8.462E005,-4.08468116E-3,
8.463E005,3.95342894E-3,
8.464E005,-6.11589337E-3,
8.465E005,1.28476718E-3,
8.466E005,-7.16850860E-4,
8.467E005,2.62264139E-3,
8.468E005,-7.34890287E-4,
8.469E005,-1.37275667E-3,
8.47E05,2.62729987E-3,
8.471E005,-2.06870981E-3,
8.472E005,-7.20446580E-4,
8.473E005,4.63198358E-3,
8.474E005,-2.66972976E-3,
8.475E005,-7.16801267E-4,
8.476E005,-7.16801267E-4,
8.477E005,-2.06870981E-3,
8.478E005,-4.07598075E-3,
8.479E005,1.28523167E-3,
8.48E05,-1.38651195E-3,
8.481E005,-1.37739407E-3,
8.482E005,-1.39119173E-3,
8.483E005,1.28420116E-3,
8.484E005,-7.39146536E-3,
8.485E005,-4.07593139E-3,
8.486E005,-4.06715833E-3,
8.487E005,-6.05645264E-3,
8.488E005,6.14956603E-4,
8.489E005,1.28415134E-3,
8.49E05,-7.09643064E-4,
8.491E005,-2.71583418E-3,
8.492E005,-5.58385182E-5,
8.493E005,3.29555292E-3,
8.494E005,1.28420116E-3,
8.495E005,-4.08478081E-3,
8.496E005,1.95293291E-3,
8.497E005,-4.75084595E-3,
8.498E005,-7.40538491E-3,
8.499E005,2.61502154E-3,
8.5E05,-5.84265508E-5,
8.501E005,-4.03238460E-3,
8.502E005,3.29555268E-3,
8.503E005,-6.76907599E-3,
8.504E005,1.28471723E-3,
8.505E005,-2.06302456E-3,
8.506E005,1.28523167E-3,
8.507E005,6.18093065E-4,
8.508E005,1.95447868E-3,
8.509E005,1.28471723E-3,
8.51E05,6.14956603E-4,
8.511E005,6.66767405E-3,
8.512E005,1.95293291E-3,
8.513E005,-1.40049495E-3,
8.514E005,6.19629282E-4,
8.515E005,-3.39433458E-3,
8.516E005,-1.39119173E-3,
8.517E005,1.95391197E-3,
8.518E005,6.21111132E-4,
8.519E005,-3.41754244E-3,
8.52E05,6.16502366E-4,
8.521E005,-4.04105056E-3,
8.522E005,-5.58385182E-5,
8.523E005,3.28777451E-3,
8.524E005,-1.38661149E-3,
8.525E005,6.19579572E-4,
8.526E005,-2.08013318E-3,
8.527E005,-7.13216665E-4,
8.528E005,-2.72250175E-3,
8.529E005,1.95396179E-3,
8.53E05,1.95293291E-3,
8.531E005,-5.37289120E-3,
8.532E005,1.28321443E-3,
8.533E005,2.62584211E-3,
8.534E005,-1.40511780E-3,
8.535E005,-5.37289120E-3,
8.536E005,-1.39124168E-3,
8.537E005,-4.76074731E-3,
8.538E005,-7.13266199E-4,
8.539E005,-3.38662951E-3,
8.54E05,-2.05175625E-3,
8.541E005,-2.04045791E-3,
8.542E005,1.28264341E-3,
8.543E005,-4.07593139E-3,
8.544E005,-7.13216665E-4,
8.545E005,-2.72913976E-3,
8.546E005,-3.38657992E-3,
8.547E005,-7.20396638E-4,
8.548E005,-6.08016877E-3,
8.549E005,1.28363364E-3,
8.55E05,-7.38592236E-4,
8.551E005,1.28574460E-3,
8.552E005,-1.38656155E-3,
8.553E005,1.95191032E-3,
